trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-12441.3574590529	-11565.6327962682	-875.724662784705	0.585562635638641	0.182846028528383	0.0491816120554347	0.182409723777541	0.29802539389239	0.262119977099889	0.275730784662827	0.164123844344899	0.315890150819833	0.254037251058012	0.230778016508116	0.199294581614039	2.83276909470257	2.45576130078299	4.57838325820743	1.89415429087299	0.840496541956428	0.269607044746167	0.00115615876119862	341.27362051869	459.98939289347	3618.44738376656	-6087.77272323591	-3807.62511424601	-1670.23495878628
stderr.of.mean	0.473773507446508	0.217425653695695	0.453713161735236	0.000310860072861386	0.00021396045306725	9.68757821749374e-05	0.000206204970662769	0.000372637834805175	0.000385499303431548	0.000355282599297598	0.000288406299734922	0.000535621997972539	0.000519312720062457	0.00045072384088282	0.000439723955192141	0.00441331651631147	0.00490311309008155	0.0151716579438449	0.000829777675868258	0.000754931344636863	0.000417184757095954	3.59762913618489e-06	1.40381161775334	1.49059847186299	10.9253586501879	0.183388709620537	0.138436508684002	0.0980420720321112
stdev	12.6657358289167	8.92471335948643	9.03720228823697	0.0131832288812159	0.00907757183531574	0.00411009071624554	0.00874853463411819	0.0152734277092084	0.0162036600782721	0.0150733617859183	0.0122360411284906	0.022724513308274	0.0210838479058771	0.0191225901088236	0.0186559045549937	0.187241133277142	0.20453724509859	0.643678833502953	0.0342597259801131	0.0316890075919464	0.017699647513585	7.23287857010768e-05	38.399599356684	38.5782921300546	218.874290216638	7.78052280924568	5.71368165060091	3.89307359606946
variance	160.420864087904	79.6505085489956	81.6710251985156	0.000173797523734524	8.24023104253175e-05	1.68928456957678e-05	7.65368582443654e-05	0.000233277593988416	0.00026255859993219	0.000227206235529181	0.000149720702498113	0.000516403505097922	0.000444528642518159	0.000365673452470078	0.000348042774765033	0.0350592419909086	0.0418354846325205	0.414322440699722	0.00117372882423244	0.00100419320216244	0.000313277522105155	5.23145324099229e-09	1474.52923075385	1488.28462367184	47905.9549178369	60.5365351851923	32.6461580044136	15.1560220244132
median	-12440.7420292777	-11565.5832375414	-875.617561925464	0.585520637931353	0.183051087203589	0.0490304104640146	0.182231723025178	0.297631376187961	0.262039072162452	0.275669980235086	0.164017971674747	0.315860592809486	0.252951869445558	0.23043604349592	0.198881345919433	2.82937284088169	2.45028781237835	4.55171972659937	1.89462911588065	0.839459461424777	0.269007556439569	0.00115368354992934	339.319692457487	458.866818478894	3609.49600677597	-6087.691067961	-3807.3609538776	-1670.0479632251
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.585414162572325	0.182620199064286	0.0490108715042268	0.18219955184281	0.297634818669672	0.261615326711515	0.275319704105928	0.163666647123576	0.315072121023604	0.253163601840738	0.229983616113376	0.198417362829348	2.8266060306254	2.44728126009694	4.53366650785357	1.89384453598242	0.839900129113546	0.269027848178597	0.00115389372088703	339.144828297604	458.387600363182	3611.87040594278	NaN	NaN	NaN
HPD95.lower	-12467.1242490522	-11581.7529661219	-892.927989053393	0.558866204958501	0.165569213465547	0.0410386025769592	0.165897193225282	0.269303844819684	0.230454070347942	0.244937558548203	0.140674384770321	0.271776280097526	0.213956566802565	0.191124044318654	0.165394999630333	2.4795170030273	2.04501884918018	3.38950681886293	1.82423017387236	0.774473827794592	0.233783154992454	0.00101715316158404	267.001781524572	389.923433471222	3209.24377575622	-6103.75751181444	-3819.10811642347	-1677.93568080792
HPD95.upper	-12417.3136831389	-11547.3372160607	-857.966793923534	0.610904610344746	0.200369926210262	0.0570077993405448	0.199677560583418	0.328001231734674	0.294238314153195	0.303718160637693	0.18759759785777	0.361435560848387	0.29492047446679	0.265681431290681	0.23726445640586	3.21698774553144	2.83761766960752	5.81590747117902	1.9583984192706	0.899249525046459	0.30322102799754	0.00129473913287485	410.834081927374	536.396142542483	4036.98097529229	-6073.19395952716	-3797.1973878003	-1663.03597399916
ACT	50371.2884282388	21366.5981749183	90739.6532300922	20016.5244470391	20000	20000	20000	21429.0656255197	20376.2056022016	20000	20000	20000	21840.3974879249	20000	20000	20000	20687.1842779854	20000	21118.257920573	20431.4883704719	20000	89066.17514872	48113.4661265549	53744.9564389032	89698.312036107	20000	21133.5066345067	22831.9025018857
ESS	715.089907841363	1685.80883606839	396.959859529798	1799.5132019699	1801	1801	1801	1680.8945676616	1767.74816191038	1801	1801	1801	1649.2373831527	1801	1801	1801	1741.17460916763	1801	1705.63311308506	1762.96505408079	1801	404.418399463712	748.646956867648	670.2024224533	401.568314747111	1801	1704.40242705329	1577.61710821186
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
