trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-6026.86063018135	-5784.3807828963	-242.479847285045	0.164026180503197	0.333636686073048	0.290590666884168	0.211746466539589	0.400514794449158	0.477253568934727	0.0699695909981894	0.0522620456179284	0.223990786316399	0.243193225418669	0.0794252187144467	0.453390769550484	1.17419009537369	2.26736106580225	4.49938794317696	1.76599474358816	1.04724454741491	0.190408303013983	0.00924919240520148	2.5025172544401	47.7623280023732	144.770582468072	-3109.65914010093	-2003.96235221978	-670.759290575596
stderr.of.mean	0.29263166817925	0.194634623576039	0.215096789250825	0.000329259827463797	0.000433256278670509	0.000426390033326049	0.000364187420671817	0.000532962292923782	0.000551222579954995	0.000244334296849389	0.000208777670584341	0.000618959799841702	0.00060699740892034	0.000399360857083481	0.000722633914785341	0.00281071695199502	0.00709043360280804	0.0307492701356906	0.001240179345972	0.00126351785690568	0.000590070899708064	1.0460458897398e-05	0.00684561114688222	0.0165758553188134	0.106394372156414	0.18093284356652	0.164769579399104	0.069912709788338
stdev	10.6636229273057	8.25764645673005	7.14196780340524	0.0139693092505597	0.0183603380804305	0.0173782564208335	0.0153320145588385	0.0226116715971319	0.0233863898447477	0.00992657565351699	0.00828782690087128	0.0256594653377599	0.0250976210581926	0.0162345741112058	0.03027496224071	0.112929899706579	0.300821574502818	1.21947269071413	0.0526163454056497	0.050721132146759	0.0250345842105025	0.000398219190966576	0.258176292681621	0.65411788059422	3.7010434035566	7.23035023424394	6.05719388213797	2.96614461320918
variance	113.71285393576	68.1887250043463	51.0077041048771	0.000195141600937772	0.000337102014427708	0.000302003796228242	0.000235070670432436	0.000511287692416543	0.000546923229970516	9.85369042049962e-05	6.86880747388056e-05	0.000658408161419704	0.000629890582780635	0.000263561396572233	0.000916573338676418	0.0127531622477381	0.0904936196863547	1.48711364339755	0.00276847980384663	0.00257263324624899	0.000626730406592741	1.58578524054074e-07	0.0666549981028258	0.427870201713074	13.6977222750098	52.2779645098313	36.6895977258097	8.79801386646985
median	-6026.44603071124	-5783.81749434933	-242.436791274991	0.163830055099655	0.333492432484322	0.290569222906778	0.211660944768069	0.399675742968132	0.478080265037875	0.0695400155141895	0.0518807346354897	0.223082679708712	0.242166872521482	0.0780624867457466	0.453036313640369	1.16643618334573	2.24592105425989	4.34872406081597	1.76607027185954	1.047061193468	0.188752191983521	0.00924115935363212	2.49030182195726	47.7193662517611	144.698010051819	-3109.38591056855	-2003.75085639608	-670.584357030314
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.163430599328672	0.333130585798817	0.290070413091498	0.211189878025918	0.399878161332498	0.476677286970306	0.069270066800369	0.0516116247373573	0.22251191677643	0.241895650944806	0.0777642361530122	0.452378774385243	1.168788588087	2.24774886485384	4.34353236957315	1.76520928540324	1.04601431326094	0.188770178988085	0.0092406387587981	2.48929152976227	47.7578597368741	144.723354007192	NaN	NaN	NaN
HPD95.lower	-6049.61165111981	-5801.21885180433	-256.407255419013	0.139215352937264	0.299544230612979	0.255521711562378	0.179470840104557	0.354701970544473	0.431426497757827	0.0512279797145484	0.0379649253442178	0.176558403982398	0.1988877992709	0.0497797085923099	0.396091380518845	0.963416445164612	1.69337698724581	2.37415195765395	1.65137156131372	0.937966839229671	0.141648791650508	0.0085523105471126	2.00750954706876	46.4873433736434	137.585751524257	-3123.96662295093	-2015.79067238853	-676.488003919573
HPD95.upper	-6008.01380924838	-5769.29010856344	-228.254272831627	0.193009569823585	0.370239550171202	0.321710412142652	0.239324322752966	0.441915441365625	0.52246535016762	0.0899308583653428	0.0697402253504691	0.274184844656747	0.295469854687303	0.112845500464523	0.512368766101492	1.38893384732054	2.85650552947717	6.85044423987981	1.85802873053842	1.13623535307247	0.237347156218724	0.0100764358574132	3.00144819474871	48.9978609093085	152.018762428017	-3096.38768969725	-1991.96484148205	-665.163158871716
ACT	27110.37053234	20000	32653.8539621036	20000	20046.1395463966	21672.2526019902	20312.052129019	20000	20000	21810.8362975535	22844.8924809875	20947.4927087662	21057.6995885534	21784.6987180524	20510.2912088354	22300.7109082754	20000	22889.0533988231	20000	22340.2103020568	20000	24840.4506227788	25310.1138459215	23117.5720378021	29750.2981444148	22543.3531513211	26638.7279653824	20000
ESS	1328.64285115659	1801	1103.0857197378	1801	1796.85469696707	1662.03304573389	1773.33140793488	1801	1801	1651.47266746669	1576.72004934921	1719.53753610456	1710.53822135348	1653.45412696257	1756.19154468579	1615.195145489	1801	1573.67800984955	1801	1612.33934295971	1801	1450.05420984471	1423.14650259087	1558.12210473919	1210.74416885339	1597.81021741608	1352.1666667721	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
