trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-1149.53410515979	-1040.972221454	-108.561883705791	0.124410992567165	0.535589552720669	0.253358794985813	0.0866406597263546	0.118497525419742	0.109032230075411	0.437889749802151	0.334580494702697	0.467246247209275	0.0819021647960513	0.240804526867077	0.210047061127596	3.06269966307528	3.97992989717904	3.32380220081913	0.0859691950856053	1.72292989443046	1.18674838284148	0.000573481047849295	0.915559088348086	46.5570282992912	95.2518524125863	-239.996739718518	-424.909620008089	-376.065861727391
stderr.of.mean	1.87107610619613	0.151262002217943	1.89734899356439	0.00060046155575363	0.000823090443735817	0.000720003508522282	0.000452965414523615	0.000505099950343169	0.000476503447057613	0.000791895117263671	0.000707301258024788	0.000767745496646465	0.000418975532799041	0.00064872075683447	0.000635476069474174	0.0396520013140307	0.0321293905316343	0.0321629361653969	0.00211416576173498	0.00583230958551696	0.0057004998311587	4.16646728833397e-06	0.0140095310913505	0.0158330279183056	0.558706684088604	0.0404874348667425	0.102187024659523	0.0849838358925152
stdev	31.3146357050229	4.99356982511169	31.7524163441632	0.022719555475874	0.0329190888200697	0.0285167722910065	0.0192176920094635	0.0200783079225614	0.0198952253789925	0.0324970332679182	0.0300082463225629	0.0325726777876	0.0177756236804545	0.0272599700651455	0.0269609621197745	1.56905615577439	1.36313438485827	1.34048852465815	0.0848910875685378	0.243252449792494	0.240563405287283	0.000112913220169022	0.243431065014351	0.57683770084279	9.47154561425073	1.53594088325366	3.78416837879936	3.04798647356753
variance	980.606409338292	24.935739598266	1008.21594369308	0.000516178201021314	0.00108366640874364	0.000813206301897117	0.000369319686170598	0.000403138449033193	0.000395819992880909	0.00105605717121618	0.000900494847355612	0.00106097933825481	0.000315972797229135	0.000743105967952629	0.000726893478423914	2.46193721997349	1.85813535118294	1.79690948474019	0.00720649674856915	0.0591717543300499	0.0578707519634138	1.27493952889381e-08	0.059258683414021	0.332741733113597	89.7101763228322	2.35911439685002	14.319930319105	9.29022154305061
median	-1149.75878569198	-1040.64344597931	-109.1374108734	0.122805517708295	0.535552732955581	0.253435482335412	0.0850344235929785	0.117789346628348	0.107824944424139	0.43886106184307	0.333111930121644	0.466893587548536	0.0807006483838172	0.240111042792602	0.209819452754995	2.71750210741029	3.77089965344129	3.05843163165014	0.0598925281582018	1.72263154955751	1.18249882104548	0.000564337563927195	0.887068055710334	46.3701504236572	94.7370549050876	-239.667504928285	-424.622491526283	-375.787370213201
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.122348634940264	0.534573295916861	0.251738001343525	0.0845176802686624	0.116780810181769	0.1072255075339	0.436672848633392	0.33323716608904	0.466107797316321	0.0799688131026275	0.23926318322602	0.208296692926419	2.71250966271052	3.7709611350919	3.08216268499209	0.048687645414531	1.70509853969889	1.16168948855139	0.00056242787088909	0.884942272226919	46.5535146458681	94.7899330461503	NaN	NaN	NaN
HPD95.lower	-1210.09061770176	-1049.99570587641	-168.498585596791	0.082440090293189	0.473694216999173	0.200167933574948	0.050742442437192	0.0823651631316556	0.0695925070091056	0.371897185589568	0.272947495135416	0.40269575115188	0.0475254839217964	0.188933324296061	0.154482341608449	0.742948812565325	1.81580813833417	1.29652533144807	7.11028568008143e-06	1.25139843177761	0.756313708914967	0.000377860291765702	0.471703917249311	46.0000391299338	77.1648142634135	-242.938278135012	-432.115398793007	-381.523433098254
HPD95.upper	-1089.23302007545	-1030.69170926196	-45.4165206636464	0.168162658606477	0.60184277374702	0.312252321390994	0.124028590449502	0.162359149000051	0.146696556747626	0.498647893940082	0.390591274859168	0.530181018314041	0.114613532405904	0.293476041495516	0.260249810176118	6.16516968874479	6.80244132309446	6.18552098859417	0.262831093208397	2.17722380308453	1.67793899538434	0.000800196286436339	1.37313480993404	47.7044593413786	113.54104520532	-237.678890179254	-417.656968538598	-369.796036182109
ACT	128525.867796726	33032.3751524991	128541.465876547	25146.2437699458	22506.1844716918	22949.3746896015	20000	22782.57442676	20650.7930025162	21377.1727614944	20000	20000	20000	20387.6517077105	20000	22990.8811510239	20000	20724.6661461662	22328.3300058351	20695.1728837226	20214.7844800379	49017.2263770584	119233.300886446	27122.0834260638	125264.609999453	25014.6188842289	26251.4302733536	27986.5236384439
