trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-5697.03093851695	-5443.70839934721	-253.322539169738	0.356618953556778	0.202233507282702	0.132154313695117	0.308993225465406	0.194559447291259	0.404140852712241	0.1391572435667	0.262142456429803	0.24213078529466	0.0676516388047728	0.120184654372183	0.570032921528383	5.58421580663529	2.17982021564604	3.29586683950908	0.922194056317467	0.393190055372531	1.68424538381627	0.00809543111454287	2.72882923948251	49.241748302896	158.279860377919	-1754.53970007733	-1031.88489811865	-2657.28380115124
stderr.of.mean	0.27553446583782	0.203586807307194	0.196758868049807	0.0005374392579136	0.000451693694700626	0.000346510355215082	0.000507369862398316	0.00055236827451507	0.000655820177782685	0.000441150881021138	0.000574557863049017	0.000400801448791075	0.000187725478774339	0.000290415762701963	0.000490397542360618	0.0185541084277178	0.0105184217400506	0.00804734464484341	0.00117283863008976	0.000861034811617891	0.00126975974518213	9.80144587386233e-06	0.00699711779197756	0.0215309147979779	0.133148229585169	0.131112770067009	0.077745002575353	0.147219620293703
stdev	11.0270918673274	8.27477623512296	7.09290000091864	0.0228016131060261	0.0177286989124924	0.0147011870467344	0.0215258768943967	0.0221652303021188	0.0269125716828135	0.0187164438814472	0.0243764219069663	0.0167785739422407	0.00767712786813919	0.0116371042926243	0.0208058024500519	0.756616620054197	0.429422850253374	0.341419865446579	0.0497593212355312	0.0365306076105208	0.0538713352642794	0.000390443444714871	0.284077762047983	0.899211172542365	4.84035630848463	5.12900490111247	3.26936203120976	6.09236797895342
variance	121.596755050478	68.4719217413556	50.3092304230317	0.0005199135602369	0.000314306765129808	0.000216124900583072	0.000463363376072721	0.000491297434345968	0.000724286514582573	0.000350305271567363	0.000594209944986427	0.000281520543535239	5.89382923037594e-05	0.000135422196317416	0.000432881415590585	0.572468709742237	0.184403984319732	0.11656752452156	0.00247599004982078	0.00133448529239384	0.00290212076315639	1.52446083520815e-07	0.0807001748901904	0.808580732825016	23.429049193087	26.3066912756357	10.688728091116	37.116947590977
median	-5696.78044352032	-5443.51740218825	-253.317361245485	0.355974675778978	0.201696037350358	0.131836169397783	0.308238317737787	0.193257928341781	0.404394881822421	0.138323055739594	0.26144960882388	0.242039007595047	0.067258037136531	0.119656026091873	0.57040482887323	5.51350308210828	2.13298422215871	3.28157951796728	0.922204714395642	0.39232560825117	1.68546528739673	0.00809022764474831	2.71136832919601	49.1834359378364	158.018079866717	-1754.305897194	-1031.61734461391	-2657.24116077233
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.355888790876974	0.201456763964362	0.131332046025165	0.308243152616782	0.193302540594225	0.403242386799496	0.137893556430319	0.261009459743001	0.241548879168266	0.0672183112752169	0.119624738190654	0.569652403699156	5.53405898702868	2.13893128731371	3.27818162735794	0.92085045643323	0.391493510060001	1.68338158698136	0.00808601584420282	2.7142879110139	49.2335828424622	158.206265822821	NaN	NaN	NaN
HPD95.lower	-5717.90890974242	-5459.02483720691	-268.081014419114	0.31416176404386	0.169107553689473	0.105110652863806	0.265343290991399	0.154569464065391	0.353047880098389	0.10253917173572	0.212644824149869	0.210229143751623	0.0525302607571747	0.0982178305925117	0.529067894955648	4.19456191952041	1.40199235414987	2.64965060961933	0.820415153634455	0.323511713951776	1.57735621357712	0.00738569469364063	2.18963766829754	47.5199990180475	149.05260295883	-1764.94295107746	-1038.54300753317	-2669.66814903368
HPD95.upper	-5675.46053277493	-5426.80404944651	-240.210303388574	0.400233421371055	0.238399155228736	0.163866244326478	0.348728490899756	0.238515914325191	0.458568980608897	0.176088244605513	0.307341826816252	0.274579335676633	0.0819953529144865	0.143495710715756	0.609571088400179	7.10360016035566	3.0103483736119	3.98039916807849	1.01571239786403	0.464223686895194	1.78618172289269	0.00888011627192562	3.28616781293345	50.9943944268722	167.618802424513	-1744.93937050778	-1025.91533071262	-2646.28002414632
ACT	22476.6842046195	21791.599731213	27702.7781134673	20000	23368.8152018001	20000	20000	22357.092520482	21377.7265080828	20000	20000	20542.3838387698	21525.4014421452	22420.8918003737	20000	21648.6487169502	21598.9792077832	20000	20000	20000	20000	22686.4418983836	21840.6852849482	20639.7267272998	27240.7145188574	23524.8100035354	20357.3527460229	21021.393390412
