trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-8231.18348153717	-7686.58403425955	-544.599447277625	0.464867221036388	0.252393990603731	0.213207750679502	0.0695310376803769	0.287026175917587	0.413696500562193	0.0870527126998169	0.212224610820403	0.209504054309857	0.153501538868765	0.471870070060818	0.165124336760559	1.97554972507137	2.08759169137369	2.77707421686217	1.28860056791138	0.480804528439108	1.23196919206814	0.00360572276224277	26.7562334994517	72.599134110978	543.083375837763	-3076.28153761944	-1561.39302710747	-3048.90946953263
stderr.of.mean	0.302677527819965	0.218169026933261	0.199311605171415	0.000441781635398077	0.000397969396595725	0.000355615022955427	0.000208510314697162	0.000596982235400589	0.000583017633106912	0.000305542489904542	0.00045535797819059	0.000339536049861007	0.000403272268930715	0.000451415382177519	0.00034038465428695	0.0048756379369849	0.00727084381080963	0.00646634363387224	0.00123801939688684	0.00074889857310549	0.00113174182158734	4.44292436402261e-06	0.0696998791333596	0.0823456811310223	0.523643621925687	0.172918239865451	0.0974028404157679	0.181192537826058
stdev	10.6526983698207	8.3719748009529	6.25687671637608	0.0187432045191493	0.0168844089366341	0.0146895342159516	0.00878286681633622	0.0234756685633962	0.0247353394980908	0.0129630679926535	0.019319199873399	0.0144052923758012	0.01413451615676	0.019151929716633	0.0144412956068929	0.194688601082223	0.308475730210013	0.274343683642614	0.0445172441491822	0.0317730706645765	0.0443264538799871	0.000157064501893379	2.71583372755445	3.37789393687217	17.6930485668915	6.49930466887013	4.13245190016503	7.15093088482973
variance	113.479982558381	70.0899620677903	39.1485062439291	0.000351307715646658	0.000285083265139489	0.000215782415481614	7.71387495134999e-05	0.000551107014498429	0.00061183702008581	0.000168041131782158	0.000373231483748341	0.000207512448432317	0.00019978454698571	0.000366796411870852	0.000208551018805665	0.0379036513913531	0.095157276128601	0.0752644567545984	0.00198178502663789	0.00100952801945617	0.00196483451357462	2.46692577550153e-08	7.37575283572231	11.4101674487578	313.043967590382	42.240961178797	17.0771587071776	51.1358125196117
median	-8230.57091478785	-7686.14442226583	-544.51366026928	0.464926531095919	0.25196368641969	0.212957888294801	0.0691860846510803	0.286534195216684	0.413330263692149	0.0864714332368787	0.211761368104308	0.209311578453292	0.153375798628533	0.471767249753948	0.164487388134354	1.96918823122593	2.06562202740778	2.76917714684939	1.28735832451901	0.479055604926867	1.23240775292245	0.00360112475935493	26.6168786410294	72.4872387057601	542.6262362864	-3076.11561734957	-1561.14050204675	-3048.84146019622
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.464488433643432	0.251830584559851	0.212702654741358	0.0689767725556361	0.286064966079023	0.412958304898143	0.0860828971373641	0.211341968778965	0.209010236284028	0.152850714324735	0.471480965582493	0.164495751680424	1.96602354795871	2.06533724535981	2.76357391126637	1.28783196448719	0.479755164298907	1.23116972343253	0.00360231564936507	26.6197636490852	72.5206672349182	542.796104658724	NaN	NaN	NaN
HPD95.lower	-8251.11046252163	-7702.58708928348	-557.025439107355	0.429020941561651	0.219840512726956	0.186169434907953	0.0541922854440391	0.241756585933923	0.366223708610452	0.0625597064904465	0.175356227870989	0.182942378769618	0.125783594378854	0.434149042140017	0.136283671866072	1.60597829451404	1.52472999970915	2.2343117501267	1.2081256212729	0.418038821685045	1.14367607670008	0.00331033040868805	21.7076502125117	66.2794993855609	509.24536987207	-3088.90526332406	-1568.96650028953	-3062.28628419881
HPD95.upper	-8209.22071156865	-7669.73937270721	-532.141783995506	0.502440670682771	0.28595828153405	0.243179805451199	0.0876747973944727	0.332557833618074	0.460075996225245	0.112008808974301	0.25108163462511	0.239151412427268	0.180305833191457	0.5090161750266	0.192376583939906	2.34297726099325	2.69244326320439	3.29321436572632	1.37885866736713	0.544572133965059	1.31580048459139	0.00391777598309065	32.1013700839563	79.3373895463661	579.49706931104	-3063.21202122804	-1553.21616911568	-3034.77331560566
ACT	29063.2021455663	24447.4029640265	36530.2247834248	20000	20000	21098.2539451241	20290.1314172487	23280.335979088	20000	20000	20000	20000	29304.6940083015	20000	20000	22577.9347104276	20000	20000	27842.0187875505	20000	23467.7319011641	28806.0774380705	23711.5564146559	21394.0004813673	31533.2448968473	25482.9784679255	20000	23113.0799429316
