trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-23042.9752687722	-22464.1553466777	-578.819922094529	0.0652163113806686	0.326693135196141	0.261486008815982	0.34660454460721	0.131120895107958	0.0589944524148334	0.361349762871965	0.448534889605245	0.0730569351097591	0.421197619474518	0.340572046238282	0.165173399177442	1.70073157144524	4.40430533250813	5.75926695080164	0.237375776182156	1.95904200678984	0.799950673105053	0.0168963025696359	33.3815346328824	70.3393229320634	603.988969999194	-3134.62231386115	-12371.3849254083	-6958.14810740816
stderr.of.mean	0.256593053484212	0.215661310907556	0.155722639367725	0.000193414157876622	0.000458041501723888	0.000431713842006524	0.000433531480530142	0.000125203588588948	7.16871056338814e-05	0.000219345328135726	0.000240983718824889	0.000120851044087809	0.00034235135582537	0.000340860226701876	0.000190220963911	0.0041431959077268	0.00442158194473727	0.00827119727160162	0.000258637231165495	0.000527770046812958	0.000499574502346685	1.41223547377243e-05	0.0816015395978573	0.0603655449638822	0.499097264930447	0.109427669668558	0.185271751049588	0.156599864892686
stdev	9.62035863155972	8.95573550813152	3.94372709238303	0.00820586649038497	0.0177504508825406	0.0177556369682476	0.0183931801459881	0.00493019865137947	0.00304142584168528	0.00878301665293636	0.00986642785646696	0.0051038175843069	0.01253571899068	0.0131423925652481	0.00776316040589904	0.167034467290553	0.186981436359938	0.331971457109724	0.0109730467080942	0.0222540358608173	0.0204484144639422	0.000437204336091305	3.15709415848298	2.41097986032414	13.4589035870661	4.49593847139374	7.54926297302028	6.34202569187675
variance	92.5513001998256	80.2051984916077	15.5529833791959	6.7336244858023e-05	0.000315078506533488	0.000315262644148199	0.00033830907588277	2.4306858742064e-05	9.25027115047104e-06	7.71413815257575e-05	9.73463986468671e-05	2.60489539338803e-05	0.000157144250613296	0.000172722482339088	6.02666594877186e-05	0.0279005132630387	0.0349620575432257	0.110205048335554	0.000120407754058018	0.000495242112094541	0.000418137654089162	1.91147631497039e-07	9.96724352552733	5.81282388688862	181.142085765941	20.2134627385583	56.991371435815	40.2212898764247
median	-23042.7374647506	-22464.0788299464	-578.703610710098	0.0650601665346648	0.326707467677462	0.261163907034981	0.34615838833219	0.130958643930335	0.0589147700608115	0.361321821094247	0.4486858171785	0.0729513286050448	0.421136147131667	0.340668440810015	0.165031728058986	1.69288445361439	4.40012829247004	5.74945143158906	0.236865200203659	1.95876993608721	0.799962985761207	0.0168908941545868	33.2026842881432	70.2453555982586	603.370410771202	-3134.36407219664	-12371.2537900899	-6958.03266793011
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.064699704052029	0.326211554492865	0.260883413336752	0.346117106401268	0.131028376851555	0.0589160399758942	0.361243036648522	0.448426332969369	0.0728792081452928	0.421010864766792	0.340318590210001	0.164991404419059	1.69258865972632	4.4003440563272	5.74971933181578	0.237123134321176	1.9589157023085	0.799689279735995	0.0168906510299287	33.2345628111048	70.2982270207933	603.839368091384	NaN	NaN	NaN
HPD95.lower	-23060.751978309	-22481.8044050767	-586.911490444676	0.0494508205221655	0.293054180246476	0.228719450365971	0.310657782714087	0.121627406004589	0.0531024226239944	0.34395976865885	0.430399877286083	0.0634253823598603	0.396397814040132	0.315363643486457	0.150134163836899	1.38548916544381	4.07334502130602	5.11539784154192	0.216371480912581	1.9149533687391	0.759129242736671	0.0161011985496606	27.3739877671207	65.6229606880863	578.163658709256	-3142.95926710818	-12386.0590438642	-6971.25473647457
HPD95.upper	-23023.0597929854	-22447.2212411254	-571.685984281348	0.0808295420857507	0.359829506930786	0.297213366313191	0.381796401537931	0.140365443306242	0.0647650110192947	0.379074206811389	0.468930486918078	0.0832422924487783	0.446012955837017	0.365948863215291	0.180526104150074	2.02632969839637	4.79211928999616	6.40407680554123	0.258469124620299	2.00404172869184	0.840029746322674	0.0178013886312392	39.3440640455086	75.1031720285505	629.279710356101	-3125.75029090948	-12356.6405290561	-6947.02444572335
ACT	25610.0031744083	20875.8578186773	56129.6289011536	20000	23971.3916852555	21282.4587478667	20000	23217.0524892271	20000	22452.8632785589	21476.2218468804	20184.2628273351	26850.2278087686	24216.2088090974	21614.3412134053	22149.3564406028	20130.786355702	22347.9471409233	20000	20247.6337602922	21487.3875655548	37561.9109058836	24050.4940939717	22568.0197336329	49505.4921628134	21326.3213994461	21682.6156311609	21949.7277901226
ESS	1406.48166869398	1725.43807841867	641.728810704104	1801	1502.62448142114	1692.47362002337	1801	1551.44586147245	1801	1604.24973657578	1677.20375850151	1784.55860925567	1341.51561977574	1487.433490682	1666.48613734571	1626.23235111113	1789.29920389312	1611.78115255341	1801	1778.97330751997	1676.33221535696	958.950147404719	1497.68232865654	1596.06382948699	727.596038870549	1688.99264553593	1661.23869060494	1641.02262881861
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
