trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-28353.3230420675	-27723.1516689552	-630.17137311225	0.054974413114559	0.330112169742034	0.278946711146362	0.335966705997046	0.140211099855289	0.155638481821318	0.358403887372948	0.345746530950447	0.227687389896766	0.0621356087964599	0.355978845026008	0.354198156280769	2.614479382514	3.47079161482926	2.52610495428807	1.99138360088934	0.742780551396494	0.270556722004106	0.0174190523978213	50.594288278319	66.4418285454628	740.697285770453	-15020.7925678976	-8490.41695204562	-4211.94214901201
stderr.of.mean	0.253346656546382	0.226219061689409	0.129237300224572	7.49821763509067e-05	0.000166251628206504	0.00018600087563143	0.000166650437375405	0.000161715877525989	0.000179359071033822	0.000271958332325816	0.000256232092320759	0.000317143588766541	0.000165991951204222	0.000412589775494957	0.000447557827248615	0.00271291139232388	0.00429708428516054	0.00499619850139419	0.000461748635826999	0.000421615701167472	0.000251523485326923	1.24588539088454e-05	0.118971804067908	0.0540143487850065	0.529681661855284	0.202678467002453	0.149557370390528	0.105208894606509
stdev	9.38035257023947	8.81840905425176	3.6581643650039	0.00301685207530769	0.00705345813279055	0.00789134761013633	0.00705532312767926	0.00686102255864955	0.00760955974940507	0.0114150417343506	0.0108710053246329	0.0132663750275514	0.00704244097233683	0.0157807994581284	0.0174706430253919	0.104500305082455	0.182309818107792	0.209005201567575	0.019253149968622	0.0166449703033316	0.0106712360793445	0.000402254817470028	4.68167251561299	2.102389147603	15.3613742339794	7.5171276322806	6.13749959983086	4.46363468021152
variance	87.9910143419982	77.7643382481095	13.3821665213844	9.10139644428831e-06	4.97512716310291e-05	6.22733671040043e-05	4.97775844359658e-05	4.7073630550298e-05	5.79053995797658e-05	0.000130303177796966	0.000118178756768197	0.00017599670637164	4.95959748488485e-05	0.000249033631537666	0.000305223367720673	0.0109203137623261	0.0332368697784962	0.0436831742823025	0.000370683783714251	0.000277055036398791	0.000113875279461103	1.61808938177846e-07	21.918057543446	4.42004012795887	235.971818356368	56.5072078399966	37.668901337924	19.924034558387
median	-28352.8444047571	-27723.0822495072	-630.244245771945	0.0549873517725203	0.329990053545998	0.278764858655641	0.335965469041035	0.139909084911847	0.155313854601647	0.358723960190455	0.345862728493429	0.227294301612066	0.0618182012728794	0.355861782613583	0.354169133643038	2.61067901955233	3.4684739357146	2.51758755927565	1.99197151372947	0.742516647831132	0.27040049746722	0.0174156271393708	50.3306504008622	66.3231626838413	740.650092813752	-15020.593378228	-8490.34365186485	-4211.86835262468
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0548917716732804	0.330036861940312	0.278834970402067	0.33589266568035	0.140043437307443	0.155452914073515	0.358221767304628	0.345575688152059	0.22730092781875	0.0617355443263363	0.355628850842141	0.3537668908611	2.61239943678469	3.46599595105826	2.5175441711258	1.99129054428567	0.742594298799571	0.27034645260341	0.0174144122229059	50.3794354389869	66.408751115636	740.538225521992	NaN	NaN	NaN
HPD95.lower	-28372.1665483948	-27740.6229045172	-637.288724934326	0.0490166879113979	0.315471616607749	0.262585154868545	0.321840541018961	0.126861288519301	0.141620937760587	0.335546035481113	0.324759279232821	0.202143105130964	0.048207756159263	0.323744238923578	0.322058134535557	2.41967147815726	3.13016833879209	2.11366251826803	1.95245672008832	0.712527709136831	0.250163808747143	0.0166214082552303	41.8405910940573	62.675954637353	712.058096070107	-15035.6099155699	-8502.45623823313	-4220.742373583
HPD95.upper	-28336.2253040327	-27706.5091739134	-623.07913107138	0.0608273723600492	0.343116656272202	0.29371782686486	0.34919884219235	0.154028116385747	0.171152905925352	0.380288408895312	0.366444233092317	0.254054641878041	0.0756582337322705	0.385020117862978	0.390938375403728	2.82189583012956	3.84078541456229	2.9279726991121	2.02759460288041	0.777084377321038	0.292074453367338	0.0181928672781448	60.4999611454193	70.6955827190692	771.440869801437	-15006.8872474009	-8478.52818330666	-4203.31204414163
ACT	26259.98036179	23690.8301706262	44931.5800363403	22238.75231676	20000	20000	20085.4453010106	20000	20000	20433.9392637682	20000	20573.5719113051	20000	24608.2815925701	23625.6029233278	24262.6631435406	20000	20571.5751696306	20706.6585185941	23097.7602465733	20000	34534.7284533067	23248.1499601089	23762.6265893975	42802.7923740939	26170.6036382411	21376.4239530725	20000
