trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-9746.90682353793	-9345.98070751801	-400.926116019921	0.326818815533039	0.148216045391234	0.127950930477755	0.39701420859797	0.0904889670552097	0.358889823835934	0.137182610847852	0.413438598261009	0.375185563504217	0.201444301947169	0.356683163767145	0.0666869707814671	0.873143482993811	0.972324898143277	3.99554176079607	0.611433241728564	2.12341495016546	0.263301490209425	0.00946103434079069	8.48977951156341	50.4003475893809	270.629319380293	-2317.10926528484	-5789.05611372465	-1239.81532850852
stderr.of.mean	0.257131571093802	0.196912090283848	0.148486639780297	0.000480258938627204	0.000351707794024913	0.000315531455099996	0.000517126116891956	0.00017458769440417	0.00036058918868925	0.000225990059568895	0.000346261550684783	0.000623217413287884	0.000552329655595374	0.000606193579795101	0.000313221974715519	0.00266661515376938	0.00169016689065412	0.0178900807535551	0.000778305031360838	0.000945778304772102	0.000518922005320884	8.83710125873674e-06	0.0203798307777452	0.0218398547084928	0.176150344230964	0.103562667593621	0.178430840724621	0.0827638431993004
stdev	9.8374014048614	8.24576156257174	5.35238920849249	0.0203756579893326	0.0148721547393669	0.0133868638288574	0.0219397996532058	0.00740712741441931	0.0140528155088085	0.00923166315836272	0.0146906311661295	0.0257846782942314	0.0234333590790552	0.0255868493110032	0.0132888808895254	0.113134882023618	0.0683108681956626	0.759011727877357	0.0295002250144688	0.0335683478249126	0.0215710258778959	0.000329220008764421	0.829301601038256	0.926586418878488	6.51459598951099	4.3789448988413	7.57017827871413	3.35800591936312
variance	96.7744664003691	67.9925837467855	28.6480702391868	0.000415167438498253	0.000221180986591672	0.000179208123172371	0.000481354808822811	5.48655365334421e-05	0.000197481623724608	8.52236046694715e-05	0.000215814644059256	0.000664849634737006	0.000549122317727939	0.000654686857663983	0.000176594355295993	0.0127995015304979	0.00466637471364519	0.576098803055371	0.000870263275904293	0.00112683397569432	0.000465309157424854	1.08385814170846e-07	0.687741145484615	0.858562391650061	42.4399609065527	19.1751584270882	57.3075991715153	11.2762037544778
median	-9746.4689427165	-9345.79212045035	-400.880551352239	0.326483617514845	0.147686310357161	0.127015539939525	0.396934299086963	0.090197234381519	0.358395931479475	0.137009620691738	0.413582017377337	0.375165235855706	0.200933240833684	0.355826641570487	0.0659525045774712	0.865724899807563	0.970683781716697	3.91618337990796	0.611576925269177	2.12226558894288	0.26287018765343	0.00945783181617482	8.42649120127924	50.3378845826942	270.443304155751	-2317.05345751291	-5788.95966737811	-1239.66591881069
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.326184776503436	0.147472226331716	0.127252239832204	0.396406324362079	0.0901862619479478	0.358614356829531	0.136871917184587	0.413177145086638	0.374291609191374	0.20008386288565	0.355763244548651	0.0653727972881711	0.865917910883798	0.969920573511269	3.92553527240379	0.610718929313017	2.12314987081586	0.262418491366597	0.00945530653859445	8.44970015469667	50.3918587605231	270.551203461148	NaN	NaN	NaN
HPD95.lower	-9765.1058575802	-9362.38025034065	-411.59580996684	0.286758785793501	0.119340799314759	0.103038858239923	0.354021945580808	0.0757556923589333	0.330534992336522	0.120173877670458	0.384456672327798	0.323253725369703	0.154461332910565	0.310123359489106	0.0411734396305104	0.663202114236947	0.844292791027808	2.56162582856036	0.551924200394794	2.05863926019999	0.22219199797294	0.00883490809736734	7.01261467984655	48.6552098624328	258.586625174937	-2325.27315126484	-5802.94740284745	-1246.46519382996
HPD95.upper	-9727.12733933021	-9330.41138562473	-390.793910004202	0.365503502380622	0.177686415097677	0.156320942345182	0.440163720000314	0.104658846041535	0.384565313839993	0.155855974283606	0.443129539951661	0.423241510069337	0.245304887625095	0.408374925968467	0.0924556430147603	1.08958927731562	1.1126723453209	5.4466194938954	0.664616469585541	2.19003118569906	0.307654519575064	0.0100923362359135	10.1719113906325	52.2743038957433	283.473141755503	-2308.09551363342	-5772.9967310838	-1233.64011376098
ACT	24595.3149484434	20529.8410363468	27706.5054416869	20000	20133.4667133845	20000	20000	20000	23702.8779436956	21573.5264018904	20000	21030.9112707639	20000	20206.5145875209	20000	20000	22038.4951547187	20000	25058.2873705488	28577.2956972659	20833.6297859986	25938.7823531165	21740.9494464169	20000	26320.5150803572	20135.8451658592	20000	21868.5883955275
