trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-29673.0115515564	-28820.9921302145	-852.019421341853	0.083069634123704	0.343823572183229	0.230158405190412	0.342948388502657	0.22784445176424	0.563867078009294	0.115820309489878	0.0924681607365844	0.693563802920291	0.0461785235137582	0.161354161954582	0.0989035116113698	0.832361234463219	2.02888983665963	3.01891879235414	0.522715120863128	1.01219942598051	1.4628126680176	0.00607737968389499	277.108669909172	786.036214145955	3740.51645186905	-7441.21955037722	-10533.0478398383	-10846.724739999
stderr.of.mean	0.343445669430897	0.217266975392348	0.352289861723072	0.000132189020227132	0.000279611131798611	0.000244624485363129	0.000261528684975141	0.00017534198519186	0.000214432300842476	0.000122011843491564	0.000112051006182113	0.000164687354884572	7.51720286288343e-05	0.000111167067941585	0.000121263597183393	0.00125403608036731	0.00253293301232334	0.0037487681430668	0.000356021621922643	0.000485387784871147	0.000567378106176442	1.35527835314136e-05	0.980419676746522	7.05864100199676	14.9353244151024	0.14058022052817	0.155487692423566	0.178774988317124
stdev	10.007229161791	8.69342103327316	5.6553154676434	0.00560830429058137	0.0111072427564436	0.00980645801652232	0.0110957206849404	0.00743912925733848	0.00907598461825624	0.00517652331623103	0.00437860446728185	0.00698709164661824	0.00318927857976715	0.00471641852732471	0.00514477791881968	0.0532042367662871	0.102539778522002	0.159046737959263	0.0146346447483524	0.0205932564732779	0.0235772351123227	0.000215663595118492	27.9403499831898	299.472728893461	613.028431382098	5.81792250722623	6.20882854484333	6.97507500245826
variance	100.1446354966	75.5755692617563	31.9825930385667	3.14530770157534e-05	0.000123370841650568	9.61666188298149e-05	0.000123115017518214	5.53406441073894e-05	8.23734967908239e-05	2.67963936434835e-05	1.91721770809005e-05	4.88194496782424e-05	1.01714978593616e-05	2.22446037248918e-05	2.64687398339746e-05	0.00283069080988314	0.0105144061793412	0.0252958648554824	0.000214172826910479	0.000424082212174202	0.000555886015541742	4.65107862594328e-08	780.663157183132	89683.9153508963	375803.857682795	33.8482223000895	38.5495518992614	48.651671289918
median	-29672.5971344103	-28820.8212928701	-851.767325915044	0.0829073208759721	0.34385978256623	0.230016765411748	0.342746300125958	0.227698322424163	0.564058269911551	0.115934835129531	0.0922573983850421	0.693651669240124	0.0460607439475358	0.161386151195297	0.0989625266364464	0.83042989951671	2.02875529890267	3.01390126280223	0.522275094470435	1.01200892455016	1.46240822454487	0.00607152443929426	275.384879691414	709.690489401716	3585.51290012131	-7441.08720296757	-10532.8417258752	-10846.623491981
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0828805499938034	0.343644130823515	0.229949561516496	0.34276921020216	0.227723003447276	0.563793964590273	0.115704545563103	0.0923649887901482	0.693528604107266	0.046068433235105	0.161285310953551	0.0987697151419361	0.830667644733909	2.02630064058267	3.01474223395565	0.52251033812697	1.01199003704934	1.46262268726054	0.00607355813005436	275.72502101937	740.32458486325	3696.32218387845	NaN	NaN	NaN
HPD95.lower	-29692.2873919148	-28837.8866156505	-862.771777960399	0.0726316058837748	0.32235813581785	0.211953386972242	0.32033094411183	0.213108862577328	0.544498153473224	0.105554850093721	0.0844519389644681	0.679517030649572	0.0397497957187851	0.152198150745051	0.0883536237037602	0.735587631717443	1.83037914887323	2.68864346388979	0.494911493335047	0.972356114275258	1.41660115075968	0.00565769252024108	225.300025740163	377.318217456269	2920.68769692563	-7452.65313294763	-10544.6234531653	-10860.8249109873
HPD95.upper	-29653.5269468926	-28805.0310326944	-840.894576485815	0.0939954984069195	0.366113255434822	0.249350022647429	0.363971326112749	0.24200857292139	0.580442480315736	0.125845676094427	0.101958034267781	0.70655716410484	0.0521528242204634	0.170496734668603	0.108234846036582	0.935215622654713	2.233650308429	3.30959591054624	0.551910873032316	1.05087114391331	1.50597853719741	0.00648994848087343	329.174752154464	1388.68071478379	5043.47615792073	-7430.55972915739	-10520.8727799652	-10833.7899437522
ACT	42402.4319521734	22485.8017155768	139697.612881354	20000	22813.8590494822	22401.539739285	20000	20000	20095.3361553491	20000	23575.5838316758	20000	20000	20000	20000	20000	21966.7104343681	20000	21305.4517112477	20000	20847.8735790848	142169.255415881	44326.426491641	20000	21368.32369115	21019.1399902982	22577.4593560751	23649.2906923459
