trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-3232.86516769672	-2863.36852246322	-369.496645233499	0.145165692363525	0.499352244194586	0.165935881607851	0.189546181834027	0.458313070840052	0.145402608715583	0.199099437761344	0.197184882683017	0.259274132193739	0.506673285401312	0.0394100825598551	0.194642499845083	2.74085600579661	2.72866731389688	5.09447674611246	1.99977738796204	0.340714674026256	0.66426878271629	0.00196609759764748	6.77977401937037	49.3154125341437	239.556187964953	-1583.35616184708	-554.913521675224	-725.098838940912
stderr.of.mean	0.370531704113871	0.193171218578775	0.359466665048487	0.00043428285373246	0.000600400282750036	0.00048528328771359	0.000506239224573852	0.000764666929204547	0.000534504295746864	0.000581047108403375	0.000607727472567694	0.000665149155519314	0.00079723416958352	0.000280247663360103	0.000531813468657555	0.0101052804533891	0.0186453482309626	0.0311567760640484	0.00206227602276131	0.00131541234956967	0.00175700800589962	3.99606767180988e-06	0.0258979365380697	0.0415762305226472	0.378743504801175	0.173053093788148	0.0684531484919436	0.108300741789355
stdev	12.8638069107474	7.7853302125827	11.2734487820179	0.017191477705235	0.0249422832994555	0.0191491330561265	0.0181799619177645	0.032442065252885	0.0226770932262046	0.0246517372281704	0.0249548367591469	0.0282198843471713	0.0303438239945399	0.0115368183871277	0.0223352830612437	0.417348436635157	0.791055008225475	1.32186985409565	0.0854568529922489	0.0558082109338544	0.0745435250306074	0.000147832283795553	0.861448100790395	1.58690472460664	11.3111297020683	6.56961768595187	2.90422068135107	4.46819046535351
variance	165.477528236993	60.6113665189529	127.090647440782	0.000295546905689592	0.000622117496190299	0.000366689296801238	0.000330511015331367	0.00105248759787245	0.000514250557189975	0.00060770814836676	0.000622743877675667	0.000796361872567726	0.000920747654611617	0.000133098178497568	0.000498864869425879	0.17417971756181	0.625768026038607	1.74733991116685	0.00730287372333885	0.00311455640763758	0.00555673712398879	2.1854384132209e-08	0.742092830355379	2.51826660497887	127.941655137013	43.1598765395716	8.4344977659873	19.964726034676
median	-3232.6386506186	-2862.80515120891	-369.160922563713	0.144282013454487	0.499454647321204	0.165562953200286	0.189278925472945	0.458657149748317	0.144186572834558	0.198287170795826	0.196292990224453	0.257579481470328	0.506513030648198	0.0381156703742803	0.193985117890459	2.69661760725502	2.60606045429456	4.90492353951435	1.99948903057099	0.337456261846811	0.66350652690414	0.00195943914773759	6.72822748513057	49.1561522915526	239.001564901206	-1582.82491008374	-554.741377444242	-724.716786693084
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.144152250519677	0.498728133319808	0.164834687831184	0.188670379605107	0.457154450977068	0.143649992675646	0.197576468926406	0.1956017936446	0.257743404275752	0.505759268533315	0.0377461260666482	0.193354724523364	2.70985654059473	2.62121234971752	4.93555036430378	1.99794264067745	0.336150085971235	0.660068380012916	0.00196055392420211	6.72585787194465	49.2901919647277	239.291603578346	NaN	NaN	NaN
HPD95.lower	-3257.60050174722	-2877.89041073239	-389.820379552822	0.112358313860796	0.45334523092596	0.12842240887053	0.157845560849754	0.394498765658605	0.101820845925075	0.148117467775979	0.150938353150067	0.205494682072968	0.449708990187451	0.0176199538528455	0.14821385792388	1.97702786477335	1.33516012140156	2.79103741659105	1.84140450480985	0.238326603951917	0.532649535589822	0.00170552366052146	5.23024807503347	46.2559547307568	217.334315909555	-1596.19228053648	-560.897988310011	-733.263464557875
HPD95.upper	-3207.81558132433	-2848.27856516542	-346.462568449901	0.178058328901944	0.549687784796921	0.202502139694861	0.227334192942277	0.519350528729784	0.188971341014855	0.243583303964492	0.248098698671299	0.313584733020713	0.568924461144586	0.0615830242076333	0.23557678930951	3.5600561431375	4.32373628342109	7.71874256059202	2.17830026696533	0.452349692706792	0.816374061102058	0.00227755210276958	8.56295571411252	52.3962533879683	260.450673548502	-1570.84899180903	-549.506949819008	-716.384132588066
ACT	29868.5465168562	22163.2339159853	36602.1013824008	22973.1906082417	20859.8762405472	23120.3712606814	27914.3817131538	20000	20000	20000	21350.6272575752	20000	24850.4097564936	21242.9220349966	20409.7699347967	21105.7858304593	20000	20000	20965.352097128	20000	20000	26304.4643697361	32536.7713708487	24711.0320533548	40362.7538510817	24979.3370926425	20000	21149.5861821653
