trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-11937.4213917603	-11614.4750162416	-322.94637551869	0.20129793118872	0.090189102005266	0.454385902536517	0.254127064269496	0.273187501969613	0.313349603913141	0.24817136542059	0.165291528696655	0.20915705839676	0.310148840156328	0.33533447250802	0.145359628938892	5.65530514375689	3.5700799149127	4.42091618981357	1.74695619331287	0.849446413733021	0.407154327207958	0.0176447252413594	4.62036483736164	47.4576967144399	202.204532613898	-5766.26606297367	-3699.62829227159	-2148.58066099632
stderr.of.mean	0.321525511506722	0.239010259533268	0.162868254022892	0.000226538407081679	0.000173353482063298	0.000326867595358273	0.000326781334987467	0.000371806684879492	0.000403037763430437	0.000364387422541208	0.000289432287967424	0.000416341877219537	0.00050639384590572	0.000488516540830576	0.000407320886462302	0.0095460435863956	0.00744938331607112	0.0137258990047741	0.000841634713749516	0.000756927588121102	0.000538212962776416	1.51648156177001e-05	0.0128324997847258	0.0121433014133846	0.131349380080172	0.171285493964678	0.157855712376573	0.122707265562675
stdev	10.372505458785	9.13008330320696	4.75108236028241	0.00961120914758759	0.00706239814988146	0.0137810693699125	0.0137787931259303	0.0157744192558022	0.017099441496952	0.0153420540195344	0.0122627536162231	0.0165450679592618	0.0214844680279591	0.0207259983261285	0.0149871417465897	0.405004266705888	0.300695025286264	0.541074889214472	0.0337582971782893	0.030418469950886	0.0217216191390296	0.000543399879137131	0.44266199262999	0.509435922296563	4.08535360987898	7.15714770516036	6.088560062775	4.92145778364271
variance	107.588869492524	83.3584211234984	22.5727835941867	9.23753412786713e-05	4.9877467627449e-05	0.000189917872978342	0.000189855140007184	0.000248832302857822	0.000292390899507684	0.00023537862153831	0.000150375126252193	0.000273739273776592	0.000461582366444397	0.00042956700661468	0.000224614417732372	0.164028456049974	0.0904174982319067	0.292762035738453	0.00113962262837769	0.000925283314152953	0.000471828738021056	2.95283428646249e-07	0.195949639719154	0.25952495892615	16.6901141177512	51.2247632734822	37.0705636380187	24.2207467161774
median	-11937.0453255281	-11614.0857146656	-323.049081737761	0.200975613119138	0.090015399124056	0.454445720890552	0.253940697926216	0.272859761917414	0.313035241322689	0.247546573630686	0.164790844178786	0.20889595030432	0.309765946950135	0.334828034264839	0.144625014336836	5.6365015083656	3.55535822366943	4.38739018924016	1.74716804930401	0.849444487491349	0.406720857229006	0.0176401425815429	4.5876411165835	47.4217681825979	202.126821944034	-5766.1934583546	-3699.43272063936	-2148.36742139137
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.201068527628039	0.0899119176813776	0.454176703260327	0.253753917920862	0.272730901891827	0.312883542127674	0.247697804187107	0.16483791550118	0.208502251952268	0.309406480385678	0.334692094381761	0.1445904130446	5.64088157027866	3.55752895289272	4.38827512775721	1.74663016276721	0.848901836908358	0.406575598263808	0.0176363651394021	4.59946426061924	47.4549722194953	202.163356486074	NaN	NaN	NaN
HPD95.lower	-11956.6935267783	-11632.4921059942	-331.484789049585	0.183919418882308	0.0766984426016168	0.427276587764171	0.22692796435668	0.241524102064321	0.282205796269071	0.218754356913456	0.14220213597702	0.175554890527097	0.268471668440981	0.297536366482486	0.115702190229747	4.84126937877349	2.9891414571018	3.44412030596344	1.68313540985654	0.789079218693295	0.363153429235632	0.0166089601583333	3.78436537772722	46.5822873343123	194.795601823135	-5780.29011672792	-3710.98596803091	-2158.20080981571
HPD95.upper	-11916.987132998	-11597.5543299125	-313.503923685434	0.221178518782915	0.103939615751485	0.480832236091195	0.281117591401621	0.303759019398491	0.346450722200464	0.277513242943284	0.18805191842505	0.241160466550326	0.352268379273889	0.379164149702355	0.173247499051159	6.39894371811738	4.14407564691158	5.54055858179082	1.81355541668271	0.904726686715786	0.447320195767452	0.018725644550752	5.48253586893748	48.510248204257	210.839176630859	-5752.30960320695	-3687.96653324926	-2138.88032478305
ACT	34591.2214961476	24670.9557041475	42304.8471335448	20000	21690.1777159349	20252.5757516849	20248.5762861403	20000	20000	20307.7640053765	20054.891522438	22796.3569204448	20000	20000	26591.209863529	20000	22094.8228706242	23166.9684054793	22376.3157947584	22291.3466289043	22101.7307762293	28037.3885544258	30253.8346326929	20454.8729159258	37213.3798025526	20618.8089989483	24198.7973359417	22379.7584706347
ESS	1041.30465598075	1460.01640276727	851.43907709428	1801	1660.659514723	1778.53920615522	1778.89050029927	1801	1801	1773.70585902336	1796.07054766164	1580.07703273393	1801	1801	1354.58296876529	1801	1630.2461536313	1554.79989308747	1609.73773924113	1615.87366612003	1629.73661948412	1284.7130869581	1190.5928764837	1760.94958634309	967.931431950433	1746.94862355227	1488.50372603024	1609.49011345512
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
