trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood	sim_2.treeLikelihood
mean	-10676.98975965	-10073.3476421515	-603.642117498473	0.247596608918193	0.352630827483404	0.232293586570148	0.16747897702825	0.165230559486507	0.40317385580211	0.183347866341782	0.248247718369602	0.241602872311757	0.371567081487486	0.151866898711721	0.234963147489031	1.8807616244626	2.77273170509551	1.40178733685787	1.15896127539231	0.153131936630371	1.68866374643157	0.00388362387062744	42.1928931375686	88.6266313453875	755.077941849341	-3902.28505385471	-965.312052290211	-5205.75053600657
stderr.of.mean	0.289760365673071	0.200266707336058	0.229943203819791	0.000409489776921786	0.000382953477860815	0.00033983882027228	0.00029247123688598	0.000554794316002985	0.000662111502548891	0.000525588688597533	0.000582784430179112	0.000308404439523514	0.00033707944863724	0.000236737413401606	0.000289314542476161	0.00361333613426793	0.0128372368377281	0.002353345444819	0.000856044146556057	0.000375164179747075	0.0008785096734893	5.83886966680349e-06	0.123238170846759	0.144356274772061	1.06495098609961	0.135718442293083	0.0641367581284257	0.168280140175297
stdev	10.3603689834047	8.42950049720391	6.09541065386473	0.014636433408129	0.0162473375571555	0.0140967531353284	0.0117144344552072	0.0213277727416908	0.028091007666203	0.0222988361081564	0.0242829088645459	0.0126930665017865	0.0143010676288455	0.0100439162726229	0.0122745745986217	0.153300845337291	0.54460865970259	0.0959132012481247	0.0363188716567249	0.0157077454691388	0.0368401884210883	0.000164635890254187	4.35254354204538	4.78520608438869	26.9702077020642	5.75804496406348	2.70769382555024	7.13952059364039
variance	107.337245472294	71.0564786323609	37.1540310392477	0.000214225182910594	0.000263975977696157	0.000198718448958392	0.000137227974605345	0.000454873890121207	0.000789104711702677	0.00049723809177842	0.00058965966292384	0.000161113937218775	0.000204520535324813	0.000100880254091459	0.000150665181577129	0.023501149181128	0.296598592223051	0.00919934217366327	0.00131906043841765	0.000246733267723249	0.00135719948290129	2.71049763597886e-08	18.944635285401	22.8981972700705	727.392103492484	33.1550818081768	7.33160585292291	50.9727543070153
median	-10676.7723510942	-10073.246219283	-603.832528829754	0.247221755860445	0.352203407306645	0.231825427911219	0.167275827168956	0.164619335249869	0.403697389002684	0.182320083447167	0.247644706853728	0.241164293450935	0.371478107135648	0.151548472074206	0.234863625988317	1.87503845762247	2.72511098384196	1.39774042925774	1.1594141082936	0.152977048908816	1.68835005452655	0.00388659414612643	42.0458494060906	88.3156505927125	755.450503972227	-3902.10730290157	-965.191457625101	-5205.31819290834
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.247165042628464	0.352256544038301	0.231867419208737	0.167067454735417	0.163853745276172	0.402191237461825	0.181980912796793	0.247060342380484	0.241270394767549	0.371292468466179	0.151533993726319	0.234642628118546	1.8745314903237	2.72034566968738	1.39851807698941	1.15839175425114	0.152328334934824	1.68826208086334	0.00388012456946584	41.9717259864719	88.498305828456	754.598300792758	NaN	NaN	NaN
HPD95.lower	-10699.3359645797	-10090.1200833013	-614.702376935943	0.220257429134605	0.321986486089995	0.20727074098541	0.142663060801802	0.122672854445983	0.346430230032341	0.139411552697444	0.200026605670974	0.218677678224534	0.343365516265044	0.132893916862766	0.20994570120789	1.58282320616653	1.72916549770003	1.22014582868193	1.08761926218462	0.122825114321698	1.61207307557931	0.00357809365410463	34.1107434529614	79.6522553179429	699.270782311894	-3914.08344297205	-970.708426518955	-5220.22722755073
HPD95.upper	-10658.7660081466	-10057.7394896477	-590.653696196951	0.27759484821242	0.384633494076835	0.260666673981195	0.188736318073738	0.206358683745713	0.456323486119811	0.224551487534944	0.29530780502946	0.267384057182485	0.399429355526525	0.171301487536748	0.258313362941859	2.17400632343908	3.80783577507915	1.59582132591322	1.23327059016279	0.184004130235539	1.75562557828175	0.00420977914130685	50.9487751243833	98.2793708943128	805.426421175544	-3891.62005384878	-960.178324442895	-5192.50134011943
ACT	28159.8205388932	20319.648940948	51231.5603624952	28178.5065666706	20000	20922.3350628586	22440.1645292822	24359.8922936105	20000	20000	20735.6105719547	21252.5231630167	20000	20000	20000	20000	20002.136595079	21672.8964827793	20000	20536.0724414575	20471.5995294922	45280.4668927661	28860.683045257	32762.1509234471	56129.739246867	20000	20198.4138292449	20000
