trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4550.27925661966	-4148.73153697267	-401.547719646993	0.11819128891163	0.467110769967613	0.38316536523119	0.0315325758895654	0.121370866495802	0.376076306174889	0.296928814194311	0.205624013135004	3.75239842257404	4.27179300542891	0.549372858730988	1.22531357063451	0.00311856997305395	8.58040854461254	56.7044569852278	276.102323413805	-913.403628887437	-3235.32790808523
stderr.of.mean	0.326616451262212	0.203534705108603	0.303332935453531	0.000401757115700213	0.000683605812481066	0.000677828038301607	0.000208646355438097	0.000248148111454197	0.000402026853775086	0.000406092931726145	0.000318546185501932	0.017795255888066	0.0118332081005886	0.00126039885230431	0.000630199426152144	5.09513038099889e-06	0.0297837866280414	0.0514912184447955	0.32511443026492	0.111560516782651	0.180812090425972
stdev	11.650295162014	8.27803063339028	9.48483889374336	0.0167204151008137	0.028461193821087	0.0277916598499936	0.00885211380194096	0.0105280311161773	0.0170565522392227	0.0166496518021795	0.0135147679877586	0.730830273809389	0.446447332140406	0.0534741862756558	0.0267370931378275	0.00019483597235456	0.973971571406738	2.06593959918549	11.6149899185154	4.53528163259499	7.49567850202327
variance	135.729377362046	68.5257911673479	89.9621688402668	0.00027957228114352	0.000810039553721479	0.000772376357217745	7.83599187625137e-05	0.000110839439183198	0.000290925974289334	0.000277210905133819	0.000182648953762945	0.534112889116306	0.199315220375286	0.00285948859784354	0.000714872149460863	3.7961056123347e-08	0.94862062190851	4.26810642748272	134.907990807215	20.5687794869534	56.1851962056937
median	-4550.26739724427	-4148.47279101766	-401.544728418552	0.117561267260993	0.467031414432966	0.383133919093387	0.0305032172215326	0.12119655722125	0.37597888205778	0.297087609940395	0.205883672934118	3.68918342807476	4.25128580044266	0.544867845166902	1.22756607741657	0.0031171823463932	8.50548323520537	56.5467619588072	275.429827021151	-913.020775140035	-3235.18604701701
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.116997630038119	0.466240986205601	0.382153794236138	0.0303264872891366	0.120912136264964	0.375688583598583	0.296460174647306	0.205179679426796	3.68366927663105	4.24868385748079	0.546810884239808	1.22502003893547	0.00311248705658767	8.52587263485655	56.6671851198719	275.859588523348	NaN	NaN
HPD95.lower	-4574.50621771744	-4165.67788619692	-419.886414960324	0.0884463182260777	0.417540302872593	0.325699757980102	0.0153757439317345	0.101093944136596	0.344183390970797	0.263085396511953	0.180206485686037	2.39700770587902	3.42730857158082	0.440855157694296	1.17349838604212	0.0027503951172163	6.80315928082755	52.6785890420716	253.739809874241	-922.23468698512	-3250.63273406537
HPD95.upper	-4528.32022779216	-4133.43344601105	-382.277432764393	0.152194934011135	0.528349134898105	0.431889262578028	0.0487789620423936	0.141919394973317	0.409373422190555	0.328707768262847	0.232456502887177	5.13671080143286	5.16541342800171	0.653003227915796	1.27957242115285	0.00351054856576922	10.5526607276313	60.6608712416374	298.985238860602	-904.387322017453	-3221.5212056956
ACT	35368.3365549694	27204.1565831057	46024.7670030215	25980.3755551561	25960.7746578304	26768.4033222689	25000	25000	25000	26770.2809883604	25000	26680.1210711194	31613.8159001568	25000	25000	30774.0529561573	42080.378945304	27953.9688535737	35257.1495430666	27228.5736844113	26184.5679515619
ESS	1273.03131517147	1655.07796069522	978.277630325518	1733.03884327663	1734.34732181304	1682.02038268541	1801	1801	1801	1681.9024058648	1801	1687.58604505504	1424.21908643356	1801	1801	1463.08320402728	1069.97610593107	1610.68362907058	1277.0459490777	1653.59377695855	1719.5242664798
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
