trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4526.53986236487	-4000.30979862348	-526.230063741389	0.0957501911311107	0.698067510758774	0.133510211875722	0.0726720862343825	0.117787959203537	0.670682897958469	0.115546416842883	0.0959827259951105	1.9546467145334	2.11286652398076	0.725743031297895	1.13712848435105	0.00184164863081858	22.630092095471	66.8758215075827	488.807128787179	-1061.80717511036	-2938.50262351312
stderr.of.mean	0.34855949627534	0.200665609830178	0.28768987138206	0.00035052112048547	0.000614035442297009	0.000416250333861934	0.000288967005580083	0.000247448406362666	0.000382614867826147	0.000273830759542866	0.000204047463183784	0.00828764640274566	0.00536163305206116	0.00150029330387831	0.000750146651939161	3.73936343080465e-06	0.0694674262765658	0.102903064032281	0.791951218475475	0.100678988444623	0.172183249253694
stdev	12.0246745081818	8.05215326250959	9.25399323566323	0.0144192539535058	0.0244963308299143	0.0176600032993865	0.0121600641004134	0.0104983451478554	0.016232971552271	0.0106252159130673	0.00865699935811298	0.351615004025878	0.22747479025664	0.0616936638370387	0.0308468319185194	0.000126542655586104	2.54599607431799	3.61104096462984	24.0855797900212	4.25774157763015	7.25045864315137
variance	144.592797027716	64.8371721629439	85.6363908057007	0.000207914884575692	0.000600070224128609	0.000311875716534343	0.000147867158926163	0.000110215250843498	0.000263509365416839	0.000112895213199299	7.49436378863685e-05	0.123633111056118	0.0517447802023022	0.00380610815763754	0.000951527039409386	1.60130436827833e-08	6.48209601044262	13.0396168482348	580.115153821479	18.1283633418805	52.5691505360485
median	-4525.79252531466	-3999.98731848553	-525.842454867552	0.0945920880774749	0.698440380676684	0.133088736925757	0.0719963595783257	0.117471085780848	0.67085983779276	0.115581487766466	0.0959385499895486	1.92488924720684	2.10145741884939	0.722693235922289	1.13865338203885	0.00184399370859083	22.4292819513735	66.615377839193	487.331326390649	-1061.6267328194	-2937.98130652772
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0946717039863515	0.697636563735945	0.132335895202489	0.0716561348217153	0.117321626928118	0.670486177331997	0.11505559908854	0.0955915339700724	1.92360233891112	2.10074857966764	0.723155041670397	1.13670695739771	0.00183729973545711	22.4888865510569	66.7792766182304	488.219242943152	NaN	NaN
HPD95.lower	-4550.59888122881	-4015.66078027348	-544.102947560722	0.0680615054821553	0.650423185296395	0.101736666313775	0.0500376744155605	0.0976335992632107	0.638545201260566	0.0958878848112358	0.0797110837310287	1.29126117644565	1.68734057296405	0.610974572875014	1.0749708167902	0.00158168134859815	17.7418389697659	59.9098067080805	446.778075469251	-1069.99355286571	-2951.94764193901
HPD95.upper	-4504.700253114	-3985.05147060084	-508.279651043265	0.124163093367788	0.745512196302128	0.168709013026196	0.0982772152749069	0.138369098174835	0.702887888296375	0.135854234094482	0.113050498368745	2.64024632714362	2.56520854774154	0.850058366419579	1.19451271356249	0.00206998302170653	27.3772064343707	73.9724084361238	541.308516972465	-1053.67088781157	-2924.66413620681
ACT	37811.1215422892	27946.9368246037	43491.3780199149	26592.2558676438	28274.6463313323	25000	25411.9016803026	25000	25000	29888.3068836657	25000	25000	25000	26612.3726487698	26612.37264877	39294.6879620512	33501.1208925756	36542.9969991739	48651.3652732024	25161.2069306515	25378.3404181214
ESS	1190.78721189591	1611.08891047985	1035.26266699075	1693.16210794979	1592.41602785694	1801	1771.80757923756	1801	1801	1506.44197328577	1801	1801	1801	1691.88221562354	1691.88221562353	1145.82917781362	1343.98488171118	1232.11021802667	925.462209480896	1789.46105900629	1774.15068354312
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
