trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-10279.0770511755	-9508.8721043753	-770.204946800208	0.439388012265856	0.156484613330768	0.255271306284646	0.148856068118729	0.0782378737989061	0.306880049051329	0.259862961423894	0.355019115725866	1.95422938927583	0.814457710602122	0.765388187807092	1.11730590609645	0.00151614734574903	148.919670714429	331.112565456659	2023.53009185759	-2625.44642561749	-6883.42567875781
stderr.of.mean	0.403049577203409	0.206078541748166	0.332781676114739	0.000483346039883883	0.000339211344377203	0.000415940265659786	0.000371723425093096	0.000144385323183475	0.000273227003333693	0.000262555020471072	0.000285901731557858	0.00495939651196597	0.00137424729673959	0.000832018110594273	0.000416009055297143	3.22576358296589e-06	0.482204855938765	0.843116169109833	4.42115517193083	0.113274672874329	0.183436667099999
stdev	11.2085656448213	8.12627681910026	7.85380935190949	0.0205066325830889	0.0142947570018778	0.0176468482217144	0.0137395813953327	0.00612574952227886	0.0115920382227368	0.0107461053415305	0.0121055766881104	0.201671767421687	0.0583043659555214	0.0332949949652874	0.0166474974826437	8.16870569336323e-05	15.9239808711849	26.2000402583525	105.125805480086	4.68345942578278	7.39906607019003
variance	125.631943814269	66.0363749406463	61.682321336141	0.000420521979897804	0.000204340077742735	0.000311411252160226	0.000188776096918973	3.75248072096996e-05	0.000134375350157391	0.000115478780011271	0.000146544986951722	0.040671501774987	0.00339939908947536	0.00110855668973851	0.000277139172434629	6.67277527047849e-09	253.573166785862	686.442109539291	11051.4349778368	21.9347921929535	54.7461787110374
median	-10278.3742636386	-9508.28026701216	-770.022307871582	0.439398753609457	0.1558113735141	0.255262370801928	0.148585696556539	0.0782627413609094	0.307001138938027	0.259792541093685	0.355318094246743	1.95353849988985	0.813503329485089	0.763748248940416	1.11812587552979	0.00151602056229905	147.817760287415	329.634872981024	2017.75998429126	-2625.22220351866	-6882.89698823524
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.438910166888294	0.155836150119313	0.254660744923851	0.148224226221993	0.0779989912571656	0.306661104450402	0.259641162297067	0.354812652776199	1.94386172946354	0.81237198473071	0.764667034382402	1.11718166343461	0.001513946978429	148.08430587428	330.088889438182	2020.82149688847	NaN	NaN
HPD95.lower	-10301.1186554794	-9524.50687461838	-785.647622995325	0.399766063635133	0.128918094238786	0.22074841703346	0.121079337611976	0.0665962690541526	0.283125838029869	0.23700050784412	0.332006079926988	1.56928345538688	0.704771029252563	0.701777234705197	1.08496690404235	0.00135641857235356	123.000972944934	278.452077504317	1816.98188187622	-2633.96820659188	-6897.74847660575
HPD95.upper	-10257.278032915	-9494.16657585243	-755.257567029976	0.480705256496924	0.184517051187197	0.29058902034902	0.174990706966424	0.0898280614665113	0.328441082806367	0.280016161839542	0.3791079184236	2.35399393606296	0.92783609355827	0.830066191915299	1.1491113826474	0.00168330279570503	185.720219809872	380.877229371257	2230.76139923392	-2616.20684077595	-6869.34126914169
ACT	58187.4386210624	28939.7450039702	80792.3945150229	25000	25339.5887190654	25000	32938.6076768935	25000	25000	26862.77329151	25100.072995243	27213.2139070766	25000	28100.8872255023	28100.887225503	70173.1465082577	41264.087372708	46599.7191027124	79591.2311592421	26323.5518657172	27658.643141085
ESS	773.792438144924	1555.81882265455	557.292555447504	1801	1776.86388280341	1801	1366.93695257754	1801	1801	1676.11137954361	1793.81948445063	1654.52710413935	1801	1602.26257764341	1602.26257764337	641.627206992943	1091.14251318156	966.207540881491	565.703022106999	1710.44546836549	1627.88173556925
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
