trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6289.62255314723	-5765.19604062422	-524.42651252301	0.246058374417905	0.185689216750621	0.328131325781036	0.240121083050439	0.178468891257381	0.598142276651669	0.0422859921139441	0.181102839977003	2.89759626548029	11.5608483063755	1.22051866566107	0.889740667169466	0.00301913282931865	21.5903655689848	90.7328138790084	525.279170774943	-2508.28725772618	-3256.90878289804
stderr.of.mean	0.30991735967513	0.201292896450505	0.264461135278909	0.000446168366459451	0.000382764212868411	0.000461314879515287	0.000434963021593396	0.000364331634941142	0.000399707574112404	0.000156252037678177	0.000264786723664948	0.00798078699524348	0.038109761659893	0.00140027878425583	0.000700139392127905	4.5770509421112e-06	0.064188424092639	0.139306345776678	0.707684159676221	0.144526484770522	0.175663020400885
stdev	11.1379498184071	8.42904118984854	8.12834444394139	0.0177436866508743	0.0162393077248205	0.0195719297536906	0.0178406274871389	0.0153042171057561	0.0165021832706022	0.00662921150196059	0.0111511446739467	0.316007638615294	1.61686000443132	0.0520897567722261	0.0260448783861131	0.00016601097779651	2.30981789219239	5.40856192569498	22.1545034622706	6.13173850028127	6.94705201680125
variance	124.053926157355	71.0487353801634	66.0699833993528	0.000314838415964413	0.000263715115381415	0.000383060434283401	0.000318287989134857	0.000234219061220118	0.000272322052696543	4.39464451377266e-05	0.000124348027539289	0.0998608276632144	2.61423627392964	0.00271334276058968	0.000678335690147419	2.75596447489534e-08	5.33525869509208	29.2525421040774	490.822023659758	37.5982170358316	48.2615317241423
median	-6288.96681191363	-5765.03920241948	-524.370398332696	0.245796703029682	0.185316962865708	0.327785610067964	0.239478986926885	0.178397722277848	0.598523110541	0.0419397006445261	0.180648418823595	2.8748096054991	11.4573445823641	1.21917867403496	0.890410662982521	0.00301664337288488	21.4253250702495	90.4970331297562	524.452039395028	-2508.10796951578	-3256.7295977046
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.245416171990477	0.18497678457834	0.32754545142365	0.239461308429494	0.177811701544443	0.59791398057224	0.0417681884115781	0.18076142301176	2.8805791665708	11.4504144685119	1.21941045551448	0.889358053477207	0.00301456421214031	21.4684947899461	90.5735990934351	524.815804065893	NaN	NaN
HPD95.lower	-6312.20722694367	-5781.01650328672	-539.678190114691	0.210855320757707	0.155151223665068	0.290619870030633	0.208393565272455	0.148202543077174	0.56596134016879	0.0283141774337491	0.160060523605432	2.3441714522509	8.53675644855186	1.12555892514142	0.836871407410107	0.00269716722050029	17.1185721643092	80.8561889285943	482.117275209048	-2519.91885775146	-3271.23700852922
HPD95.upper	-6269.08463886896	-5747.61514431459	-507.790822584133	0.279590896244815	0.217921899277319	0.366058881207363	0.27664348190642	0.207905316176634	0.629945318126388	0.0543005476895691	0.203671678971955	3.58528627779461	14.6450917053779	1.32625718517979	0.937220537429291	0.00334833015779178	26.0277197543834	101.671252309939	566.117093619232	-2496.10534354335	-3244.14001983372
ACT	34841.2455948155	25663.3251070091	47635.6283136534	28452.6166003622	25000	25000	26748.3380456092	25502.5677037417	26400.6319942228	25000	25372.6536316791	28701.7685543027	25000	32518.9667749251	32518.9667749243	34206.6273830551	34751.2414690482	29853.1777571986	45916.3425873114	25000	28772.127094866
ESS	1292.29019316978	1754.44919207694	945.195887908438	1582.45551305207	1801	1801	1683.28215095932	1765.50849793035	1705.451597138	1801	1774.54832488565	1568.71866327033	1801	1384.5765860777	1384.57658607774	1316.26539780721	1295.63716565644	1508.21464857767	980.587683228113	1801	1564.8825633067
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
