trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-3562.26616399885	-2832.9234675719	-729.342696426955	0.0552477074046667	0.416617660794477	0.40849410174459	0.119640530056266	0.220226050043685	0.432706843505179	0.313012460133207	0.0340546463179254	4.58751277996134	2.52527561342352	1.19193571820938	0.904032140895305	0.000372362430755076	107.856651048422	167.723202199187	1396.79411879262	-1054.12254609915	-1778.80092147274
stderr.of.mean	0.625710203332602	0.172859818014617	0.630721741446257	0.000269705178278282	0.000657867028413153	0.000709277448330823	0.00038449114090157	0.000397760513757041	0.000561217075524378	0.000505800342984016	0.000165404242099268	0.0198974926346242	0.0099150032488105	0.00224122735965061	0.00112061367982531	1.51164512494531e-06	0.582466213348538	0.704389799759246	5.47553329599591	0.140136915372334	0.144889785370375
stdev	17.0921628109437	7.3338198390059	16.2444362960148	0.0109174904904663	0.0279109299073558	0.030092088963603	0.0163125750648859	0.0168755467896993	0.0223781863218466	0.0188769701887584	0.00695293125118243	0.844178987958563	0.378174568284108	0.0860656447240939	0.0430328223620469	4.05532282005385e-05	16.3638606892477	21.2854694131631	133.504905961362	5.71270189757482	6.10698245044736
variance	292.142029555807	53.7849134309966	263.881710575283	0.000119191598609421	0.000779020008293327	0.000905533818193398	0.000266100105247536	0.00028478407945133	0.000500783223055283	0.000356340003507272	4.83432529836692e-05	0.712638163710744	0.143016004096872	0.00740729520177395	0.00185182380044349	1.64456431748495e-09	267.775936657108	453.071208138704	17823.5599157521	32.6349629705549	37.2952346500721
median	-3562.06829753947	-2832.63958967093	-729.046546384971	0.0546079967246577	0.416660697473101	0.407456949454405	0.118600598147818	0.220101228819756	0.433973902616893	0.312483003835618	0.0333960209043165	4.53054978276562	2.49337336629561	1.18894505857471	0.905527470712644	0.000371130446111359	106.281550054928	165.892466608077	1387.74489981212	-1053.80750970609	-1778.43554274963
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0541692875992981	0.415678453948343	0.407384149535716	0.118534513166778	0.219578110454246	0.432124218409691	0.312443004841868	0.0333544158457282	4.51194000834028	2.49756466689726	1.1888424597379	0.902998625926459	0.000370159626934545	106.649408930599	166.404276188581	1390.5308023414	NaN	NaN
HPD95.lower	-3595.89675857509	-2847.38382005053	-758.941819068787	0.0350650384293245	0.355392777225154	0.349643888420591	0.0900602156654383	0.188515816812933	0.390351992834406	0.277333396832293	0.0207017141249328	3.10851165369394	1.80204374846756	1.02715506814729	0.8181385847961	0.000290339054643912	77.7341044523272	127.568844837163	1161.01867550909	-1065.1229437831	-1790.44295289991
HPD95.upper	-3531.46495961422	-2819.02063993754	-697.990297805635	0.0760533259117332	0.464732879717103	0.467475831447696	0.152799029523162	0.254615204171331	0.477032851892159	0.349010071404099	0.0477071643762974	6.26630948033862	3.28886624112072	1.3637228304078	0.986422465926353	0.000448461524480967	140.530579933591	209.31069349399	1660.2129539425	-1043.24918635854	-1766.77669118557
ACT	60306.5954736377	25000	67838.8836301716	27462.831033853	25000	25000	25000	25000	28302.471482023	32307.6998000841	25466.5313717167	25000	30932.3889073354	30515.7857992048	30515.7857992048	62526.0814912064	57014.1048322645	49280.1512388388	75695.6247443361	27079.1085406067	25329.9640826456
ESS	746.601588870692	1801	663.704907726031	1639.48865812481	1801	1801	1801	1801	1590.85046790344	1393.63062918775	1768.00677496289	1801	1455.59400972495	1475.46585548432	1475.46585548432	720.099499699693	789.716862738852	913.653851867946	594.816413129201	1662.72091019844	1777.53903847215
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
