trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-1091.42533986873	-1268.16230486797	176.736964999244	0.68964596311256	0.147322368163097	0.0579618249214935	0.105069843802846	2.3968179687781	0.00316328540292294	0.0981728370873966	46.0909436631594	52.2823321207367	-1268.16230486797
stderr.of.mean	1.95265319350339	0.102033658762494	1.96430227756079	0.000429191896672325	0.00030422319135368	0.0001889835836753	0.000283496746600354	0.0119469544846339	1.07083398600033e-05	0.00146579227404951	0.00282271159972554	0.0898332951251122	0.102033658762494
stdev	34.093585474444	3.95013949624436	33.9149040936712	0.0173832719267785	0.0129070949041879	0.00785400681837692	0.0106996972378916	0.465521056197063	0.000340116575664243	0.0269486998222115	0.0979962925749957	1.60226505873822	3.95013949624436
variance	1162.37257050322	15.6036020397896	1150.22071968292	0.000302178142880326	0.000166593098865714	6.16854231031111e-05	0.000114483520982546	0.216709853762829	1.15679285041571e-07	0.000726232422107663	0.00960327335844416	2.56725331845338	15.6036020397896
median	-1093.23238398503	-1267.9569161303	174.431384941458	0.689548749372445	0.147357920868532	0.0575655747153872	0.104537394922606	2.36662242070892	0.00314705024087489	0.0959710524651015	46.0577884337788	52.1829419557245	-1267.9569161303
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	173.437770894771	0.689426641248214	0.146755743104311	0.0574338166517351	0.104524546825814	2.35243623669401	0.00314512602353529	0.0945346487431704	46.09083986815	52.2579999234072	NaN
HPD95.lower	-1155.15292317024	-1276.33640563461	113.357450970956	0.657911072497384	0.123036835516387	0.0429466041789609	0.0849206393300528	1.54431578878945	0.00254438282048657	0.0507159522415544	46.0001085887209	49.4494310689484	-1276.33640563461
HPD95.upper	-1021.69874444314	-1260.79153168489	245.438703744414	0.725365241681766	0.172097671673776	0.0736787003828084	0.127151045894006	3.33348914452268	0.00386200303700766	0.151747909618442	46.2850772749262	55.5680558036614	-1260.79153168489
ACT	118088.402037127	24019.5253701399	120764.092061349	21945.3416456637	20000	20843.3719806881	25272.9272663101	23710.3587925562	35685.4406256544	106505.390611251	29868.6842154586	113164.003378288	24019.5253701399
ESS	305.02572122769	1499.61331229211	298.267468294313	1641.35061470402	1801	1728.12729309698	1425.24052004123	1519.16722623819	1009.37523450684	338.198844145592	1205.9453218685	318.299096220476	1499.61331229211
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
