trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-3430.39755523924	-3036.92817849003	-393.469376749215	0.544852845049248	0.109581460805568	0.138800106781184	0.206765587363996	1.35763318407583	0.00174087650306879	8.12899382279345	61.4201875305095	291.742550612236	-3036.92817849003
stderr.of.mean	0.339167160664948	0.166050100754095	0.316397667241942	0.00037192912660668	0.000232124091871889	0.000275419321078722	0.000296527371050885	0.00371112365820991	3.44621004080782e-06	0.0267541314110211	0.0795443261094667	0.452006465969588	0.166050100754095
stdev	12.0836367133497	7.04490804841838	10.6076115791287	0.0157796140175362	0.00960998793225733	0.0103235921341904	0.0125805889512006	0.157449617974737	0.000135801660929713	0.995839996680467	3.19686758368181	15.5807057097994	7.04490804841838
variance	146.014276220212	49.6307294106701	112.521423413666	0.000248996218542426	9.23518680581315e-05	0.000106576554553118	0.000158271218359072	0.0247903822003906	1.84420911112687e-08	0.991697298988552	10.2199623475956	242.758390415377	49.6307294106701
median	-3430.28711880223	-3036.72799387164	-393.244250637879	0.544981792757389	0.109220398988924	0.138469751792786	0.206767567753074	1.3450332003524	0.00173851124549955	8.08058582382458	61.2403880428361	290.782571859717	-3036.72799387164
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.544623994779592	0.109159177236443	0.138415866332905	0.206382766726194	1.34859413558917	0.00173558797249045	8.06884615201006	61.3380735872098	291.330398575247	NaN
HPD95.lower	-3453.39033964157	-3050.69419082237	-414.700077659501	0.513214769888898	0.0912039387398374	0.120424890756504	0.181158836050194	1.08031020998527	0.00149130156704309	6.29660633152826	55.2586064719306	263.983436580975	-3050.69419082237
HPD95.upper	-3406.07283755105	-3023.47402290367	-373.565636301653	0.575476212545801	0.128350537390468	0.160179684478715	0.230719417887518	1.67771336041924	0.00201453770182587	10.0883514157876	67.6025525452556	324.989842375105	-3023.47402290367
ACT	28361.8553780427	20000	32028.2857829373	20000	21003.7634006408	25622.9717300668	20000	20000	23183.3232302104	25983.9366157653	22288.0197923419	30298.2407624503	20000
ESS	1270.01564318976	1801	1124.63090419873	1801	1714.93076326032	1405.76980607339	1801	1801	1553.70304948611	1386.24106626497	1616.11486061119	1188.8479031641	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
