trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-12095.8605321273	-11576.6376361126	-519.222896014719	0.17086433821338	0.221141937767504	0.346234355120245	0.261759368898876	1.48833856064702	0.00658775394872363	21.4100747763087	74.002854903544	478.176987373371	-11576.6376361126
stderr.of.mean	0.247339751079765	0.201374701431315	0.191504690604079	0.000168365648484677	0.000204831652502214	0.000233033225742092	0.000212309671890204	0.00173126219762799	6.6672649095537e-06	0.0602735343047339	0.0648590100331818	0.427150261936373	0.201374701431315
stdev	9.66329863018784	8.54360369803228	5.69302959902298	0.00714314840340517	0.00812355296981169	0.00965852290507229	0.00900753513225122	0.0725883668230404	0.000226907968900472	2.1259225583196	2.60342022364433	12.9651846968122	8.54360369803228
variance	93.3793404161901	72.9931641490308	32.4105860153517	5.10245691130699e-05	6.59921128533364e-05	9.32870647078061e-05	8.11356891587399e-05	0.00526907099803627	5.14872263505377e-08	4.51954672397217	6.77779686088029	168.096014222453	72.9931641490308
median	-12095.1628020828	-11576.1072097107	-519.094378865771	0.170722868014091	0.221154121972789	0.346231635079577	0.261937762144817	1.48511832174166	0.00659262589606131	21.2713976922399	73.8331075623858	477.647539459451	-11576.1072097107
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.170715190629398	0.220992823270375	0.346099512237212	0.261604348630986	1.48657241626108	0.0065838352717346	21.3057782786119	73.9572945301298	478.001789493409	NaN
HPD95.lower	-12115.8942347031	-11593.42900873	-530.450570356719	0.156965989804371	0.205822949887086	0.327588614916197	0.244154904027734	1.34409487030478	0.00614233890925573	17.3813827203049	69.4257424769333	452.108983813655	-11593.42900873
HPD95.upper	-12078.680852415	-11560.9968951285	-508.358137632672	0.184931277433199	0.236929560994227	0.365005453652852	0.27918014411766	1.62242748183387	0.0070141023169095	25.6502993545684	79.6353077788617	502.850720598136	-11560.9968951285
ACT	23585.1913191009	20000	40735.6185021258	20000	22887.8221914689	20956.397733509	20000	20478.3050801389	31081.236822878	28937.4862956463	22343.6669668432	39075.658449622	20000
ESS	1527.22950230336	1801	884.238445971314	1801	1573.76266289878	1718.80685116052	1801	1758.93463150592	1158.89854079059	1244.75220936586	1612.08990688286	921.801485352795	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
