trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-10793.0102903007	-10370.3456357143	-422.664654586444	0.266188908475065	0.324588682754128	0.318520305434363	0.0907021033364436	3.89855154684357	0.0093993570366025	10.0809142517519	49.5591029515253	297.14570309505	-10370.3456357143
stderr.of.mean	0.265557272644343	0.206858722723364	0.164640895027297	0.000214451050277425	0.000250655355755011	0.000231158367629373	0.000131779399067342	0.00494122219449878	8.96442550524296e-06	0.0257088785571085	0.0209706086754067	0.192496677586127	0.206858722723364
stdev	10.0482594843166	8.47206139327417	5.20759926324287	0.00890441005733233	0.0106344044665935	0.00978889647240186	0.00549528387271472	0.20609382699809	0.000311642015749735	1.00158683249906	0.794832720899079	6.22905015239473	8.47206139327417
variance	100.967518664158	71.7758242514067	27.1190900865277	7.92885184691211e-05	0.000113090558359104	9.58224941474016e-05	3.01981448417185e-05	0.0424746655267185	9.71207459805583e-08	1.00317618303551	0.631759054211833	38.8010658010488	71.7758242514067
median	-10792.2322251882	-10369.9374951367	-422.62627143575	0.266474840963207	0.324658381410521	0.31838533618221	0.090629111173805	3.88592500863698	0.00939928497772553	10.0106971743706	49.5191336981329	296.917080000694	-10369.9374951367
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.266039960192857	0.32441413914676	0.318369919746451	0.0905355575791998	3.89313466001125	0.00939418415926664	10.0317535538705	49.5527633023216	297.080683182703	NaN
HPD95.lower	-10812.0218647223	-10387.9551496573	-432.523705652494	0.249199214312452	0.303864952137744	0.29887906407469	0.0798393878201994	3.50285159395904	0.00876791797643316	8.21221451281522	47.9471032535855	285.397537458549	-10387.9551496573
HPD95.upper	-10772.9717503786	-10355.1867859444	-412.284034681984	0.284437632080476	0.345198240345275	0.337293340703102	0.10137718040314	4.29953982844177	0.00997290314801126	12.0545675288941	51.0080684235922	309.23921969347	-10355.1867859444
ACT	25144.1571703508	21462.0822905027	35983.440854975	20880.861790807	20000	20074.9343534144	20702.2309148834	20693.8437708581	29787.5841551483	23718.7293502742	25059.5324656978	34379.9458205386	21462.0822905027
ESS	1432.53956599005	1678.30872663924	1001.01599914173	1725.02458762781	1801	1794.27734934902	1739.9091019753	1740.61428117693	1209.22864413543	1518.63109815297	1437.37717570371	1047.70380349121	1678.30872663924
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
