trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-7812.32162351733	-7447.94510834045	-364.376515176888	0.178417917589643	0.253812280638473	0.233652438665973	0.334117363105911	8.63478422475105	0.00817333075731937	6.26116213899751	47.4225184056971	234.189262267226	-7447.94510834045
stderr.of.mean	0.255215302152315	0.187949976602925	0.147325299966155	0.000213881595373025	0.00025009825177727	0.000258408593438597	0.000277349145705318	0.0157380338817495	8.04552221050551e-06	0.0148143226783611	0.0151092535871053	0.153357784191007	0.187949976602925
stdev	10.0475077245974	7.9740409482247	5.35234921692446	0.00895088951006486	0.00981441522114322	0.0107503246093573	0.0111931249661698	0.655202372432735	0.000316826542465283	0.61843452865852	0.641031241281962	5.57668182926769	7.9740409482247
variance	100.952411475845	63.5853290439642	28.6476421399118	8.01184230213892e-05	9.63227461330077e-05	0.000115569479206554	0.000125286046508293	0.429290148841485	1.00379058010506e-07	0.382461266237086	0.410921052299493	31.0993802248844	63.5853290439642
median	-7811.95838392242	-7447.55007695301	-364.617772657127	0.178204474528864	0.253308569686206	0.233457511255694	0.333744085330303	8.57715979703907	0.00816058967778857	6.23791589138361	47.3741399788279	234.008527981564	-7447.55007695301
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.178193440053578	0.253622859312404	0.233405355081223	0.333930007547281	8.61023430369799	0.00816721402457081	6.23069709541356	47.4182097328684	234.123070252183	NaN
HPD95.lower	-7831.88921799686	-7463.15496497339	-375.010704417378	0.160751417278519	0.235422371969868	0.21187824091365	0.311978966676507	7.41427539555966	0.00759726656885799	5.0973722504636	46.2363104981358	223.563101866788	-7463.15496497339
HPD95.upper	-7793.25663677199	-7432.94053463477	-354.319773045077	0.195656636140091	0.27390992081002	0.254889988894072	0.355597344260303	10.003252406683	0.00882416946927931	7.42452892496847	48.688249878428	245.477879440328	-7432.94053463477
ACT	23227.3192714927	20000	27275.2130658531	20554.9679565459	23377.3254493172	20800.4683972316	22103.107033285	20770.7604021923	23214.9486355977	20657.535520686	20000	27224.6485798377	20000
ESS	1550.76010188606	1801	1320.61296507688	1752.37441752027	1540.80928026144	1731.69177309459	1629.63514341027	1734.16857652444	1551.58646118076	1743.67363250715	1801	1323.06574662918	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
