trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-18846.1807967605	-18459.4323732592	-386.748423501264	0.371742722200325	0.24528305043909	0.14732786891275	0.235646358447837	2.01243068409276	0.0236773665273167	7.5963902059482	47.2898116781241	244.514320992884	-18459.4323732592
stderr.of.mean	0.233369409899818	0.201658894051699	0.138604127385747	0.000189613751421171	0.000161070412926465	0.00012002017760992	0.000157004881400517	0.00172808607319101	1.84888733775452e-05	0.017720695357746	0.0143852250559351	0.154555965258345	0.201658894051699
stdev	9.44999899897952	8.55566096791379	3.86900419479072	0.00804462892471245	0.00683363781915527	0.00507072452263596	0.00666115195110594	0.0733164715353709	0.000584571400149195	0.717174791412787	0.574421089012246	4.18172481535421	8.55566096791379
variance	89.3024810807139	73.1993345978836	14.9691934593082	6.47160545363203e-05	4.66986058433892e-05	2.57122471844617e-05	4.43709453157224e-05	0.00537530499839685	3.41723721872391e-07	0.514339681437974	0.329959587502015	17.4868224313492	73.1993345978836
median	-18845.7117952177	-18459.0534955837	-386.774571824761	0.37175361120808	0.245291061055344	0.147176337283456	0.235747147126126	2.01062224480342	0.0236848016017106	7.53907217845064	47.2045800274195	244.465025305739	-18459.0534955837
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.371655695523898	0.245187755503467	0.147240697023493	0.235552239618575	2.01109859913585	0.0236701475206904	7.5629111054979	47.286352333784	244.478628983121	NaN
HPD95.lower	-18865.2324925777	-18475.4635402591	-393.69070545161	0.355407020946533	0.232369375085945	0.138510608138854	0.221919452967768	1.8722192476977	0.0225782389467212	6.26395775679743	46.3039112292316	236.373274897935	-18475.4635402591
HPD95.upper	-18829.2261251471	-18442.2891994629	-378.652652106363	0.386802429456719	0.259101678304082	0.157959212103517	0.247847587421064	2.16392312174263	0.024809183520262	9.00517068808908	48.457720155102	252.448094773218	-18442.2891994629
ACT	21954.6590903138	20000	46201.5229507472	20000	20000	20168.3728937614	20000	20000	36012.0741109773	21979.2998702391	22577.4524507081	49177.1108358116	20000
ESS	1640.6540339263	1801	779.627979761595	1801	1801	1785.96459861876	1801	1801	1000.22008976762	1638.81471260022	1595.3970040969	732.454578721807	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
