trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-8529.71021690385	-8220.45731277383	-309.252904130019	0.164967455288987	0.321405694455753	0.220020938514619	0.293605911740642	6.08251208521429	0.0114411851614578	4.14832440016783	46.8801846248557	182.431163892325	-8220.45731277383
stderr.of.mean	0.271959095277346	0.191459881613829	0.171626210569234	0.000201973246277507	0.000254027714634242	0.000235658241744205	0.000239798582079838	0.00984767819412444	1.20811207808123e-05	0.0102050921555959	0.0139757039316389	0.126697145755368	0.191459881613829
stdev	9.78671371755462	8.12295358331622	5.47081946408737	0.00856899780128865	0.0105391717503953	0.00999813090386778	0.0101737906404246	0.408162902397561	0.000416563517103273	0.40834731452149	0.477937154159963	3.83253678696393	8.12295358331622
variance	95.7797653893717	65.9823749167099	29.9298656086372	7.34277233184897e-05	0.000111074141184331	9.9962621570876e-05	0.00010350601599519	0.166596954893601	1.73525163781449e-07	0.166747529276913	0.228423923326525	14.6883382234318	65.9823749167099
median	-8529.40044122883	-8220.24623830902	-309.073886064774	0.164903883350897	0.321557763468198	0.219659203747507	0.293816087760723	6.07271759818624	0.0114456751396276	4.13297419332662	46.8233369899182	182.376010044578	-8220.24623830902
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.164745061610924	0.321232977533317	0.219793731155212	0.293429442297307	6.06887082399435	0.0114335930466845	4.12842554129558	46.8777592896312	182.391006217937	NaN
HPD95.lower	-8548.11744604983	-8236.54027844241	-319.433184479475	0.148711409758592	0.300555796493441	0.19942334392807	0.27292312372757	5.34688309141445	0.0106372396510104	3.38308314699044	46.0223369002705	175.076604472093	-8236.54027844241
HPD95.upper	-8509.92250619996	-8205.25507077155	-298.385352071459	0.182076550901582	0.342128530640462	0.238012322433007	0.312743329606473	6.89573160170453	0.0122377548555341	4.95525588772966	47.7944809042854	190.149350792568	-8205.25507077155
ACT	27799.4224513402	20000	35429.4839856151	20000	20914.6983367313	20000	20000	20955.7401217283	30279.8943930291	22484.1679613179	30782.8030498226	39342.6278442291	20000
ESS	1295.71037179096	1801	1016.6673614164	1801	1722.23378124178	1801	1801	1718.8607890137	1189.56821752629	1602.01614140089	1170.13385498718	915.546367228328	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
