trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-6564.19659502675	-5740.04967392939	-824.146921097363	0.283462206736621	0.158625761600864	0.267828995420958	0.290083036241551	3.23645615022736	0.000567857358440078	227.409868675187	237.369379307056	2210.93167330278	-5740.04967392939
stderr.of.mean	0.661453612413673	0.201051172398804	0.648779156284699	0.000350283382407427	0.000228151220763373	0.00027903804888813	0.000308382580780518	0.00583561520533146	2.4605734040949e-06	1.33977382700505	1.06273789002473	9.37444461181448	0.201051172398804
stdev	14.0854626031868	8.19882210448642	12.57753514571	0.0124043892503675	0.00933153089382651	0.011734380665076	0.0124835942339156	0.240433793249287	4.79275151187481e-05	29.4952859603894	23.4542902124283	169.561176440409	8.19882210448642
variance	198.400256745774	67.2206839010152	158.194390341571	0.000153868872674633	8.70774688224385e-05	0.00013769568959291	0.000155840124997051	0.057808408936241	2.29704670545783e-09	869.971893885146	550.10372936881	28750.9925558556	67.2206839010152
median	-6563.23348824974	-5739.65698991364	-823.654146011294	0.28313970722403	0.158242341105515	0.267839680762047	0.290337281720311	3.22784253254785	0.000567266314027872	226.38009167637	236.530390138022	2203.98701853325	-5739.65698991364
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.283191478952069	0.158352325821187	0.267571702094375	0.289813538285271	3.22758959199094	0.00056583339348255	225.532847901799	236.227591701779	2204.50622623714	NaN
HPD95.lower	-6591.40351884017	-5756.15904522354	-846.957108584997	0.258133861200658	0.139936570160433	0.243762158647991	0.265172911172481	2.799456745699	0.000480799295337282	174.761976755322	192.076490371408	1901.20758656435	-5756.15904522354
HPD95.upper	-6538.11862279276	-5724.62546187826	-797.995502043802	0.306415536737368	0.175411626005753	0.289254987680313	0.314531966360652	3.70069019913005	0.000664051601300868	284.999632070114	282.827485719983	2542.54928350562	-5724.62546187826
ACT	79388.74236611	21647.744825682	95786.6676632272	28707.188709263	21519.9948995315	20356.7702179619	21968.6189550917	21207.2640964557	94886.6670323178	74277.986657755	73911.1751193247	110037.475801442	21647.744825682
ESS	453.716722629133	1663.91466132155	376.043982724625	1254.73798095657	1673.79221826787	1769.43589844216	1639.61148735076	1698.47462813555	379.610762255268	484.93506112338	487.341730690225	327.343023253247	1663.91466132155
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
