trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-3573.40388050527	-3629.98669168893	56.5828111836607	0.176781424326744	0.445399358504445	0.118094557213898	0.259724659954912	4.67234158960504	0.0133412706684119	0.241946125926369	46.1456887193326	60.9444688454133	-3629.98669168893
stderr.of.mean	0.485491289667709	0.187877098354139	0.506720201199506	0.000283750149656058	0.000378587950044609	0.000263761746537887	0.000298832612756589	0.011774923648439	1.86400006976018e-05	0.00108114162332758	0.00347535349138866	0.0538265937001462	0.187877098354139
stdev	14.3844014423399	7.035034403573	12.6748071462448	0.0120384974412765	0.0149715269103637	0.0096818199414535	0.0125190087024454	0.485001756596996	0.000687860817498206	0.0317243934720075	0.136188758817212	1.31614002751584	7.035034403573
variance	206.91100485439	49.4917090594558	160.650736194499	0.000144925420643621	0.000224146618027745	9.37376373787268e-05	0.000156725578891904	0.235226703902172	4.731525042493e-07	0.00100643714116676	0.0185473780281728	1.73222457202939	49.4917090594558
median	-3572.99579290495	-3629.66537763625	56.2615238303451	0.17665255345302	0.445506044057785	0.117807832422312	0.25964199192676	4.6373663897083	0.0133477858206525	0.240341173799633	46.1062064398744	60.8914643668969	-3629.66537763625
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	55.0642461634583	0.17637106985913	0.445147221033054	0.117699237262211	0.259422360742503	4.64732729427631	0.0133235522554343	0.239883223160431	46.145488494975	60.9303054319996	NaN
HPD95.lower	-3601.47011778532	-3643.78043346269	32.5157766804952	0.152396226812423	0.415914220899415	0.09883405905455	0.234776877591456	3.72888315588565	0.0119603816451426	0.183316314882875	46.0000335716512	58.1821695321494	-3643.78043346269
HPD95.upper	-3545.02188844757	-3617.20936832506	82.010357220244	0.199819678165682	0.476767103663326	0.136235912057623	0.283478163164101	5.61222238042591	0.0146136720661779	0.302499097736172	46.4160318497275	63.3267052565661	-3617.20936832506
ACT	41009.2344359272	25675.4227939588	57538.1751054815	20000	23019.9168113344	26718.4944997058	20512.4940458775	21219.3434929471	26435.8374167996	41810.0692435642	23443.2496702495	60213.2358061055	25675.4227939588
ESS	878.338757000636	1402.89802777757	626.019159175044	1801	1564.73197949459	1348.12985066942	1756.00294724956	1697.50774862438	1362.5443155854	861.514956843667	1536.47640607227	598.207346238443	1402.89802777757
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
