trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-3576.20846823937	-3220.77888349558	-355.429584743792	0.199445807747887	0.24641236445988	0.301130981324455	0.253010846467781	4.5329569057599	0.00233228240436867	6.04343925885329	49.3019730632566	223.626854914659	-3220.77888349558
stderr.of.mean	0.337219437486173	0.170913129390757	0.266410640450473	0.000294001153305625	0.000337282039069252	0.000367027248939793	0.000325170232175304	0.0124112459384994	4.02816214824403e-06	0.0184694834849577	0.0356005124773349	0.237862898388586	0.170913129390757
stdev	12.4258308689414	7.03947423638313	9.29982064635605	0.0124734106258349	0.0143096628116158	0.0155716449933021	0.0137958024436874	0.526564488705245	0.000158377116781052	0.70972683736758	1.48867140923586	8.75374201548628	7.03947423638313
variance	154.401272783537	49.5541975247018	86.4866640543902	0.000155585972640691	0.000204766449782142	0.000242476127797429	0.00019032416506525	0.277270160765416	2.50833111198789e-08	0.503712183679788	2.21614256467627	76.6279992736898	49.5541975247018
median	-3575.85047150973	-3220.37568262276	-355.36059149725	0.199311255675157	0.24602203535067	0.300975821998897	0.253244844283939	4.50127798369977	0.00232970771476383	5.99472772482723	49.1797189948356	223.248124514244	-3220.37568262276
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.19905517384356	0.245998484539443	0.300727241019895	0.252632658054489	4.50269694059325	0.00232691023421316	6.00263122212407	49.2797987261703	223.45697540526	NaN
HPD95.lower	-3601.29001992102	-3234.09233263692	-373.066885469939	0.175449541968216	0.219045052029132	0.271845803271748	0.228382668141357	3.50929314011116	0.00202949769473951	4.72578232433907	46.6044200551879	207.619128832717	-3234.09233263692
HPD95.upper	-3553.0268895427	-3207.31286370391	-337.239225538641	0.224279903647283	0.27466058515328	0.3327886974888	0.281406565677985	5.58799330401748	0.00263863328575128	7.4504562504918	52.1671021434986	241.039059742501	-3207.31286370391
ACT	26514.0877878859	21221.3384272627	29543.1196908516	20000	20000	20000	20000	20000	23287.9569786472	24379.7591856637	20588.1427650127	26580.8150301003	21221.3384272627
ESS	1358.52307226867	1697.34817261694	1219.23481260356	1801	1801	1801	1801	1801	1546.72219778776	1477.45511863715	1749.5507200976	1355.11269911064	1697.34817261694
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
