trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-7131.85748651978	-6490.05513205052	-641.802354469265	0.505857505474867	0.017970599266044	0.210219045692155	0.265952849566931	2.446631947783	0.00174110749048916	55.0300252052482	299.724192096279	1269.47258853468	-6490.05513205052
stderr.of.mean	0.417113805581925	0.202334289815581	0.351642548592233	0.000281885153792126	6.65771622125549e-05	0.000209687833546838	0.00027031420262978	0.00415162536277214	3.84203654422168e-06	0.201413166227351	0.926900453518259	3.00141235355278	0.202334289815581
stdev	11.4428976028484	8.04552849674376	8.40061727306795	0.011947067227811	0.00278179809067626	0.00889629996911098	0.0114684585740088	0.176138519635858	0.000100872851366622	6.12491406068053	26.3805283704371	74.7771414444757	8.04552849674376
variance	130.939905549274	64.7305287919159	70.5703705685677	0.000142732415345835	7.73840061729011e-06	7.91441531404041e-05	0.000131525542063757	0.0310247780995115	1.01753321428326e-08	37.5145722507221	695.932277103435	5591.62088260713	64.7305287919159
median	-7131.53371542314	-6489.72056194171	-641.738832504579	0.506101746613684	0.0178391124305974	0.210095719096937	0.266107998929856	2.4419367231382	0.00173913568567534	54.6545433653746	298.048454576409	1264.7178587345	-6489.72056194171
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.505716241585301	0.017756011130727	0.210031373941596	0.265706169119816	2.44031037604979	0.00173818456244779	54.6933119477792	298.57601399846	1267.28905899454	NaN
HPD95.lower	-7155.38076541002	-6506.63565326327	-657.636465196121	0.482507040960305	0.0128762647770729	0.193816562812858	0.244194416111114	2.10296009642204	0.00154696427798698	44.1748083960724	250.82532246986	1136.95152178063	-6506.63565326327
HPD95.upper	-7110.13549428309	-6475.27603570072	-625.529636478516	0.528194309695096	0.0237392128744807	0.228301931940296	0.288201241507707	2.79209575865309	0.00194015224224303	67.7334377650278	348.575175826529	1423.50008843762	-6475.27603570072
ACT	47834.3054061664	22768.3831214239	63078.710534108	20041.2201223624	20620.6199006068	20000	20000	20000	52224.7963588436	38929.4332496266	44442.8167767225	57998.3956159673	22768.3831214239
ESS	753.016056032384	1582.01835448328	571.032598716856	1797.29576243755	1746.79520662422	1801	1801	1801	689.710683647319	925.263919693602	810.479681811391	621.051662161556	1582.01835448328
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
