trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-2123.18450414964	-2263.72815414721	140.543649997568	0.371091082023439	0.237230340588493	0.124350756155084	0.267327821232983	2.87357935760165	0.00663033511847011	0.128550184486655	46.118424434824	54.3788189596061	-2263.72815414721
stderr.of.mean	0.886229535914648	0.125753200272504	0.858045877598532	0.000442362081176887	0.000369544442974694	0.00025806704254447	0.000357003862532383	0.00936539365823262	1.18236139405739e-05	0.000910079433780282	0.00308439450555996	0.050247123899122	0.125753200272504
stdev	21.810713641246	4.91197456099954	20.7879442372299	0.0174836607136925	0.0146005744355218	0.0109488556573985	0.01514638878898	0.380457012798299	0.000481294219375131	0.0240428981460096	0.11622766122649	1.26370519379378	4.91197456099954
variance	475.707229540435	24.1274940879066	432.138625610182	0.000305678391951514	0.000213176773847214	0.000119877440206547	0.000229413093346941	0.144747538587405	2.31644125603917e-07	0.000578060951259393	0.0135088692341796	1.59695081682138	24.1274940879066
median	-2123.27586001912	-2263.43119275224	139.690625562248	0.3712525656382	0.237089755945416	0.124013800224839	0.267250957787983	2.84290479688693	0.00661436860385389	0.12695334387387	46.0812239454028	54.3352820240806	-2263.43119275224
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	138.990454757436	0.370678595965938	0.236780878004218	0.123869942446771	0.266898458264166	2.84886003774787	0.00661287580359796	0.126351211532384	46.1182784895035	54.3641846236896	NaN
HPD95.lower	-2164.38431214188	-2273.56780052705	98.6471024131596	0.33619104367549	0.210067750220508	0.102266678364544	0.237634697871567	2.11757005774818	0.0057542571453721	0.08757549499334	46.0001519463024	52.1488113739375	-2273.56780052705
HPD95.upper	-2078.56305517294	-2254.57704661317	180.047195949748	0.404170473157526	0.266866287946616	0.145663451521646	0.296106785003843	3.60736454106214	0.00761113628574733	0.175944549305974	46.3557027225588	56.944600008235	-2254.57704661317
ACT	59436.7501044857	23595.448737947	61333.8601528584	23045.8861414112	23061.9397503454	20000	20000	21814.3990405957	21726.0891539393	51580.7121390163	25352.6412263614	56915.852106635	23595.448737947
ESS	606.022367250553	1526.56558474649	587.277564305095	1562.96875628816	1561.88076067888	1801	1801	1651.20294778546	1657.91458116469	698.323045694322	1420.75926836951	632.864108447582	1526.56558474649
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
