trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-17156.8333944368	-16526.3831363874	-630.450258049377	0.0281498809822003	0.26283056949675	0.122927842825447	0.586091706695603	8.77476736675736	0.00938300770175112	48.3686163474347	116.285718742146	901.885424433963	-16526.3831363874
stderr.of.mean	0.264382351422904	0.211512320747204	0.156852298454862	6.66516393927217e-05	0.000130635349941997	0.000179597180417931	0.000181253421045728	0.013166300245911	8.2025243714106e-06	0.118912411258285	0.212141177234159	0.912716809662973	0.211512320747204
stdev	9.53064435146151	8.35498635693888	4.3807468690824	0.00282778913512032	0.00554238765309289	0.00740890652406534	0.0076899302013638	0.558598725017781	0.000276674637903816	4.62636938829351	7.83070216741002	29.5871771900943	8.35498635693888
variance	90.8331817540453	69.8057970246349	19.1909431309753	7.99639139270453e-06	3.07180608971565e-05	5.4891895882338e-05	5.9135026501847e-05	0.31203253559149	7.6548855259208e-08	21.4032937169393	61.31989643468	875.401054078035	69.8057970246349
median	-17156.6844778922	-16525.9394634525	-630.284122858827	0.0280153148283767	0.262960044519082	0.122841484426904	0.586427347751234	8.7550971425461	0.0093776914168652	48.0433181075817	115.90219127911	900.689779859619	-16525.9394634525
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0280081244227974	0.262772092126935	0.12270477037114	0.586041236579593	8.75706809612478	0.00937892875028056	48.1508187715529	116.024080874552	901.402047650545	NaN
HPD95.lower	-17174.9260794684	-16543.0770920949	-639.267078879509	0.0227855673555751	0.251538371731982	0.108605726038298	0.572678592814174	7.85467133250609	0.00890036265868954	39.9120464388149	102.181765452602	843.25461525283	-16543.0770920949
HPD95.upper	-17137.7704543926	-16510.692889629	-622.117323088227	0.0340901372753998	0.273280374183872	0.136995745215566	0.602763961903199	10.0453422477948	0.00996711797291581	57.6442441777512	132.188199428776	959.327303115685	-16510.692889629
ACT	27702.7422528191	23071.8392650394	46151.7126955769	20000	20000	21154.0323512429	20000	20000	31641.6210603818	23783.519745354	26421.1005069347	34258.4255424971	23071.8392650394
ESS	1300.23229004827	1561.21059904318	780.469410476549	1801	1801	1702.74864866999	1801	1801	1138.37404004248	1514.49408605874	1363.3043025799	1051.42018144756	1561.21059904318
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
