trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-43579.3496089499	-42552.1398534445	-1027.20975550541	0.208677533749957	0.17016260661811	0.277857322890594	0.343302536741335	2.11458306224017	0.00319135413465063	1078.7093149178	2405.40877940123	12999.1164843703	-42552.1398534445
stderr.of.mean	0.900847353998149	0.216857218126811	0.903442784734417	8.00726843056362e-05	7.42084323743711e-05	9.49100090260551e-05	9.75949517480396e-05	0.00131277969803943	2.00755838565543e-05	8.12135452466808	28.8319741335181	94.0429574695407	0.216857218126811
stdev	11.2745519816899	8.16878768842162	8.05599986595743	0.00339719575936077	0.00314839665932467	0.00388762005234556	0.00414060249245475	0.0511327419753104	0.000173595710413627	118.492714147957	1223.23687671718	2817.20679581668	8.16878768842162
variance	127.115522387829	66.7290922985086	64.8991338403061	1.15409390274188e-05	9.91240152444674e-06	1.51135896713993e-05	1.71445890005225e-05	0.00261455730191367	3.01354706740118e-08	14040.5233061495	1496308.4565608	7936654.13039569	66.7290922985086
median	-43579.129744283	-42551.9252026703	-1026.93096249265	0.208765788661703	0.170200620891524	0.277868210196869	0.343279961257688	2.1147300268245	0.00319512269043125	1069.84935604423	2125.56537000983	12427.8670628413	-42551.9252026703
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.208649887163726	0.170133486887081	0.277830143317711	0.343277579752379	2.11396512916746	0.00318662234620577	1072.31601930192	2159.23636457794	12729.1793663799	NaN
HPD95.lower	-43601.2889168287	-42568.5781279871	-1044.13489226242	0.201868163746522	0.164069508640037	0.270110635552489	0.33472247680539	2.01433646219107	0.00282195956919817	871.429963201232	796.215254052963	8987.46543422171	-42568.5781279871
HPD95.upper	-43558.0626952205	-42536.2419193968	-1012.27996637581	0.214988534125809	0.176126601621514	0.285225581678546	0.350805533515915	2.21200028850071	0.0034906894454977	1332.87201131246	4825.70128198322	18878.500581993	-42536.2419193968
ACT	229829.723558915	25370.8439466993	452756.583064845	20000	20000	21456.4944690483	20000	23729.462760999	481460.604925845	169112.617153212	20000	40115.9857904552	25370.8439466993
ESS	156.724724035821	1419.73992176504	79.5570983334352	1801	1801	1678.74580127523	1801	1517.94418452664	74.8140130915754	212.994160970064	1801	897.896419351366	1419.73992176504
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
