trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-84791.5419312682	-83943.8317280896	-847.710203178654	0.175522670291576	0.339783372010676	0.0708828451487068	0.413811112549043	5.68530344332892	0.114386085906159	256.575757643784	515.277515727211	3145.06790157046	-83943.8317280896
stderr.of.mean	0.452008858476792	0.25921842432835	0.355409754570416	5.14440027387355e-05	5.14888688283709e-05	2.90485991890173e-05	5.17667386715259e-05	0.00336601135958068	0.000251992380771387	0.952308200412981	6.52661978648261	15.7549619289292	0.25921842432835
stdev	11.727903757721	9.22241075757253	6.7355071472335	0.00206576816891224	0.00203261894152781	0.00123242749804198	0.00219627637834125	0.136781209024081	0.0034946391742709	26.7860929948367	276.900983823246	666.734953453482	9.22241075757253
variance	137.543726550366	85.0528601813896	45.3670565304336	4.26739812769104e-06	4.13153976145764e-06	1.51887753793001e-06	4.82362993005978e-06	0.0187090991420893	1.22125029583488e-05	717.494777928041	76674.1548422814	444535.498156617	85.0528601813896
median	-84790.8156679959	-83943.5692200135	-847.60702594613	0.175479288676007	0.339793728599012	0.0708550285662843	0.413920282009389	5.68210876644106	0.11433142822605	254.699291683494	445.723843281873	3015.61066849474	-83943.5692200135
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.175510525622107	0.339777294440685	0.0708721486452131	0.413805284687802	5.68365917729129	0.114332792674522	255.19087912621	456.702568961872	3082.32399376632	NaN
HPD95.lower	-84813.7325538785	-83962.4377025811	-861.639082610161	0.171338259455026	0.335676450176226	0.0685522506604766	0.409617831734656	5.42307247974477	0.107748798187245	207.655956989591	142.855625956687	2091.90823126996	-83962.4377025811
HPD95.upper	-84769.2993203326	-83925.987012647	-835.557827784036	0.179324087857425	0.34350197428659	0.0733834663371945	0.417921499792148	5.95796524978891	0.121100766121099	311.888094587632	1044.52265072874	4448.57092545808	-83925.987012647
ACT	53475.5761489924	28441.0205917212	100235.243708488	22325.8863560371	23100.2740212593	20000	20000	21801.2123424422	187185.629436088	45502.8574930838	20000	20101.60041846	28441.0205917212
ESS	673.57853049852	1266.48057104129	359.35464081632	1613.37379513535	1559.28886241136	1801	1801	1652.20169567712	192.429301910159	791.598637634458	1801	1791.89712511256	1266.48057104129
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
