trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-35573.2632747868	-35414.5072116751	-158.756063111641	0.125830044475899	0.355716768232656	0.328664564425254	0.18978862286619	3.37242663053265	0.172867298497683	1.2406005631923	48.2489930870071	109.898788336911	-35414.5072116751
stderr.of.mean	0.244042706156716	0.212921141172972	0.106017835431485	7.26705409421909e-05	0.000117124861749179	0.000123712856309825	8.71923655234405e-05	0.00225232011299715	9.25822530736334e-05	0.00290488774904264	0.0120398095782888	0.0517511233220918	0.212921141172972
stdev	8.73921362463092	8.1518460011414	2.77351517564596	0.00308314946176829	0.00496918627245296	0.00519563589293526	0.00369925820488595	0.0838000519478432	0.00288104828278791	0.112776843104532	0.479374888855503	1.60535964666335	8.1518460011414
variance	76.3738547769346	66.452593226325	7.69238642953846	9.50581060360208e-06	2.46928122103349e-05	2.69946323319572e-05	1.3684511266416e-05	0.00702244870646122	8.30043920775516e-06	0.0127186163406242	0.229800284065226	2.57717959513508	66.452593226325
median	-35572.7240356783	-35414.3466027669	-158.70508009661	0.125790129961664	0.355842036970076	0.328668235166609	0.189717137021727	3.37098189819356	0.172931275039564	1.23302167787376	48.2175974317147	109.787319589189	-35414.3466027669
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.125792326753628	0.355682070193844	0.328623506826696	0.189752567491746	3.37138637640789	0.172843291640851	1.2355426786104	48.2466192287143	109.887112406987	NaN
HPD95.lower	-35589.9781525363	-35429.6690686099	-163.830381025564	0.119588795796263	0.345011171473759	0.318905254342943	0.182493501783937	3.21281299619366	0.167702071592735	1.03008301065369	47.388501822421	107.018737082824	-35429.6690686099
HPD95.upper	-35556.2294312651	-35398.3347005882	-152.954924043815	0.131178725497217	0.364469211753075	0.33912714337698	0.196907355228828	3.53554535690391	0.178719934730726	1.46182936292369	49.2629587817439	113.188848710786	-35398.3347005882
ACT	28073.0319549535	24559.9797078961	52601.6224333919	20000	20000	20410.5457914199	20000	26006.027720319	37175.4971115207	23884.7780409392	22708.6356273507	37410.8214918354	24559.9797078961
ESS	1283.08192922654	1466.61358960404	684.76975297884	1801	1801	1764.77397361622	1801	1385.06350863638	968.917776457584	1508.07346579737	1586.18071957686	962.823016539775	1466.61358960404
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
