trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-21443.4260875261	-20948.8356824883	-494.590405037803	0.317823281861602	0.278612063002007	0.114749607596429	0.288815047539966	1.53486600287175	0.0172771785906321	17.5222885974094	108.546509022144	513.424326036123	-20948.8356824883
stderr.of.mean	0.265896571425002	0.240502876966229	0.140246518472633	0.000163040886419488	0.00014922608365086	0.000101198768647714	0.000149010871653187	0.00139000463642264	1.45933130648191e-05	0.0406597450175124	0.251552378600907	0.605875913701951	0.240502876966229
stdev	9.24828351969163	8.39567569955545	3.86006431541886	0.00691723791639789	0.00633112556374025	0.00429349947093441	0.00619752246345553	0.0554849615680835	0.000444622107913834	1.63849230740646	10.6724619169532	23.8354443774439	8.39567569955545
variance	85.5307480605998	70.4873704521059	14.9000965191701	4.78481803920527e-05	4.00831509038453e-05	1.8434137706914e-05	3.84092846850359e-05	0.0030785809602117	1.97688818845741e-07	2.68465704143013	113.901443368816	568.12840867022	70.4873704521059
median	-21443.1526130023	-20948.5390778848	-494.52217552778	0.317881085644833	0.278638203795928	0.114673208587298	0.289062166482427	1.53374552999803	0.0172626632496992	17.4268186073005	106.661540242264	510.810000870919	-20948.5390778848
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.317747988999201	0.278540078631517	0.11466936414395	0.288748557922245	1.53386503510911	0.0172714711145507	17.4469582782687	108.077270161601	512.896522348482	NaN
HPD95.lower	-21461.4019666651	-20964.7132828558	-502.145567517504	0.304474455905869	0.26550487519643	0.106525092571075	0.276365743991266	1.42676119138143	0.0163677401290813	14.0846624104388	93.1278475487181	472.245581891854	-20964.7132828558
HPD95.upper	-21425.7922130487	-20932.1834184559	-487.36875996487	0.331377141196998	0.290290038978741	0.123188239165461	0.299597566217694	1.64047099312672	0.0180848763931254	20.4935491864217	129.82911645815	556.708943364752	-20932.1834184559
ACT	29758.1255067558	29541.4364559851	47522.3012492972	20000	20000	20000	20811.43648447	22593.5401553474	38781.8086119912	22168.8341745321	20000	23260.724407626	29541.4364559851
ESS	1210.42570345443	1219.30428310985	757.959927299032	1801	1801	1801	1730.77913323663	1594.26100346983	928.785976960929	1624.80352897314	1801	1548.53302798218	1219.30428310985
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
