trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-9148.80369461499	-8547.90572108525	-600.897973529747	0.0814090391329082	0.263438581700539	0.120843061741245	0.534309317425312	4.68000137444193	0.00369792271680778	39.9843004689554	53.4772540335931	608.812204824032	-8547.90572108525
stderr.of.mean	0.335005878673516	0.205370009355494	0.297615979725589	0.000166231007396389	0.000223487890617961	0.00019830198057374	0.000263662278253241	0.0080163297276572	7.41566380826433e-06	0.127732124578619	0.0749129953860666	1.02292910422009	0.205370009355494
stdev	10.6968104622852	8.39916042476184	7.83858279855737	0.00661537329094224	0.00948178671490324	0.00829525131852651	0.0111846507754385	0.340104014154023	0.000180169326673291	4.21931937145076	2.1316403033049	23.8392286638583	8.39916042476184
variance	114.421754066055	70.5458958408855	61.4433802898395	4.3763163778512e-05	8.99042793069156e-05	6.88111944375157e-05	0.000125096412968518	0.11567074044368	3.24609862739072e-08	17.8026559582996	4.54389038267381	568.308823287724	70.5458958408855
median	-9148.6933214516	-8547.4115698902	-600.922313765049	0.0810718833285355	0.263162952009946	0.120748418761278	0.534488676460905	4.66974894221518	0.00369284745032694	39.7609255981009	53.4410844927928	608.44747043352	-8547.4115698902
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0811406644817137	0.263268122954364	0.120557636306868	0.534192196799956	4.66769144264878	0.0036935504207654	39.7646492596707	53.4349372849407	608.345382395232	NaN
HPD95.lower	-9168.83042249427	-8564.5622350192	-616.489658971232	0.0675255726151405	0.245798036719132	0.103446932079976	0.512721727001733	3.98774008579767	0.0033623631980206	31.2296940914795	49.2881508113558	558.945302191972	-8564.5622350192
HPD95.upper	-9128.42467845257	-8532.52920572787	-585.773601526975	0.0932888985408618	0.282135374249018	0.136136514825889	0.555735041904168	5.32717824481677	0.00405943522714476	47.7793247953513	57.6961371011887	653.823887073885	-8532.52920572787
ACT	35310.073515642	21523.0918823315	51896.7018213746	22730.9574674437	20000	20572.9880526432	20005.6888862408	20000	60987.4845481077	32992.6985877705	44461.9848253696	66284.0503460194	21523.0918823315
ESS	1020.10549437241	1673.55137435292	694.071082281466	1584.62308732879	1801	1750.83949438119	1800.48786146891	1801	590.612980136719	1091.75670805394	810.130275143438	543.418813605483	1673.55137435292
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
