trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-36635.3136681753	-36124.4509287524	-510.862739422886	0.105514287738198	0.14424632028665	0.225260053268417	0.524979338706734	3.09970182955016	0.0421934799900015	19.4647137267631	56.593292910847	432.001476930669	-36124.4509287524
stderr.of.mean	0.215331178987474	0.192588824093909	0.125293218054094	7.36650447599418e-05	7.57272935923118e-05	0.000106923956458689	0.000128208938626119	0.00189831434832606	2.4106486051832e-05	0.0478692759343506	0.0297985581776556	0.270693858589715	0.192588824093909
stdev	8.63762625791214	8.17085054891876	3.06597084780382	0.0028181704782382	0.00301329297493992	0.00453639858093238	0.00533800130097782	0.0805386444826985	0.00079327230732617	1.81920891117931	1.23095587298121	7.17934295236924	8.17085054891876
variance	74.6085873713734	66.762798692766	9.40017723958289	7.94208484441335e-06	9.07993455282226e-06	2.05789120850853e-05	2.84942578892409e-05	0.0064864732551105	6.29280953570585e-07	3.30952106251422	1.51525236122694	51.5429652277338	66.762798692766
median	-36635.1188185712	-36124.0532929781	-510.810887185756	0.105454422453266	0.144203359947578	0.225155707360373	0.525009552835482	3.10032123905667	0.04218699207276	19.3863050381709	56.5241518171348	431.922220803491	-36124.0532929781
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.10547670250318	0.144214867253529	0.225214425870718	0.524952209073807	3.09865532511288	0.0421860261960794	19.3807503242601	56.579969738165	431.941919304198	NaN
HPD95.lower	-36651.7555663944	-36141.62464613	-516.822933401208	0.100071855111552	0.138099269612653	0.216729572624823	0.514842600959199	2.93957108412131	0.0406790111466059	16.0573589297529	54.2816441948062	418.067241563746	-36141.62464613
HPD95.upper	-36618.1634218035	-36109.3993564872	-504.860818148516	0.110868869104621	0.149807032881105	0.234231634211401	0.53570565648358	3.25556320790097	0.0437998982103584	22.7975271960929	59.0332796193026	446.155303428002	-36109.3993564872
ACT	22373.1629669578	20000	60120.3433533496	24597.488069392	22736.5475923151	20000	20767.3759966595	20000	33244.9433531966	24925.9049289216	21096.3780375016	51178.7615825196	20000
ESS	1609.96458360388	1801	599.131641486095	1464.37717129424	1584.23348372269	1801	1734.45118949038	1801	1083.47304482733	1445.08294092889	1707.40209224398	703.807573419339	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
