trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-3798.0687807622	-3374.53332784084	-423.535452921368	0.562292057039185	0.188807067809608	0.0656618216674036	0.183239053483805	5.62905050857207	0.00207444047506046	10.1243559685856	74.8741537997959	324.369539872987	-3374.53332784084
stderr.of.mean	0.331176010966055	0.178587339117534	0.277048670055243	0.000386953280330586	0.000273467578289246	0.000155260034271036	0.000277877322036488	0.0138981380465177	3.78851172973729e-06	0.0311774105404754	0.101912857898762	0.412002437350558	0.178587339117534
stdev	12.0495692965921	7.41811004370504	9.54333748250514	0.0159039202282248	0.011602244952109	0.00633707335211907	0.0117893345056553	0.589647968518488	0.00014601898027196	1.15959557652787	4.32379570736636	15.373162054404	7.41811004370504
variance	145.192120233375	55.0283566205176	91.0752903049876	0.000252934678625739	0.000134612087928739	4.01584986701376e-05	0.000138988408086236	0.34768472677798	2.13215425996631e-08	1.344661901103	18.6952093190397	236.334111550966	55.0283566205176
median	-3797.69069891306	-3374.08383740302	-423.324206498742	0.561958313382399	0.188490400630076	0.0652996789802015	0.183237386685888	5.60041064003398	0.0020699966863806	10.0422195260678	74.7575909345475	324.039202607205	-3374.08383740302
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.562067097963491	0.188451092391599	0.0653558281356481	0.182858813031272	5.59854081069009	0.00206932561684023	10.0591146070563	74.750336176319	324.00681937077	NaN
HPD95.lower	-3820.87537763892	-3389.43594184167	-442.821703115951	0.53304819291025	0.166846333675601	0.0540637190167078	0.160832224081672	4.48493293076209	0.00179530971351042	7.94783700343566	67.0266263067306	292.929369677408	-3389.43594184167
HPD95.upper	-3774.16762046654	-3359.94715540254	-405.498630953375	0.595480409160184	0.212638763800985	0.0789819472480902	0.205770811530994	6.71351444167097	0.00235580364191263	12.2866284609747	83.4049736040529	353.879610235115	-3359.94715540254
ACT	27194.2484456599	20864.9407885697	30339.8858105232	21311.3545651342	20000	21609.4768879096	20000	20000	24233.7719542499	26023.7183631727	20000	25856.8446831944	20864.9407885697
ESS	1324.54478644541	1726.34086839741	1187.21607012465	1690.17881476804	1801	1666.86126586216	1801	1801	1486.35549051138	1384.12195741303	1801	1393.05473816808	1726.34086839741
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
