trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-44092.3900294117	-43038.2821959255	-1054.10783348617	0.363183635488549	0.268167805548993	0.221763195651387	0.146885363311073	3.63019137610631	0.0031098168956401	1324.92919903111	3013.0651922525	16788.0138833349	-43038.2821959255
stderr.of.mean	0.420209759965525	0.222140316296379	0.367397205278136	9.83913324443487e-05	9.05350194431884e-05	7.63261179345019e-05	6.67045479889214e-05	0.00221030717374213	7.91595447976732e-06	4.87382099839814	36.8283544544794	95.7406305834673	0.222140316296379
stdev	10.943705310123	8.72723437033001	6.75588676295237	0.00417439005868659	0.00384107497822945	0.00323824243465894	0.00283003385640327	0.0903044635494016	0.000142973196571713	138.803800261297	1431.17044431214	3245.06410938302	8.72723437033001
variance	119.764685914814	76.1646197546694	45.642005953835	1.74255323620614e-05	1.47538569883804e-05	1.04862140656259e-05	8.00909162838876e-06	0.00815489613694521	2.04413349379336e-08	19266.4949669779	2048248.84067259	10530441.0740058	76.1646197546694
median	-44091.9679910183	-43037.7345883477	-1053.83298892042	0.363224618430219	0.268136962089624	0.221789735458148	0.14686303560532	3.62740283842987	0.00311564527107701	1312.89257206082	2691.67900889953	16164.7663731865	-43037.7345883477
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.363159646642099	0.268140310599283	0.221739566386048	0.146858103774518	3.62907111692377	0.00310651595610601	1317.76065403448	2745.46605036161	16512.153858699	NaN
HPD95.lower	-44113.3287574145	-43055.7067368149	-1067.56817410185	0.355059557143992	0.260367489803632	0.215957677863747	0.141131988420758	3.44384425407818	0.00283121289195762	1060.13494857883	1238.93626365334	11880.9489196409	-43055.7067368149
HPD95.upper	-44070.1389955238	-43022.1576286341	-1041.20751127807	0.3711536282096	0.275275437444891	0.228740603522262	0.152352617554571	3.80183582129426	0.0033789042108319	1600.0638720701	5946.24536421068	23019.9154252967	-43022.1576286341
ACT	53076.9376199373	23324.0444435073	106465.60839574	20000	20000	20000	20000	21566.9732202955	110356.949892374	44385.2635370503	23838.7938349084	31336.3472846219	23324.0444435073
ESS	678.637495213548	1544.32907582745	338.325216403321	1801	1801	1801	1801	1670.14627560735	326.395392724506	811.530610152455	1510.98248717827	1149.46390122746	1544.32907582745
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
