trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-2078.4458492635	-1859.07493566916	-219.370913594337	0.18010038560606	0.221404146275087	0.355325287102944	0.243170181015908	3.69133522483875	0.00142898302025445	2.11450570218796	48.7387492545087	138.812451623389	-1859.07493566916
stderr.of.mean	0.509354837048944	0.138590457175315	0.500039441191892	0.000323351489304611	0.000359865517205171	0.000398060049766578	0.000382927031990507	0.0154543828940699	3.98249782228161e-06	0.010013695390143	0.0398438694927961	0.245042131621039	0.138590457175315
stdev	15.7932910470907	5.8735135760254	14.8444642193764	0.0137186397305691	0.0152677984957166	0.0168340640621597	0.0157855952369329	0.641495816443863	0.000152958643842026	0.313136669010176	1.58452454993059	7.95242580830534	5.8735135760254
variance	249.428042098114	34.4981617277546	220.358117960347	0.000188201076057149	0.000233105670905805	0.000283385712848898	0.000249185016984278	0.411516882514979	2.33963467259919e-08	0.0980545734787888	2.51071804933274	63.2410762366008	34.4981617277546
median	-2077.80536350892	-1858.67871544469	-218.798340527422	0.179132225575283	0.22116999157085	0.355666326538107	0.243107007753046	3.64462680407623	0.00142193895184711	2.08232224302715	48.4982277069335	138.15059707163	-1858.67871544469
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.179578155478193	0.220876714131675	0.354924611384284	0.242658417574242	3.63670520144951	0.00142084043044887	2.09188281342813	48.7134893265042	138.58794697111	NaN
HPD95.lower	-2107.37618169967	-1869.8839325837	-246.973087580254	0.154418799105086	0.190485869731515	0.321242986841394	0.214231631998931	2.48466085821	0.00116361443091633	1.57495452817944	46.0737330395229	123.683288112964	-1869.8839325837
HPD95.upper	-2046.88885902292	-1847.06929725125	-191.007556134916	0.207186729064017	0.250944601575187	0.387215593549673	0.274304659828328	5.00468457245498	0.00175916043611067	2.77111836826013	51.6851908348177	153.577600028333	-1847.06929725125
ACT	37445.3555408133	20043.4772601625	40849.0381203644	20000	20000	20128.9722689445	21184.2207066661	20893.8294745339	24404.2469973081	36814.8694239218	22762.8921047689	34180.9900646957	20043.4772601625
ESS	961.935051217239	1797.09336521122	881.783308920634	1801	1801	1789.46046120659	1700.32216425433	1723.95395702365	1475.97260443943	978.409011457601	1582.39997950233	1053.80212603039	1797.09336521122
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
