trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-12750.0030929533	-12094.6935000228	-655.309592930527	0.474212090841628	0.0584667609610857	0.257829948832239	0.20949119936505	1.99204639827829	0.00413554316033983	61.5526814603849	103.20250917727	863.062875269805	-12094.6935000228
stderr.of.mean	0.3153533307681	0.215390864382286	0.223817203963095	0.000232841694701665	9.70088548304398e-05	0.000189049962716647	0.000209081410804583	0.00248288115061141	5.60980828980963e-06	0.159575908101058	0.144148541771208	1.06819278154426	0.215390864382286
stdev	9.83924429195462	8.16052373216485	5.70046006464308	0.00987863495150983	0.00411573651000005	0.00799533472262322	0.00887057163508257	0.100804995485418	0.000154917778455509	6.03911550916573	5.16152379876855	27.2835915883915	8.16052373216485
variance	96.8107282367616	66.5941475832257	32.4952449485906	9.75874285051917e-05	1.69392870197474e-05	6.39253773267845e-05	7.86870411331314e-05	0.0101616471148151	2.39995180815902e-08	36.4709161330461	26.6413279252542	744.394369962149	66.5941475832257
median	-12749.6092545521	-12094.5126440518	-655.15509935815	0.474095577394997	0.0584161980106922	0.257533180671561	0.209431218207273	1.98811540555869	0.00413329960774685	61.1504636255136	103.00730078502	862.151198903605	-12094.5126440518
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.474109264735728	0.0583215176151063	0.257706272467229	0.20930302370614	1.98950248770499	0.00413264445277883	61.2599912114551	103.074232844953	862.633023515434	NaN
HPD95.lower	-12769.0596724776	-12111.1279779057	-666.898572191577	0.455474830306343	0.0511786546112551	0.240443076952595	0.192255996554374	1.7766586642901	0.00383475938821816	50.6404942144146	93.4457387589128	812.876146210181	-12111.1279779057
HPD95.upper	-12731.2054962052	-12079.6109458676	-644.47659127793	0.494264528451848	0.0673845912955469	0.272042506654983	0.226495914782298	2.17692937199967	0.0044256409446697	73.9358076774395	113.122293988735	917.730752273776	-12079.6109458676
ACT	36980.5805243502	25079.6147359496	55496.9970125282	20000	20000	20127.1488602539	20000	21839.8736037584	47205.856893683	25135.6628877437	28078.0540157273	55182.1432924997	25079.6147359496
ESS	974.024731068847	1436.22620918368	649.044127412311	1801	1801	1789.62257645595	1801	1649.27694424941	763.040909968528	1433.02367480285	1282.85243627725	652.747389840797	1436.22620918368
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
