trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-61283.9804817587	-60384.5116938179	-899.468787940831	0.410344019520756	0.282261189457	0.12105700933598	0.186337781686263	3.10071880530744	0.0166445436131693	399.535778049646	836.292747185695	4956.37854420079	-60384.5116938179
stderr.of.mean	0.257401805745898	0.197985459755775	0.163632158548734	8.47229928575766e-05	7.45421269971911e-05	4.60217595975591e-05	6.15537672672847e-05	0.00153984282477661	1.57327631249271e-05	0.954358872743788	10.0516852467904	23.2173430977945	0.197985459755775
stdev	9.51416055843362	8.19743327248729	4.57170492723515	0.0035573679751088	0.00299181413867629	0.00191421171502739	0.00249251950003306	0.0637372208121313	0.000401967361598195	37.8437542880352	426.456822210243	985.028292724538	8.19743327248729
variance	90.5192511316539	67.1979122568816	20.9004859417061	1.26548669103297e-05	8.95095184038334e-06	3.6642064899481e-06	6.21265345804506e-06	0.00406243331685439	1.61577759790214e-07	1432.14973861318	181865.421209659	970280.737467818	67.1979122568816
median	-61283.6037049826	-60384.1349614215	-899.213065526867	0.410322755048167	0.282279316877036	0.120975059670566	0.186374630134657	3.10169252509722	0.0166440417881227	397.003908289964	726.848298925839	4763.90522878724	-60384.1349614215
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.41032861040114	0.282245341938109	0.121041881472517	0.186321104837862	3.10006423463251	0.0166396866683954	397.770071574717	748.867268360092	4869.01764882595	NaN
HPD95.lower	-61302.7924484013	-60399.6135522895	-908.224210564498	0.403616737254839	0.276125385739712	0.117335775711799	0.181302781466348	2.97621024009614	0.0158562035009766	329.293167964231	268.825730714787	3491.75618690517	-60399.6135522895
HPD95.upper	-61266.2228254968	-60367.8358002932	-890.76363531869	0.417162149413926	0.288043589281955	0.124775818243843	0.191091587000228	3.22248139067298	0.0174348889065856	472.559936839899	1641.54519727246	6833.55299205786	-60367.8358002932
ACT	26350.2410774644	20999.7042907961	46119.3631760792	20419.6062076715	22347.8994110842	20808.8876836522	21955.0542059413	21012.0733799366	55148.130169469	22894.827184198	20000	20000	20999.7042907961
ESS	1366.97041572062	1715.2622485159	781.016855381961	1763.99092292326	1611.78459493758	1730.99112973241	1640.6245077843	1714.25253227955	653.149977874342	1573.28114819146	1801	1801	1715.2622485159
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
