trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-22799.9706268344	-21882.6426085654	-917.328018268945	0.131539464036764	0.646651870096312	0.183131489254347	0.0386771766125782	3.44825634228537	0.00261476196023194	459.136633278617	1102.8851667214	5723.43086620186	-21882.6426085654
stderr.of.mean	0.528854686596401	0.207522128690109	0.498232443974152	8.61837932873044e-05	0.000143903004139457	0.00010473416352636	3.87376984512929e-05	0.0031149124021012	8.23815606523203e-06	1.78513994680539	12.5194589532422	28.8942184705522	0.207522128690109
stdev	11.1839324056005	8.40161357506349	7.17680580304655	0.00365646811544005	0.00597852869276798	0.00439357213971671	0.00164350110212136	0.125344587327386	0.000128229898416223	48.8465924244141	481.749133391316	1012.96537897369	8.40161357506349
variance	125.080344053041	70.5871106646912	51.5065415346426	1.33697590792297e-05	3.574280533025e-05	1.93034761468949e-05	2.70109587267413e-06	0.0157112655722727	1.64429068478349e-08	2385.98959147683	232082.227523284	1026098.85899932	70.5871106646912
median	-22799.3922541771	-21882.4216636792	-917.072140696793	0.1315605638802	0.646489315311025	0.183197668882181	0.0386902128440765	3.44924489017234	0.00261670124815112	455.434459544562	972.616656941624	5484.42385822176	-21882.4216636792
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.131488608352164	0.64662423969646	0.183078772559384	0.0386422281824097	3.44598188124885	0.00261159987347344	456.594759547934	1023.65504969977	5646.38000885309	NaN
HPD95.lower	-22823.9250291792	-21898.8055220557	-930.5287209251	0.124142776363816	0.635007616598542	0.174391035460413	0.0353723807621655	3.18990116272188	0.00236103508894358	368.106071652218	522.888158907318	4294.42689994664	-21898.8055220557
HPD95.upper	-22780.0597772388	-21865.9947565687	-903.671053670495	0.138455907185778	0.65819444275686	0.191278385938155	0.0418051962670889	3.68148296438102	0.00285387980489026	555.812519673092	2063.69349157371	7733.14980013079	-21865.9947565687
ACT	80498.1712502566	21963.7144395734	173501.800582765	20000	20857.0773512379	20457.0770289686	20000	22232.222121456	148588.021650553	48081.5388592844	24312.6111294423	29291.0585143585	21963.7144395734
ESS	447.463581352914	1639.97761394587	207.605914630365	1801	1726.99172532254	1760.75985581876	1801	1620.17093042794	242.415233744152	749.144075970952	1481.53564453553	1229.72681176213	1639.97761394587
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
