trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-21315.6808583127	-21022.5911231639	-293.089735148776	0.232775432977423	0.500529919406093	0.10168230968689	0.165012337929592	1.77452372425763	0.0431830026643981	3.619489123803	46.9809566228236	171.855129841127	-21022.5911231639
stderr.of.mean	0.228129102598848	0.197653581085702	0.109616860858201	0.000151270941903224	0.000186854412291627	9.24954889158725e-05	0.000116641025641593	0.00155671055161737	2.56515805172823e-05	0.00915643167280783	0.00778762429124031	0.0753499869014171	0.197653581085702
stdev	8.70682211127048	8.04859959223365	3.60929089593196	0.00622363038880054	0.00736499598882775	0.00392425064090034	0.00494865884806136	0.0615838302268271	0.000957941980063984	0.329779318128732	0.330400865752346	2.58731572893646	8.04859959223365
variance	75.8087512773085	64.7799553961036	13.0269807714573	3.87335752164015e-05	5.42431659154489e-05	1.53997430926068e-05	2.4489224394496e-05	0.00379256814540666	9.17652837168906e-07	0.108754398665452	0.1091647320899	6.69420268120202	64.7799553961036
median	-21315.2745576255	-21022.131695374	-292.985502334047	0.232683971650262	0.500352178820808	0.101601980430328	0.16498072971318	1.7730058057904	0.043188746532106	3.59671966200572	46.9741913229204	171.755602948582	-21022.131695374
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.232692329056354	0.500475780999242	0.101606588177838	0.164938083581842	1.77345712321848	0.0431723796778432	3.60461493177731	46.9797986008463	171.835691785584	NaN
HPD95.lower	-21333.9911792214	-21038.7758097301	-300.308716185268	0.221482306142349	0.486831007541028	0.0934420183834537	0.155982138650158	1.65401648792483	0.0412921266798329	3.01704187220469	46.3654723862134	167.000294892704	-21038.7758097301
HPD95.upper	-21299.8183804624	-21007.3321207971	-286.547761350857	0.244823346980431	0.515841761441972	0.108959333743365	0.174909992266361	1.89320747686525	0.0449434068623935	4.2414716430768	47.6028661022807	176.920977769761	-21007.3321207971
ACT	24714.0777083147	21710.5635454572	33205.7517177649	21267.9584638791	23172.0284203564	20000	20000	23003.0123187588	25813.8162043683	27752.8797061642	20000	30533.0276937777	21710.5635454572
ESS	1457.46891407894	1659.10018524309	1084.75183173551	1693.6275318186	1554.46037552572	1801	1801	1565.8818723766	1395.37679027499	1297.88333251773	1801	1179.70613203684	1659.10018524309
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
