trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-1750.39683112847	-1600.0599175806	-150.336913547872	0.149275049890092	0.263710071424024	0.313936141171351	0.273078737514533	2.13908093599671	0.00129225413583902	1.24872592071179	47.7213088787456	110.760402337686	-1600.0599175806
stderr.of.mean	0.701709069982772	0.129207443782091	0.677499613496609	0.000325236087141051	0.000404659666980163	0.000395220997251546	0.000388041776740422	0.0103400299126328	4.22838494413562e-06	0.00728999998465691	0.0300004295667872	0.248575395569596	0.129207443782091
stdev	19.6490594662774	5.38952027400343	18.7122517162294	0.0131398892993447	0.0163846448577351	0.016767804245808	0.0164632157623894	0.431473198225762	0.000162241996355098	0.211833505497537	1.22912803612899	7.25577896484437	5.38952027400343
variance	386.085537909306	29.046928783894	350.148364291529	0.000172656690799034	0.000268456587114106	0.000281159259225736	0.000271037473238988	0.186169120787168	2.63224653812876e-08	0.0448734340513751	1.5107557291983	52.646328386678	29.046928783894
median	-1750.04645432624	-1599.71826415976	-150.077338981335	0.149137888975053	0.263442652834343	0.314123951258201	0.273171023277917	2.10668001288934	0.00128588041544457	1.23440555263836	47.4759866970675	110.246044371737	-1599.71826415976
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.148695826031712	0.263201607049136	0.313486398153957	0.272581844960022	2.09704868401939	0.00128218381339577	1.23105244369969	47.7057847432559	110.524675810613	NaN
HPD95.lower	-1789.6857096168	-1610.15382880585	-186.391008920989	0.124200177771237	0.232949513295434	0.277517295165116	0.242055827863115	1.35977465885893	0.000988993837434666	0.871470326036948	46.0002474283087	97.1817713668702	-1610.15382880585
HPD95.upper	-1712.60128472254	-1588.84445760263	-112.176698817238	0.175703576705471	0.296812168587336	0.344312159992748	0.306864508561416	2.94843685882227	0.0016162368816508	1.70022912245975	50.0401544201815	125.195243025638	-1588.84445760263
ACT	45912.7189927551	20690.7968139948	47191.9983968525	22055.4746688222	21958.7766604287	20000	20000	20674.6568128844	24452.5884831401	42635.1814141599	21446.8277329061	42252.3196543234	20690.7968139948
ESS	784.532059747623	1740.8706065702	763.264986091421	1633.15460405475	1640.34638891841	1801	1801	1742.22964501894	1473.05468395853	844.842189132497	1679.50246295559	852.497573971997	1740.8706065702
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
