trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-1848.74685528718	-1432.24437567653	-416.502479610653	0.335117712626436	0.19845526836037	0.333330617870258	0.133096401142939	2.43777066449548	0.000379883920543256	9.84153975592209	49.446425040901	286.361953049831	-1432.24437567653
stderr.of.mean	1.18510229081263	0.15745281730307	1.18862556208869	0.000441216015342609	0.000358918413649461	0.000417754522950236	0.000321669821796427	0.0134281524181391	1.94139864854457e-06	0.0980790495723658	0.0718060152331636	1.37299134427059	0.15745281730307
stdev	23.1673561980322	5.91845141430636	22.3311289987291	0.017735580617157	0.0152276163011138	0.0177238206278096	0.0127167118286355	0.569708170102413	5.748869199504e-05	1.94217294357443	2.87625969959336	26.8992112134045	5.91845141430636
variance	536.726393206501	35.0280671435049	498.679322357881	0.000314550819827674	0.000231880298213947	0.00031413381764677	0.000161714759732558	0.32456739908144	3.30494970730057e-09	3.77203574275255	8.27286985950488	723.567563903346	35.0280671435049
median	-1847.18220210807	-1431.94158065649	-415.153560765452	0.334979569675344	0.197964397829768	0.333337367746412	0.132783079149516	2.35548569864255	0.00037693641439648	9.64739215299997	48.7440252667052	284.069718451688	-1431.94158065649
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.334647995873458	0.197872249704932	0.332857523436141	0.132489394610049	2.37371972538445	0.000375537256605344	9.65582795483443	49.3669009963658	285.126366126047	NaN
HPD95.lower	-1891.36159512376	-1443.23614966712	-457.274165805689	0.30050579958896	0.169595100030647	0.297327998638873	0.108997987867826	1.44006993041124	0.000276989896454355	6.44336915441501	46.004682792621	237.523288095631	-1443.23614966712
HPD95.upper	-1801.30100951373	-1420.9259312168	-370.64023792994	0.368754824226059	0.228139708483409	0.366853364600915	0.159182479677666	3.57084291715227	0.000500622763414025	13.9379022581962	55.2175939177452	340.838349208001	-1420.9259312168
ACT	94202.2096613562	25479.2749267031	101993.181165036	22279.9433167432	20000	20000	23034.2111606936	20000	41055.0851877481	91807.690985619	22437.1570584598	93790.5052296711	25479.2749267031
ESS	382.368950043602	1413.6979997908	353.160864173026	1616.70070196863	1801	1801	1563.76095316282	1801	877.357819019928	392.341857346595	1605.37272641762	384.047403431674	1413.6979997908
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
