trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-4258.77026377695	-4059.84578046501	-198.924483311942	0.144870604786577	0.411509038818228	0.230208767398581	0.213411588996615	6.7841144226847	0.00649266200999903	1.75735275046642	46.672685975274	122.618919019552	-4059.84578046501
stderr.of.mean	0.313574868301101	0.183386142662944	0.271660812698933	0.000248945099403008	0.000354686583131546	0.0003234887259117	0.000285234831950091	0.0178947425864844	8.91330986174329e-06	0.00553388051530865	0.0117170954023494	0.115629680172808	0.183386142662944
stdev	11.1736467360245	7.78041390247523	8.84630184670716	0.0105618444459469	0.0150480749654578	0.0132863036229962	0.0118130204911569	0.72981493841106	0.000365288372396488	0.198066026479046	0.4966875636823	3.74363580618424	7.78041390247523
variance	124.850381381471	60.5348404938298	78.2570563630545	0.000111552558100379	0.000226444560166038	0.000176525863962443	0.000139547453124492	0.53262984432794	1.33435595008076e-07	0.039230150845198	0.246698535916658	14.0148090493447	60.5348404938298
median	-4258.49018219324	-4059.54041886976	-198.759981279661	0.144995169638139	0.411599734392838	0.230062035880392	0.213278002168181	6.72837428222139	0.00649505457555682	1.74222433308281	46.5901167704081	122.500635776161	-4059.54041886976
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.144484251765035	0.411233112235446	0.229824766173166	0.213085107684234	6.74551716060261	0.00648239672713222	1.74624656472071	46.6700656414342	122.562020971214	NaN
HPD95.lower	-4282.96633910631	-4075.50643649648	-217.034749231898	0.125943540051813	0.383851228465252	0.202650242000634	0.191324323168251	5.33987996840365	0.00576456994916473	1.37525788182768	46.0000475944115	115.48895396002	-4075.50643649648
HPD95.upper	-4239.33627531074	-4045.39365390481	-182.270053091162	0.166948438011309	0.441640578823001	0.255125272009973	0.23737544575656	8.19843480904041	0.00718156473071646	2.16135089165214	47.6279831161689	130.233549913259	-4045.39365390481
ACT	28352.7370710989	20000	33949.4583760447	20000	20000	21340.8798077933	20988.7014582249	21643.5143566561	21434.2691241691	28102.3050908761	20034.3716845606	34344.2336941184	20000
ESS	1270.42408320841	1801	1060.98894424237	1801	1801	1687.84044165068	1716.16143436472	1664.23989221153	1680.48650464056	1281.74539004968	1797.91013999	1048.79323617486	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
