trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-2661.46105135696	-2677.33661474516	15.8755633881988	0.269691687577554	0.403464973067981	0.272207224337124	0.0546361150173443	3.70531695093566	0.00710349127827129	0.335201399199774	46.2558338001057	66.4545316960731	-2677.33661474516
stderr.of.mean	0.503422968896846	0.164170919730079	0.433994094817593	0.000338070493005413	0.000422971092497684	0.000343847095652449	0.000172096654733087	0.0110560969839094	1.16302192148809e-05	0.00139750456112883	0.00581188112363212	0.0588853511566024	0.164170919730079
stdev	15.0595749506271	6.55544459412852	13.3408439620391	0.0143431140739483	0.017018160476685	0.0145881945303637	0.00685154962180693	0.447436817384288	0.000463613818965502	0.0460467785256005	0.236301305445172	1.83352425374091	6.55544459412852
variance	226.790797693556	42.9738538266888	177.978117619475	0.000205724921338295	0.000289617786010202	0.000212815419655732	4.69437322200827e-05	0.200199705550981	2.14937773135778e-07	0.0021203058125857	0.0558383069550926	3.36181118905615	42.9738538266888
median	-2661.41725071419	-2677.04047127182	15.9588365529471	0.269688166243461	0.402699077044724	0.271860041149046	0.054293094575076	3.66548824346699	0.00708355634178695	0.331602588302236	46.1860850227544	66.3410792986044	-2677.04047127182
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.269310047941186	0.403106764444462	0.271816588632482	0.0542050408983732	3.67873501397406	0.00708843792156134	0.332078776095488	46.2552337035292	66.4293613646717	NaN
HPD95.lower	-2690.35313141384	-2690.11956578591	-10.9240803451238	0.242965422582692	0.373004927152229	0.244577088919851	0.0421292593361743	2.86496366097739	0.00627061848847086	0.246323767534963	46.0000141606866	62.7487471024139	-2690.11956578591
HPD95.upper	-2632.26441632088	-2664.75881693053	42.8515786513971	0.298747780170177	0.439993952471267	0.301576934708727	0.0686582343559966	4.59652498005542	0.0080999485823107	0.426334055107757	46.7436249185667	69.9152042618699	-2664.75881693053
ACT	40229.3477465166	22578.2629667357	38098.1070820474	20000	22238.1426365074	20000	22712.7441519172	21980.7553079609	22655.0707656001	33159.6799970942	21777.2767483011	37131.5934663034	22578.2629667357
ESS	895.366244239416	1595.33973242618	945.453797020097	1801	1619.73958836236	1801	1585.89379420978	1638.70619982538	1589.93103012918	1086.25897485007	1654.01764492018	970.063405242433	1595.33973242618
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
