trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-4420.83805038246	-3713.541023319	-707.297027063464	0.563248369223117	0.0465665959554852	0.312685857971006	0.0774991768503908	2.12453896986351	0.000610287981710607	91.5885024089067	177.730461537762	1329.54365997495	-3713.541023319
stderr.of.mean	0.529625493956789	0.214257977335566	0.562034866459489	0.000352297416416411	0.000159476492607105	0.000331008638602716	0.000197164634055977	0.00602918883563208	2.25571459991658e-06	0.416856632644077	0.724812830487495	4.67817911659433	0.214257977335566
stdev	13.7549369189999	8.00035886249069	11.8691002017482	0.0148081944832174	0.00657215658672222	0.0136570786139225	0.00836498569417555	0.243317798915004	5.25506788769653e-05	11.537715448656	18.8789946679695	99.8678592064848	8.00035886249069
variance	189.198289645665	64.0057419286333	140.875539599139	0.000219282623852789	4.31932422003962e-05	0.000186515796266859	6.99729856637617e-05	0.0592035512688423	2.76157385042993e-09	133.118877774155	356.416439673222	9973.58930248628	64.0057419286333
median	-4420.2151279552	-3713.1532669045	-706.851835186398	0.562904595560674	0.0462284689461464	0.312752999506419	0.0771097963502606	2.11091449431763	0.000609946840663203	90.372967142223	176.184719494185	1322.63375225081	-3713.1532669045
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.563053509050878	0.0461045926388555	0.312387090470774	0.0770494262742985	2.1108064627931	0.000608023993382467	90.8772959989718	176.741127241274	1325.84195478017	NaN
HPD95.lower	-4447.25870528894	-3728.82963360475	-731.146523932033	0.53630131220409	0.0345568422718841	0.284995051499244	0.0626233007545016	1.65869087973646	0.000504267872936262	69.5097213219714	140.924199682169	1117.39600794902	-3728.82963360475
HPD95.upper	-4394.48857239782	-3697.18375402868	-685.514761713174	0.593590924395165	0.0601507375706698	0.338118251522141	0.0942782901861118	2.5971030849501	0.000709271360554377	113.456298755661	213.515517891299	1516.16947735607	-3697.18375402868
ACT	53373.1610405843	25820.070993632	80722.2559908273	20375.9123661956	21197.2691042623	21147.8102091417	20000	22104.0768098818	66330.6122562521	46993.3224519697	53063.5601227932	78995.904826635	25820.070993632
ESS	674.871026893289	1395.03876689121	446.221423792876	1767.77360211652	1699.27549736854	1703.24963406516	1801	1629.56364610066	543.037351454643	766.491878432619	678.808581946762	455.973003651895	1395.03876689121
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
