trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-19591.3320187472	-19228.4263564809	-362.905662266257	0.199421604813542	0.213562752289908	0.310036774152891	0.276978868743654	2.37029993824092	0.026239314618218	6.32413329505041	48.7370812904241	230.086066746214	-19228.4263564809
stderr.of.mean	0.248268404149282	0.210865235853923	0.151744698006418	0.000136887610176686	0.000150761542644794	0.000195251951805526	0.000182636059607901	0.0019592667382715	1.99607510466163e-05	0.0149874288595759	0.0113416300038295	0.146645869797652	0.210865235853923
stdev	9.04038450714543	8.46659868643756	4.10189684487803	0.00580764854873905	0.00639626956169786	0.00772449067987161	0.00727883374592683	0.082376137189617	0.000639530501541898	0.581961738783171	0.481184534868109	3.97704161862478	8.46659868643756
variance	81.7285520370351	71.6832933171862	16.8255577260203	3.37287816656708e-05	4.09122643059025e-05	5.96677562634234e-05	5.29814207008433e-05	0.00678582797828261	4.08999262402431e-07	0.338679465407532	0.231538556596239	15.8168600362736	71.6832933171862
median	-19591.106696818	-19228.2280177301	-362.893432595689	0.199500701130694	0.213484057879388	0.309950964723491	0.276831685526996	2.37059902476242	0.0262367186791841	6.28448497745245	48.7200577900517	230.012090979336	-19228.2280177301
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.1993369648047	0.213467077594216	0.30994042917531	0.276883250870851	2.36886585323634	0.0262315214518247	6.29762867508756	48.7347088585478	230.051778203928	NaN
HPD95.lower	-19608.1849051343	-19245.1712894268	-370.518549097922	0.18808751065598	0.200759104303345	0.29554023639475	0.261805758634817	2.20825909032832	0.0248410039158947	5.30472875288439	47.8016715048675	222.385013845248	-19245.1712894268
HPD95.upper	-19574.1137872065	-19213.0742978599	-354.020819104494	0.210278981988171	0.225872242390562	0.325376019465198	0.289975665126903	2.53386817462309	0.0273843252897699	7.54366368266648	49.6508530541649	237.972902630186	-19213.0742978599
ACT	27150.1021099043	22330.2913242749	49267.434641925	20000	20000	23001.3553546012	22664.7965113377	20365.1049291047	35069.8249506595	23876.3408699987	20000	48946.5140308203	22330.2913242749
ESS	1326.69850942697	1613.0555341588	731.111742711851	1801	1801	1565.99467486574	1589.24877097315	1768.7117314344	1027.09380644692	1508.60637298323	1801	735.905318554845	1613.0555341588
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
