trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-17663.7210417586	-17014.4462044805	-649.274837278014	0.165528775249957	0.648126691295883	0.0426997419619781	0.143644791492187	5.31088095947585	0.00819077376013532	57.1497627452827	143.237197402585	962.658040324852	-17014.4462044805
stderr.of.mean	0.253927634607957	0.192619361809951	0.167719598738544	0.000173812823595674	0.000172732985625438	6.29720577757004e-05	9.8583407549293e-05	0.00544740212434128	8.03736299387454e-06	0.13900693729535	0.282603938827097	1.03044702139914	0.192619361809951
stdev	9.37854406197721	8.17214615428453	4.52010967323237	0.00639556092850297	0.00716597141984908	0.00267167773241209	0.00418253911398121	0.231113663252607	0.000247693920553695	5.35562834955763	10.9069851726843	31.2627768556515	8.17214615428453
variance	87.957088722448	66.7839727669875	20.4313914580488	4.09031995901937e-05	5.13511463900939e-05	7.13786190586659e-06	1.74936334399827e-05	0.0534135253420392	6.13522782792601e-08	28.6827550185854	118.962325557155	977.361216726261	66.7839727669875
median	-17663.3090835832	-17014.1018426072	-649.215855599473	0.165341022241526	0.648048651946407	0.0426442955599202	0.143553897221305	5.30928421983502	0.00818504492127443	56.823483755699	142.401943667299	960.629177811344	-17014.1018426072
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.165405466264833	0.648087072363564	0.0426162597857409	0.143584100766611	5.30585932940045	0.00818703174318328	56.902122247047	142.827858181637	962.153364386302	NaN
HPD95.lower	-17682.6460805866	-17031.1263720026	-658.435843588227	0.153490065242721	0.634863382728185	0.0375924822918049	0.135782225391693	4.85541017315433	0.00773575450527675	47.2335602505846	122.922406370374	904.301496410797	-17031.1263720026
HPD95.upper	-17646.0267347846	-16998.8230924421	-640.763696869451	0.177967017314649	0.662449960707097	0.0479257659865443	0.151706972987545	5.76956619470372	0.00870383630949083	67.6436892768573	165.617086073791	1027.52542985201	-16998.8230924421
ACT	26390.7331121665	20000	49564.6508639367	26589.4108648395	20917.1630941289	20000	20000	20000	37905.2039742778	24252.3849272658	24168.4802630321	39110.9713057778	20000
ESS	1364.87303505011	1801	726.727604697165	1354.6746177679	1722.030843184	1801	1801	1801	950.265299309374	1485.21475755996	1490.37091318877	920.969201158111	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
