trace	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	mu	Theta	psi.height	psi.treeLength	sim.treeLikelihood
mean	-44568.4090336089	-43847.7125625664	-720.696471042431	0.360483525910074	0.148664454951853	0.377630090132558	0.113221929005516	2.41525057266852	0.0220075825572345	100.19138753789	210.448441176796	1459.07655832527	-43847.7125625664
stderr.of.mean	0.244675300246289	0.207541269791088	0.1388772279691	9.30517213166234e-05	7.96384037851085e-05	9.76296154829412e-05	6.49596589710307e-05	0.00143630648727664	1.72798106245658e-05	0.218546710730041	2.26289607388332	4.56268523508672	0.207541269791088
stdev	9.1591844864896	8.50515820720726	3.38769446553243	0.00394784957940772	0.00331163468218765	0.00414207314994841	0.00273149240383258	0.0609373140170236	0.00044837869393203	9.20878773896546	96.0065347219719	193.57831033577	8.50515820720726
variance	83.8906604575517	72.337716129625	11.4764737917991	1.55855163016297e-05	1.09669242682681e-05	1.71567699795235e-05	7.46105075219506e-06	0.00371335623960934	2.01043453172193e-07	84.8017716213207	9217.2547093212	37472.5622324519	72.337716129625
median	-44568.0671122515	-43847.6599801638	-720.697497252512	0.360413554026334	0.148701258515331	0.377679417980546	0.113213809338118	2.4167738219759	0.0220122317555006	99.4951270474741	177.89410879852	1395.34694476369	-43847.6599801638
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.360461925239271	0.148627546676741	0.377607382743114	0.113189011611111	2.4144818744914	0.0220030129503924	99.7731190822558	194.45604417301	1447.91838699668	NaN
HPD95.lower	-44586.1580617218	-43864.0510869831	-727.335940136667	0.352769392119676	0.142332539569874	0.369689092764339	0.108098821922921	2.29358482732565	0.0211305732912464	83.9227120936749	108.700766183549	1216.06308767093	-43864.0510869831
HPD95.upper	-44551.4266970243	-43831.4929445864	-714.302578065731	0.368262573524224	0.155192909466832	0.385720744604717	0.118763900122154	2.53245253402769	0.0228550365497738	118.930216653238	407.626340908798	1847.61162318223	-43831.4929445864
ACT	25690.290371891	21436.1364495134	60500.0837747887	20000	20819.1318562074	20000	20360.5659216149	20000	53467.5628609342	20276.1731056164	20000	20000	21436.1364495134
ESS	1402.08613754756	1680.340115619	595.3710764118	1801	1730.1393856757	1801	1769.10603264524	1801	673.67948102826	1776.46934716801	1801	1801	1680.340115619
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07	4e+07
log.every	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000	20000
