trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6651.4127026705	-6620.0130855562	-31.3996171143011	0.212260110160615	0.206133232353902	0.108940943616481	0.472665713869006	0.1484112023334	0.137465635973361	0.413719370959751	0.300403790733487	3.34056595051338	2.34660628335286	0.459641860680711	1.27017906965964	0.0253120821626365	0.483709841695758	46.4289409708556	75.2200699920693	-1336.14181633425	-5283.87126922194
stderr.of.mean	0.299664314078562	0.185244117677638	0.231035086430283	0.000540897859759284	0.000460910540918425	0.000415273500563947	0.000625363278969331	0.000212606035657457	0.000210707854581594	0.000331196196490365	0.000316633459542439	0.0138109165279929	0.00390241264036399	0.000858817343004065	0.000429408671502064	2.3756596237908e-05	0.00132000464856465	0.00671830814438369	0.0416921053493486	0.0952462543700697	0.173868629206287
stdev	11.2128687962102	7.85924109424046	7.78877567198955	0.0219002938891244	0.0195547751225138	0.0156926601824794	0.0257552007979663	0.00902010878008219	0.00890428805456676	0.0140514624180557	0.0132110031308227	0.518692911266813	0.165565320909159	0.0335620319327234	0.0167810159663618	0.000992260645746798	0.0526825965016195	0.285033630832989	1.49023956519668	3.80579616390916	7.37662006647492
variance	125.728426641024	61.767670577398	60.6650264685762	0.00047962287243002	0.000382389230092085	0.000246259583602774	0.000663330368143562	8.13623624045158e-05	7.92863457587003e-05	0.000197443596086032	0.000174530603722608	0.269042336198442	0.0274118754877527	0.00112640998745315	0.00028160249686329	9.84581189097852e-07	0.00277545597415245	0.0812441707058369	2.22081396167759	14.4840844412256	54.4145236051205
median	-6650.88634156568	-6619.50494577538	-31.3573026402799	0.211546486083199	0.205596640087916	0.108323828188904	0.472330073094102	0.148356233341839	0.137321502478362	0.413840598468158	0.300440127297404	3.30197780602792	2.33760872119932	0.456595172072194	1.27170241396389	0.0253527282332505	0.480490503147091	46.3873760148684	75.1705421167999	-1336.05415889411	-5283.4863456463
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.211127631884803	0.205202201678117	0.107796399574286	0.471961779337718	0.148136860820237	0.137176837412293	0.413480134821344	0.300113415694806	3.30104636878104	2.34079125092771	0.458434038075523	1.27006784148994	0.0252925605007444	0.480893424983155	46.4280691106249	75.2053640545787	NaN	NaN
HPD95.lower	-6674.00802366844	-6636.17633336421	-46.8929911650555	0.172208222144281	0.167295532691454	0.0805658249718335	0.42010420812789	0.131560588932488	0.121281850919341	0.387264557859979	0.274465901823369	2.41222212076483	2.05259873132683	0.395052151668579	1.23762212861555	0.0233887489958629	0.392350313233775	46.0003116297421	72.5320128480995	-1343.85183508802	-5297.06341671189
HPD95.upper	-6629.78432160945	-6605.39736599903	-16.5855545446425	0.257076337736749	0.243889546497671	0.140226248296294	0.519821801409897	0.166723561210981	0.156839758972517	0.441672764548355	0.324816408009753	4.40477600129707	2.70209981364199	0.524755742768862	1.30247392416571	0.0272304811723091	0.600289312604716	46.9596896516545	78.3795317286576	-1329.21833910598	-5269.14486627392
ACT	32140.2280431081	25000	39594.0445550982	27450.0424280531	25000	31512.8495852916	26530.6109809864	25000	25198.5428695543	25000	25849.6341495344	31903.3842871708	25000	29465.7499620196	29465.7499620236	25794.6285782802	28250.6834122009	25000	35221.5004896492	28184.9418496151	25000
ESS	1400.89236266806	1801	1137.16596791076	1640.25247385359	1801	1428.78224573556	1697.09623469539	1801	1786.80966725265	1801	1741.80414854386	1411.29228155603	1801	1528.04527487119	1528.04527487098	1745.51844634477	1593.76675399486	1801	1278.33849705613	1597.48422545051	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
