trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4515.75042422803	-4427.78313834523	-87.9672858827986	0.329893013113971	0.212699944696922	0.150460645393048	0.306946396796055	0.166422808291842	0.0771059552680568	0.472407671459948	0.284063564980152	2.09275243817946	3.49906743494711	1.89304284669622	0.553478576651896	0.0117904452151858	0.757935083858294	46.4504860228912	88.8893260737276	-2428.1638782765	-1999.61926006873
stderr.of.mean	0.311669550946385	0.192764232733406	0.250894461985805	0.00048894328119976	0.000378625215272086	0.000339495482045568	0.000483813501570569	0.000318496736918811	0.000251803193141936	0.000490917513787382	0.000446634790354365	0.00538357003970046	0.0120449045470051	0.00148052068437968	0.000740260342189834	1.63170659997491e-05	0.00232418170367944	0.008285180455288	0.063802613349473	0.211077662052053	0.190136717453777
stdev	12.0876347571339	8.17829250607832	8.97755007314216	0.0207441033838658	0.0156364885937038	0.0141882827399084	0.020410004091554	0.0135126700623757	0.0100258571149327	0.0201498795761164	0.0184113476161023	0.228405497676125	0.471457496861184	0.0614398823974837	0.0307199411987418	0.00060130211679392	0.0862435507697444	0.351510382751861	2.33109989674761	7.82807515436955	6.78318897001952
variance	146.110914021872	66.8844683149768	80.5964053157748	0.000430317825200513	0.000244499775541029	0.000201307367107584	0.000416568267017251	0.000182592252214624	0.000100517810889046	0.000406017646931991	0.000338977721040956	0.0521690713686785	0.222272171346613	0.00377485914901663	0.000943714787254155	3.61564235660849e-07	0.00743795004937347	0.12355954918236	5.43402672861672	61.2787606224578	46.0116526029944
median	-4515.53551263297	-4427.56988328773	-87.8559535119095	0.329564916047518	0.211919243598927	0.150076037931814	0.306862888377263	0.16637087573391	0.0768053832126189	0.472933938793497	0.283592277624419	2.08152267014207	3.46236739402237	1.89167449324803	0.554162753375989	0.011769021423931	0.754436853137101	46.3814767656596	88.7457207874716	-2427.88798915954	-1999.43118359851
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.329240196560491	0.212123550233158	0.149789072423998	0.306265656141305	0.165874189935286	0.0764527388680934	0.471977032809281	0.283466725427894	2.08039961085697	3.4677869403264	1.89204703841154	0.552620195280861	0.011775187787469	0.753083200207841	46.4491642681505	88.8589172711767	NaN	NaN
HPD95.lower	-4538.56496860913	-4443.87109137636	-104.412152319987	0.289460117956971	0.184270229603354	0.122192138942782	0.268235409984405	0.138979247487151	0.0581744904296822	0.432118892500753	0.250133318066761	1.67141253282791	2.61169646379445	1.76097321745822	0.496189479574985	0.0107666207371473	0.596577806917042	46.0001616931143	84.4322196612575	-2442.77501182899	-2013.83356396558
HPD95.upper	-4491.26816395761	-4412.52077937806	-70.1532208187879	0.368803376443912	0.244639020880487	0.176542384057079	0.348721050208119	0.192377207891661	0.0958455042255416	0.509479154121533	0.321212070774578	2.53833182107251	4.40817942885598	2.00762104085004	0.6195133912709	0.0130594742840174	0.928094613800426	47.1280218834791	93.5151029400932	-2412.65568474938	-1987.37825615657
ACT	29917.0297068192	25000	35146.2389929808	25000	26384.7498773666	25764.4401123922	25286.1182104973	25000	28385.1912171858	26710.6540200149	26481.7281201002	25000	29372.0333726075	26130.0708243608	26130.0708243606	33136.8372428735	32681.2965922664	25000	33710.6824772863	32718.0157466167	35357.091420094
ESS	1504.99566438366	1801	1281.075907126	1801	1706.4781818767	1747.56368869603	1780.62127311057	1801	1586.21443327602	1685.65696542892	1700.2289199482	1801	1532.92076952325	1723.11052283959	1723.11052283961	1358.7597292401	1377.69931718849	1801	1335.63003449536	1376.15313681289	1273.4361960105
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
