trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6061.3386057289	-5463.32827388558	-598.010331843326	0.503655244042835	0.107043294434018	0.128194345535268	0.261107115987865	0.394954718676413	0.149389074421445	0.275930583746409	0.179725623155735	4.6140372855764	2.03458120083486	0.86631400643277	1.0668429967836	0.00192213562727215	39.7956650131145	60.7877168067426	644.8917983054	-1604.5709162962	-3858.75735758937
stderr.of.mean	0.295467723142563	0.189095906713341	0.22999014824053	0.000603121745162262	0.000345853452980449	0.000344738984840352	0.00054063107227475	0.000389414456937391	0.000281877123493009	0.000343126394359619	0.000309086987055834	0.0176291908890351	0.00465626693239716	0.00137789183798039	0.000688945918990129	2.75815264203395e-06	0.10935758425231	0.110658607813518	0.760895831486323	0.129283824689598	0.176901653351454
stdev	11.3701487454149	8.02265863783246	7.71575877624667	0.0253037790166725	0.0137297296273782	0.014323541176578	0.0229370302998719	0.0165214536419427	0.0119590316834659	0.0145576177688001	0.0127724488126665	0.685059785776937	0.188037750467412	0.0522932991454802	0.0261466495727399	0.000101654260889005	4.26610697518748	4.18250112421839	25.2878799271009	5.35262921310946	7.4695695910412
variance	129.280282492859	64.3630516191877	59.5329334932274	0.000640281232524593	0.000188505475640906	0.000205163831837124	0.000526107358977239	0.000272958430442862	0.00014301843880614	0.000211924235102484	0.000163135448672186	0.469306910088743	0.0353581956008445	0.00273458913551868	0.000683647283879661	1.03335887568898e-08	18.1996687237433	17.4933156540881	639.476871207472	28.6506394930328	55.7944698754074
median	-6060.85835996492	-5463.16355113721	-597.486005298764	0.504490711795701	0.106160397390603	0.127637841887575	0.260538307751945	0.394681888823339	0.149249394410354	0.275896634477892	0.179572305197607	4.55637963747992	2.02405724322611	0.863994537168102	1.06800273141595	0.00192337423786439	39.2660289298361	60.5445773047434	643.437151784156	-1604.33098302699	-3858.41589821527
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.503017036527065	0.106163823155058	0.127397422719423	0.260098069368983	0.394609243720244	0.148907447315809	0.275546495021832	0.17927197598226	4.5641695826711	2.02595287767839	0.864747757511803	1.06652095374674	0.00191944376994568	39.5719698027613	60.6464798052369	644.399515325537	NaN	NaN
HPD95.lower	-6085.08678734488	-5478.27924912251	-614.470903996133	0.457320310338393	0.0832500243068119	0.101105211786457	0.216849760290982	0.364123550041813	0.127707881255377	0.2469615362303	0.154566156472726	3.39541352042547	1.70711704044416	0.768105443330278	1.01574563863923	0.00172144838081521	32.1513063928399	52.9888511957337	599.724151139706	-1615.05351089589	-3874.24071514309
HPD95.upper	-6040.72957813971	-5447.05949368717	-584.218824108664	0.553271862746516	0.135300507398926	0.15677376024811	0.305511679193564	0.428715315854019	0.173882591455261	0.30402264690649	0.203002438658054	6.03686393816949	2.42745716325591	0.968508722721534	1.11594727833486	0.00211508739076024	48.2306086784689	68.4388835176317	696.230535915695	-1593.70771094428	-3844.93543041872
ACT	30387.8643021834	25000	39982.8330071798	25565.3404992588	28554.3738855211	26067.0793998193	25000	25000	25000	25000	26352.7219782468	29800.2694951624	27592.943046343	31242.8433192509	31242.8433192451	33128.1970135964	29569.6859969279	31500.0070636922	40741.5875674396	26252.2446567528	25239.7476243541
ESS	1481.67701264761	1801	1126.10829732637	1761.17349195116	1576.81622369001	1727.27444104506	1801	1801	1801	1801	1708.55215780618	1510.89237657093	1631.75779852042	1441.13003864335	1441.13003864361	1359.11410999883	1522.67426866413	1429.36475883833	1105.13611983014	1715.09143651144	1783.89263910685
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
