trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-17658.3021346477	-17220.2084454008	-438.093689246922	0.0786047337152537	0.107205616358659	0.155032136661693	0.659157513264395	0.452304753377082	0.230714322744302	0.10003764705564	0.216943276822978	5.11065959325396	3.14850599322419	0.122926655962158	1.43853667201892	0.0219500831882628	11.1219363363042	49.0992659207702	295.534315768719	-1279.09756661626	-15941.1108787845
stderr.of.mean	0.252820944739222	0.218389622968954	0.125760572573029	0.000320140322592246	0.000323174928047884	0.000464469352457813	0.000578645109624937	0.000216337094329253	0.000165881821108905	0.000104676252852108	0.00015106469982062	0.0213539150197229	0.00296660265157357	0.000264343779894167	0.000132171889947079	1.42875274738162e-05	0.0274097216020249	0.0140500056998939	0.171643255871562	0.0812081415888944	0.209173395623846
stdev	9.41671654874006	8.48964343961653	3.42304085396284	0.0134390266678515	0.0137111488720095	0.0197057626855612	0.0245498290664188	0.00891604618773378	0.00682583361855982	0.00415117087396758	0.00640913142940054	0.872718056044153	0.116527779865312	0.0105586992387065	0.00527934961935321	0.000534257770906656	1.02913244978297	0.596091166376879	4.81545461332628	3.22982381596351	8.42630589986862
variance	88.6745505593148	72.074045731824	11.7172086878986	0.000180607437779223	0.000187995603390407	0.000388317083019656	0.000602694107190382	7.94958796218021e-05	4.65920045882614e-05	1.72322196248767e-05	4.10769656793298e-05	0.761636805345486	0.0135787234803385	0.000111486129613461	2.78715324033649e-05	2.85431365774149e-07	1.0591135991963	0.355324678632548	23.1886031330054	10.4317618821651	71.0026311181607
median	-17657.9405241921	-17219.986211425	-438.083574764367	0.077732706209998	0.10644247563432	0.154291508909574	0.659174904083914	0.452335384141036	0.230597389422807	0.100092549983364	0.21684758839705	5.02924399518725	3.14492386684658	0.122060648808388	1.4389696755958	0.0219339709414706	11.0803454205437	49.0899637686554	295.387477155131	-1279.00634025038	-15940.6409412962
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.0774630851968186	0.106330163962808	0.153780392407043	0.658698674394898	0.452216744156874	0.230613488684226	0.0999514364574912	0.216848761120961	5.0379981420602	3.14635163108832	0.122477216816986	1.43852698261545	0.0219435947550414	11.0748973874082	49.0956540205545	295.495106578631	NaN	NaN
HPD95.lower	-17678.6056865761	-17237.1017544251	-444.969270399365	0.0552909108060914	0.0812202463218017	0.11610156475351	0.611497806561554	0.435957802547912	0.217654235685485	0.0922732394475719	0.205790006283991	3.58946117966696	2.91029841856097	0.103176322956446	1.42813451954456	0.0209562212806444	9.25340140533633	48.0029839758366	286.722964188497	-1285.22720126835	-15958.5215077275
HPD95.upper	-17641.4477101976	-17204.0378469505	-431.575984026573	0.106709966725443	0.13438042038124	0.193010854074326	0.704555272967379	0.470722908723675	0.244001720397962	0.10839641939062	0.23094914769399	6.88677391671524	3.37507900005719	0.143730960910879	1.44841183852178	0.0229789995607137	13.1512582425046	50.3387414465532	305.36971272167	-1272.71058310253	-15925.862017902
ACT	32436.9105741056	29778.1337194837	60740.3411443521	25536.2725365389	25000	25000	25000	26492.9149437996	26576.5481569942	28613.270057685	25000	26941.357643072	29165.6860452025	28205.2356555282	28205.2356555264	32182.8752039089	31921.190809518	25000	57173.0393197052	28448.1388161223	27730.0613507155
ESS	1388.07917286499	1512.01550856562	741.270120511772	1763.178237371	1801	1801	1801	1699.51098606979	1694.16282859709	1573.57058138509	1801	1671.22238591337	1543.7661891518	1596.33482768562	1596.33482768572	1399.03596912097	1410.50502372157	1801	787.521540497878	1582.70459417483	1623.68915923218
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
