trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-4186.49202063725	-3943.45754046385	-243.034480173404	0.361422507830926	0.238208606965203	0.28756097826481	0.112807906939062	0.421504515946762	0.202749358432639	0.146022402815801	0.229723722804797	2.36448641678686	1.73722992142912	1.14780299926122	0.926098500369386	0.00518953382028642	2.56368004475648	47.1991449681935	147.966443179131	-1454.67633320353	-2488.78120726032
stderr.of.mean	0.341995830617832	0.195795552363049	0.241634532065748	0.000756968791859253	0.000638375121643296	0.00057731296127835	0.000371647142407618	0.000447153963674967	0.000406551333816729	0.000307984417878601	0.000376064889848387	0.00841991058883155	0.00513355749727151	0.00161602604766797	0.000808013023833987	7.74869235171501e-06	0.00746770995094831	0.0163866215653426	0.120125068207446	0.128492207519807	0.182288778565942
stdev	11.5990103262434	7.86910320245765	8.60368002856456	0.0251996888717889	0.0224829849715997	0.0224472846865437	0.0156841722040824	0.0189711330692961	0.0153091737122128	0.0130666702064431	0.0157380384858208	0.357226497333274	0.214478812071335	0.0685621680322232	0.0342810840161116	0.000289625076274809	0.290605216574663	0.695225366487599	4.4213010067222	5.38838088085305	6.3456353575161
variance	134.537040548302	61.9227852109292	74.0233100339206	0.000635024319234962	0.000505484613233179	0.00050388058979874	0.000245993257727311	0.000359903889932938	0.000234370799750706	0.000170737870283947	0.000247685855381176	0.127610770397	0.0460011608275311	0.00470077088527881	0.0011751927213197	8.38826848071887e-08	0.084451391900407	0.483338310207816	19.5479025920427	29.0346485171427	40.2670880905584
median	-4186.14914931906	-3942.93223802507	-242.589324760001	0.361092929836108	0.237983419460543	0.287420878478331	0.112640753293773	0.421892425984419	0.202487023041389	0.145981589195533	0.229450150723609	2.33435787827303	1.7302320513084	1.14546466431122	0.927267667844391	0.00518586577204698	2.54615802346377	47.1313817750614	147.768383415278	-1454.43343890108	-2488.58706242599
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.360540035574945	0.237143691915178	0.286683781435625	0.111721225205138	0.421076451625834	0.202172430724308	0.14543690663636	0.22918517295686	2.33798316343017	1.72410249524245	1.14576772762423	0.925459170035545	0.00518144487515896	2.54750751876398	47.1940576081205	147.90068985959	NaN	NaN
HPD95.lower	-4210.94101110296	-3960.14563246673	-259.855868488045	0.31216371306972	0.192033603612332	0.240737395307058	0.0826348722533514	0.384587602196859	0.174247616858804	0.121939055564878	0.198587510251185	1.71058383069943	1.34848492269671	1.02128926234744	0.854545708042791	0.00465638925976383	2.04172716732688	46.0008527080257	139.228909211647	-1465.5640068133	-2500.02291698666
HPD95.upper	-4165.55020030147	-3929.50452468914	-225.824426111192	0.41129466495876	0.279936092643142	0.330184956093093	0.144092417670549	0.456886441140603	0.233861652734646	0.172297121527919	0.259753289605348	3.09162452245271	2.16556498080682	1.29090858391441	0.989355368826278	0.00577871276784442	3.13563316323135	48.4850909829746	156.92101713274	-1444.26811369425	-2475.46906552087
ACT	39121.196819021	27859.1294999486	35494.5666001764	40604.8557414387	36279.0867948552	29765.1014174969	25266.830765025	25000	31735.0844412686	25000	25694.2976736527	25000	25779.8537829788	25000	25000	32210.4575522271	29715.3226845474	25000	33218.4610117803	25588.7686379754	37134.8799972401
ESS	1150.91059734933	1616.16679372854	1268.50400815364	1108.85752892973	1241.07313545679	1512.67752689506	1781.98051107877	1801	1418.77675111679	1801	1752.33433393937	1801	1746.51882741584	1801	1801	1397.83795144775	1515.21154516737	1801	1355.42101074558	1759.56102605031	1212.47194021756
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
