trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6424.5544173385	-5902.20581730336	-522.348600035131	0.143225421830049	0.0981314981225133	0.489901105597018	0.268741974450422	0.289332249473368	0.239090181422492	0.146488916110347	0.325088652993794	4.57153326825705	2.8904771324528	1.25160099619383	0.874199501903085	0.0028560417719498	22.2719652947717	69.5140130183493	498.431674104268	-2290.31592358009	-3611.88989372327
stderr.of.mean	0.309295154370392	0.201884899258986	0.216986864271505	0.000322395781557743	0.000280619556902736	0.000577587306219623	0.000512778825474764	0.00043426762751906	0.000329855242868836	0.000270274209017855	0.000390465932311835	0.0123647404298715	0.00679214016698417	0.0012784714280117	0.000639235714005852	3.87909609334447e-06	0.0603627447085546	0.101161616316544	0.562620759266983	0.173322094435256	0.165590110869666
stdev	11.1913296535797	8.3872824405286	7.25580899151818	0.0129798391089612	0.011736719738956	0.0215531994486791	0.0202898756987073	0.0159299289111927	0.0139945705828929	0.0114667617890189	0.0158298231036649	0.520680505761347	0.27191883246031	0.054240940607502	0.027120470303751	0.00014496161055644	2.36561237446036	3.89953547184607	18.9092831783787	6.369004214475	6.73378135166635
variance	125.245859415093	70.3465067371993	52.6467641213961	0.000168476223294518	0.0001377505902308	0.000464540406474543	0.000411679055868993	0.000253762635115654	0.000195848005799572	0.000131486625926105	0.000250583299493322	0.271108189079892	0.0739398514465779	0.00294207963798656	0.000735519909496641	2.10138685351168e-08	5.59612190619997	15.2063768961858	357.560990320115	40.5642146840003	45.3438112920494
median	-6424.04056105464	-5902.02897144703	-522.088493771537	0.143033303453401	0.0978529205330331	0.489849045274358	0.26862892698259	0.289411381418953	0.239453347801146	0.146203970728521	0.324582192688212	4.54316355551147	2.88829585922743	1.24948470334878	0.875257648325609	0.00285416158065088	22.1483857257418	69.3957206930426	497.560342174883	-2289.91973071683	-3611.78346324421
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.142637592357433	0.0974311136876382	0.489427379624974	0.267975290702612	0.288893118254867	0.238678429738625	0.146041043540813	0.324703815711454	4.54207250405154	2.87779148344497	1.25043214633096	0.873776198197693	0.00285236994915583	22.1484268356775	69.4057623244583	498.075147092632	NaN	NaN
HPD95.lower	-6445.35336647039	-5920.22414342639	-536.487154613484	0.117325917829867	0.0768144568881861	0.446987682306579	0.231836980981843	0.255944271098061	0.211493197213858	0.12443991983247	0.293180621200374	3.55585745768023	2.40287400593967	1.14629340181497	0.819810118897346	0.00258895712486409	17.7242162953562	62.0766434271748	461.970611158362	-2302.52232656659	-3624.88498812641
HPD95.upper	-6401.96201057383	-5887.12552961489	-508.811477408031	0.166292150536624	0.121228883506239	0.529293809758235	0.312000875518577	0.319153189989231	0.266377976905106	0.169239015191504	0.355782981136623	5.61040157837873	3.42825366550445	1.36037976220531	0.926853299092515	0.0031455617004388	26.8211245838079	76.9312002201154	533.514768753113	-2278.22246914472	-3598.55178498085
ACT	34371.2427277802	26072.190129806	40244.5971449806	27762.1094740832	25724.9642820594	32316.4884929394	28741.7874502679	33442.5678187247	25000	25000	27379.5655562393	25376.9691182556	28076.7661931221	25000	25000	32223.1093451433	29299.6998342186	30284.3424649744	39837.6538082249	33325.5375994602	27212.1685585816
ESS	1309.96136382375	1726.93585678201	1118.7837174217	1621.81479912513	1750.24538445717	1393.25162168647	1566.53444320076	1346.33800382967	1801	1801	1644.47459575339	1774.24655364419	1603.63909754784	1801	1801	1397.28911687991	1536.70516267256	1486.74187171387	1130.21214092443	1351.06597652394	1654.59066237487
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
