trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-5700.07771184781	-5146.39770161352	-553.680010234288	0.311325458789862	0.0495344062287931	0.146530839489581	0.492609295491766	0.22231674463092	0.123572259298211	0.402448120771637	0.251662875299226	2.06527776552735	4.39821302860905	2.10382685241646	0.448086573791769	0.00216955847437957	28.1346363921496	77.2777713701069	578.925188130772	-3089.14324958269	-2057.25445203084
stderr.of.mean	0.331950444719982	0.212360738482003	0.297515420034621	0.000415691939107778	0.000169325638206146	0.000321777924011092	0.000470708999555656	0.000405700765815162	0.000321684218475705	0.000458709945629243	0.000444373863752718	0.00515196512185038	0.0147527300296975	0.00122494791469445	0.000612473957347225	3.9639528117754e-06	0.0838334170785606	0.108533971192912	0.894918685391103	0.181507047788322	0.119547802941637
stdev	11.6338256283881	8.56540354489776	8.80986336181875	0.0176363126200079	0.00654225169074048	0.0118643855266052	0.0199704884512142	0.0161564584032811	0.0128193095916119	0.0194371576867771	0.0181873624915427	0.208220913818026	0.625905230110477	0.051970130604762	0.0259850653023811	0.000128054049908821	3.21599841533767	4.39980366044306	26.3637585982944	7.59654761953679	4.85273146331158
variance	135.345898751739	73.3661378869472	77.6136924539163	0.00031103952283065	4.28010571849966e-05	0.000140763643923919	0.000398820408980079	0.000261031148136951	0.000164334698405592	0.000377803098940639	0.000330780154398775	0.0433559489512137	0.39175735707965	0.00270089447507602	0.000675223618769011	1.63978396980509e-08	10.3426458074544	19.3582722504481	695.04776742914	57.7075357358901	23.5490026550141
median	-5699.708013043	-5146.04811154201	-553.598567387213	0.311192439446982	0.049134855180417	0.146743215283188	0.492588007334632	0.222732695946141	0.123415060353989	0.402247055933949	0.251677898991976	2.0572950261707	4.35636662442567	2.10165454634802	0.44917272682599	0.00216718846454289	27.8501836193447	77.0611819650805	577.578054136989	-3088.90459680673	-2057.05504215366
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.310825640006936	0.0491093486839922	0.14604755112187	0.492203591070093	0.221728808666148	0.122905162702864	0.401977337148742	0.251002730054992	2.05490303380066	4.354269984306	2.10318625508426	0.447326125419343	0.00216577474084978	27.9548170379889	77.1534961407233	578.328702275604	NaN	NaN
HPD95.lower	-5724.89458234925	-5163.14272701932	-570.995181329527	0.2761340344371	0.0369697191004762	0.124504464315155	0.45649420766963	0.190019568980649	0.0982602959230031	0.364505967931004	0.213598065845492	1.6867380990575	3.23179378106561	2.01356784314829	0.391128385404487	0.00191130518145672	22.2656431618582	69.2604210275705	526.758451258162	-3103.32127271997	-2066.31332200644
HPD95.upper	-5679.31099945235	-5130.01553691027	-536.377143696267	0.343796042487171	0.0621142166682939	0.169288598937592	0.534472049289093	0.252704700902701	0.148337781521711	0.438620496600278	0.285449030675813	2.49529125355016	5.63435100447675	2.21774322919103	0.493216078425854	0.00240798627520762	34.7674010551534	86.353461627603	628.152315797972	-3073.85464078987	-2047.28771774348
ACT	36636.4841051018	27660.8279826141	51320.7499451352	25000	30144.1696904598	33100.4859577831	25000	28374.7276104153	28336.2658445341	25062.42999061	26863.9548794325	27549.2329887444	25000	25000	25000	43120.3914670671	30578.4216277056	27382.757105946	51851.924387549	25690.161629422	27310.0854585579
ESS	1228.96618220333	1627.75315432712	877.3254492215	1801	1493.65533907042	1360.25193277904	1801	1586.7993736607	1588.95318977554	1796.5137465469	1676.0376572279	1634.34677177385	1801	1801	1801	1044.16955570516	1472.44355997777	1644.28292687236	868.338070993787	1752.6164548702	1648.65833423787
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
