trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-7868.53714101468	-7131.00479268256	-737.532348332115	0.308588374107424	0.129765301639277	0.284400692853666	0.277245631399632	0.17503121909905	0.25212151454596	0.314734310443684	0.258112955911305	1.31007478257815	3.75713217156499	0.313344536386517	1.34332773180674	0.00133377587536677	117.665061868564	114.746936087038	1339.12153140395	-1112.55588989255	-6018.44890279001
stderr.of.mean	0.334408038699535	0.212770422268027	0.317139824674243	0.000616887751125584	0.000447441589036497	0.000602362269216631	0.000621958606716925	0.000248584337556387	0.00027098699251494	0.000303742279292872	0.000284437803129362	0.0055410971184976	0.00613633418986131	0.000724356253122144	0.00036217812656108	2.58629583433523e-06	0.379970500153761	0.241664964479509	2.51087144869713	0.0888407402451077	0.204881847836459
stdev	11.0895124133862	8.33668193285894	9.12784812970376	0.0261723266841689	0.0187248319573292	0.0254261718912414	0.0254318002904016	0.00986194172345763	0.0112928031601235	0.0128866915365755	0.012067672102819	0.235088804583029	0.255179534649535	0.0289247153619186	0.0144623576809593	7.97256536578314e-05	13.2835590266194	8.15455288923494	70.7856844319048	3.76919281071121	8.039011513733
variance	122.977285566647	69.5002656496566	83.3176114789365	0.000684990684062862	0.000350619331830217	0.000646490217042953	0.000646776466010873	9.72578945568745e-05	0.000127527403213296	0.000166066818758846	0.000145628709981157	0.0552667460402774	0.065116594903953	0.000836639158768008	0.000209159789692003	6.35617985116848e-09	176.452940413683	66.4967328233299	5010.61312049321	14.206814444317	64.6257061179318
median	-7868.17682269716	-7130.76998654643	-736.977948764163	0.307802304005898	0.129386652871301	0.283413649869471	0.276260418130993	0.174857240425188	0.251976211040333	0.314776906363623	0.25789575832203	1.29081991983694	3.74127782264164	0.312126999468476	1.34393650026576	0.00133465432192719	116.417594886888	114.354416414109	1334.60418553623	-1112.14714444452	-6018.26948073649
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.307477764314956	0.128402922444979	0.283263198605782	0.276077260768684	0.174753434889887	0.251868549939805	0.314470845997392	0.257830966124534	1.28946736478986	3.74853142386343	0.312019975516239	1.343249748872	0.00133138503449904	116.926857216978	114.45986586275	1337.26684673917	NaN	NaN
HPD95.lower	-7891.07324688284	-7147.5606352237	-757.272352805705	0.26146260154826	0.0949017635296496	0.238256348308319	0.230068812646602	0.156702627222158	0.230395020446999	0.290584432386004	0.234520042812881	0.873236807875076	3.28209940329207	0.258758508591483	1.31434991743595	0.00117856866815695	90.9392344296938	99.4411956631928	1218.18007022052	-1119.90154638663	-6033.95563883486
HPD95.upper	-7848.6156283685	-7115.86515167142	-721.777793387293	0.364268523010436	0.166657221100299	0.335186348187843	0.327500451340132	0.194968249357731	0.273366565684989	0.340877582225976	0.28153390234644	1.78628025697995	4.26658274078945	0.371300165128087	1.37062074570426	0.00148684821891864	142.645921293675	130.425774448787	1486.50102491707	-1105.52507497002	-6002.77816011543
ACT	40920.4964904275	29312.2007352761	54322.1727135156	25000	25695.0353374399	25256.0799560838	26914.1788905941	28591.3748590057	25912.2874917337	25000	25000	25000	26021.8820955479	28221.4042097333	28221.4042097345	47355.737340315	36819.9539432073	39522.04950285	56620.0782319879	25000	29229.0057817663
ESS	1100.30434285011	1536.04979737377	828.851236077264	1801	1752.28402719473	1782.73905048967	1672.91003686296	1574.77561754321	1737.59263879592	1801	1801	1801	1730.27453720203	1595.42025851681	1595.42025851674	950.782366166838	1222.84237697441	1139.23747797424	795.212606657312	1801	1540.42187873826
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
