trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-3649.48891429129	-3423.01830091073	-226.470613380562	0.263243265827931	0.151316174628941	0.363520908881242	0.221919650661889	0.173582147172773	0.264576937678322	0.206906824408363	0.354934090740539	1.45040426309102	2.73828733094292	1.09997070643132	0.950014646784339	0.00438076340890199	2.25449437306025	46.4690782361465	140.434607929863	-1226.19713469991	-2196.82116621082
stderr.of.mean	0.338727642214789	0.195225107516939	0.282941416736637	0.000566363593357913	0.000461512172411506	0.000633597512745875	0.000614226132749026	0.000393293606707327	0.000433244219975394	0.000383593300268894	0.000465873480539797	0.00587020452535339	0.00850179969780472	0.00182664709607575	0.000913323548037871	7.40315067566393e-06	0.00720936948003278	0.0102913506035038	0.146116595241343	0.121702476284955	0.161853112446806
stdev	12.1099257017572	7.692375834413	10.4159769619641	0.0235589919173031	0.0195803001810867	0.0263192952977234	0.022594049578839	0.0155396287717212	0.0172855425639474	0.0162744829187769	0.019140484581226	0.23764453414731	0.360700757452737	0.0774980609486124	0.0387490304743061	0.000286630335650991	0.273562529634843	0.420537324139607	5.06027271608575	4.78677908660678	6.71216370013713
variance	146.65030050208	59.1726459778612	108.492576072167	0.000555026100159551	0.000383388155181464	0.000692705304968764	0.000510491076371035	0.000241480062362907	0.000298789981730036	0.00026485879427356	0.000366358150004152	0.0564749246100919	0.130105036426978	0.00600594945079485	0.00150148736269871	8.21569493153998e-08	0.0748364576202141	0.176851640994501	25.6063599611618	22.913254023976	45.0531415374386
median	-3649.47578200564	-3422.6109561616	-226.443888041247	0.26253657986944	0.150816575257565	0.363193510627393	0.221062474440041	0.173498689541283	0.264582692455587	0.206618616665912	0.354829718661048	1.4305273642482	2.72036387971704	1.09656189024235	0.951719054878832	0.00437121193127192	2.23635883581261	46.3583805262954	140.32178894608	-1225.89068371096	-2196.59119308571
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.262188989338999	0.150043976217973	0.362567871716273	0.220767086503141	0.172886146376094	0.264012069569977	0.206266037330129	0.354416330427286	1.4313157413826	2.71490863606214	1.09725024742986	0.949218596748295	0.0043713971131269	2.23821223852678	46.4671994299552	140.343623645893	NaN	NaN
HPD95.lower	-3672.597804127	-3437.94847522431	-246.166411728935	0.218733277515543	0.115229499274356	0.311774781125885	0.182257949119576	0.144073880175542	0.227901674855204	0.176196006756321	0.319992420533334	1.0291422534416	2.09737528531811	0.948458980642842	0.873129830194878	0.0038720344375624	1.73190307636445	46.0000275949677	130.605233577926	-1235.51146115511	-2210.37995856719
HPD95.upper	-3627.02484495268	-3408.00408470767	-206.476556596524	0.30932023673888	0.190302432272228	0.411320436956031	0.270317954405927	0.204553619176883	0.295027377284232	0.239792685742546	0.394620042030454	1.94754533341697	3.48690834515386	1.25374033961025	1.02577050967858	0.00497446641948881	2.76974790338299	47.2611190080219	150.003267006893	-1217.56258226281	-2183.93232778251
ACT	35207.1362334712	28984.2943396795	33205.1469073704	26006.9624390659	25000	26078.9915450085	33256.8265004882	28824.7051620623	28269.0948355605	25000	26658.9169085857	27457.6386729354	25000	25000	25000	30019.3477976503	31253.1448706145	26949.333792952	37520.0683795008	29088.7085096005	26165.5224547087
ESS	1278.8600498894	1553.42750361049	1355.96448724056	1731.26715991893	1801	1726.48547096974	1353.85738020851	1562.02811951949	1592.72874713207	1801	1688.92832947386	1639.79869268148	1801	1801	1801	1499.86602985173	1440.65501844374	1670.72775697985	1200.0244654298	1547.85146219674	1720.77588276466
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
