trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-26177.7690985262	-25375.1182866251	-802.650811901096	0.175393704152215	0.583099472570231	0.134765489334748	0.106741333942806	0.0549255523817423	0.230083160930524	0.201295383430259	0.513695903257476	4.47115748461947	2.46068264710454	0.640289995885132	1.17985500205742	0.00644967309325929	190.280253534124	223.95411660507	2022.48636576398	-6324.72097815826	-19050.3973084669
stderr.of.mean	0.269876712433209	0.214789844735016	0.206256383541508	0.000222111178798789	0.000303774972167968	0.000188749614291275	0.00015580339680525	6.91245180502555e-05	0.000128446083053889	0.00017281588166098	0.000192276764191877	0.00672052986360459	0.00228602982550166	0.000423476268819534	0.00021173813440978	8.57939401934968e-06	0.465079286714628	0.574767267643239	2.76191629691915	0.148177698161946	0.200016914431847
stdev	9.67174068138062	8.38784916890838	5.34496378476365	0.00942337778813241	0.012888078577582	0.00800796669690474	0.00591304891071668	0.0029327044749973	0.00540262939941801	0.00620905791953021	0.00713145537951599	0.278007740063364	0.0930717785303686	0.017307539230359	0.00865376961517963	0.000220833109150808	18.8414639804549	21.8786284487997	77.6124554270573	6.28664634129382	8.24979339159533
variance	93.5425678078729	70.3560136803571	28.568637860435	8.88000489378672e-05	0.000166102569421928	6.41275306187353e-05	3.49641474205277e-05	8.6007555376692e-06	2.91884044274558e-05	3.85524002480808e-05	5.08576558300276e-05	0.0772883035351392	0.00866235595880598	0.000299550914210417	7.48877285526062e-05	4.87672620972128e-08	355.000764926779	478.674382800629	6023.69323741695	39.521922220503	68.0590910040101
median	-26177.5016471865	-25374.831135616	-802.5986153127	0.175176179043625	0.583013999511593	0.134435770539041	0.106500894435072	0.0549747458075672	0.229946325580127	0.201221333090988	0.513339102645444	4.46585843316033	2.46099297082931	0.63995045739545	1.18002477130227	0.00645044966267876	188.921934252619	221.874679085577	2018.22288391919	-6324.86721906925	-19050.1452532249
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.175141299679483	0.582957064006306	0.134528861555846	0.106578055662416	0.0548469000166972	0.230019819257891	0.201199639187936	0.513646485295949	4.46254689071604	2.45892383759667	0.640056575802225	1.17982325982405	0.00644589062566253	189.355824852302	222.919756014804	2021.00858913741	NaN	NaN
HPD95.lower	-26197.4726702715	-25391.7675721048	-812.800194263373	0.157681350578164	0.55877917052392	0.119405980150321	0.0955532825879104	0.049624865367403	0.219513117870409	0.189183220196162	0.500652753429604	3.96225432636735	2.26742156899603	0.606030240683468	1.16323316218447	0.00602296181194725	152.794070107123	182.977959744098	1883.56971870907	-6335.86432069851	-19065.913134834
HPD95.upper	-26160.1558001418	-25359.6806101602	-791.597936336758	0.194058881718926	0.60781061422845	0.15070957303094	0.118746942249428	0.0609358903633628	0.240463375607003	0.21366027111683	0.528105347358368	5.04000813772581	2.62410907799365	0.673533675631054	1.19698487965826	0.00689017569320137	224.143937593925	264.622772355882	2182.17432438011	-6311.52911648655	-19033.8740573323
ACT	35037.5648365265	29507.9231141596	67009.6952930799	25000	25000	25000	31242.3203184563	25000	25435.7035526116	34860.070436534	32712.1923245437	26296.965438232	27148.1436314426	26940.1423525824	26940.1423525849	67919.9305746981	27418.0829716037	31056.7673637714	56986.3128693573	25000	26452.0711405335
ESS	1285.04935231862	1525.86137037867	671.917694940627	1801	1801	1801	1441.15416336096	1801	1770.14958154665	1291.59234150063	1376.39811949315	1712.17474144526	1658.49277251697	1671.29777603733	1671.29777603717	662.912927310514	1642.16440830788	1449.76453835704	790.102004023686	1801	1702.13514702849
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
