trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-9061.28701682773	-8362.83505200337	-698.451964824362	0.334698296089135	0.10870521099358	0.423329607301553	0.133266885615731	0.150438878197211	0.0882155953893835	0.333606116634696	0.42773940977871	3.71984654253084	4.08823920280476	2.68750817259404	0.15624591370298	0.00283209379314071	85.840992908329	105.255174762949	1044.86361357084	-6544.56419866259	-1818.27085334078
stderr.of.mean	0.3198677966871	0.214845597378062	0.239187129309874	0.000267422661728671	0.000203756494409835	0.000305555640836925	0.000228147250187173	0.000341106487249926	0.000248113398632789	0.000477575898155048	0.000518442634575826	0.00663572562741946	0.0148380565853862	0.00054231706839497	0.000271158534197486	4.52537587815251e-06	0.256714250683205	0.222996921316572	1.51405757426153	0.232226381545564	0.0995183252175936
stdev	10.8615415556144	8.77902797309619	6.82550602702206	0.0113457809021855	0.00864465460042764	0.0129636259393754	0.00963285843418112	0.0142425734543957	0.0105265583761199	0.0194786484966974	0.0211774613368729	0.267231847274777	0.614306172480076	0.0228689418207193	0.0114344709103597	0.000127626604627135	8.8937513111589	8.11464276098311	41.802191429165	8.54240755390433	3.82437575812215
variance	117.973084964338	77.0713321524054	46.5875325249145	0.000128726744280397	7.47300531606947e-05	0.000168055597496047	9.27919616129744e-05	0.000202850898603856	0.00011080843124586	0.000379417747257893	0.000448484868674745	0.0714128601978895	0.377372073547121	0.000522988499999444	0.000130747124999861	1.62885502086509e-08	79.0988123847407	65.8474271383756	1747.42320828056	72.9727268170018	14.6258499393124
median	-9060.78674625333	-8362.45003640563	-698.147773438746	0.334592598549133	0.108590194305169	0.423340455177538	0.132920981268884	0.149944753319272	0.087916285674657	0.333029186461317	0.427815068583043	3.70796506327624	4.02429281318323	2.68705936796619	0.156470316016896	0.00283214836097083	85.1065715945937	104.689125358771	1043.70036507516	-6544.12821500249	-1818.21148878969
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.334506020288407	0.108360187373347	0.423131097917968	0.13291972595779	0.149766223074803	0.0875878140229968	0.333037038547335	0.427213994416268	3.71028236768057	4.04271407594954	2.68741094144979	0.155824170353824	0.00282921053179591	85.3887705867343	104.945849842917	1044.03247531478	NaN	NaN
HPD95.lower	-9082.27769509332	-8380.73666076587	-712.244519657493	0.312602147931197	0.0929712746028868	0.398527919175947	0.115187562421536	0.123377101230785	0.0674298181012026	0.295628398499028	0.388067898779071	3.22962566965999	2.93887684631002	2.64325303391549	0.133791315584929	0.00256981907641516	68.1677476973815	91.0264127674956	973.219096291301	-6562.69316345157	-1825.65594481514
HPD95.upper	-9040.85025906075	-8346.885666749	-685.591039457574	0.356027411961808	0.126416264116036	0.448404589051676	0.152459137290699	0.177933731007057	0.1088434387869	0.372247503463762	0.47077795491618	4.27094423323369	5.31218900096526	2.73241736883012	0.17837348304226	0.00307259855251644	102.655172317157	122.389672820077	1138.61844296246	-6529.04992632296	-1811.31539761644
ACT	39027.4774236018	26950.8477792183	55260.9419971019	25000	25000	25000	25242.5079275207	25811.628264865	25000	27050.7643325934	26969.0719850003	27746.7929452676	26254.0717292255	25306.1913129001	25306.1913129002	56576.9151643121	37492.3249534964	33983.7502820893	59033.5717705558	33256.3754939465	30471.7491106701
ESS	1153.67435899844	1670.63390245997	814.770765260593	1801	1801	1801	1783.69756797863	1744.36883787329	1801	1664.46313480871	1669.50498055855	1622.71005837737	1714.97207992614	1779.20886803096	1779.20886803096	795.819281932167	1200.91245490502	1324.89791815972	762.701606045412	1353.87574055374	1477.5981462854
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
