trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-2198.47431419808	-1902.40244804487	-296.071866153207	0.289622841975719	0.184793115918617	0.184351709405009	0.341232332700662	0.474062083151228	0.38488415218157	0.0837006548251109	0.0573531098420927	2.64850255213551	3.06103576150181	1.42750254267099	0.786248728664509	0.00140813804377752	3.86421468678051	47.4659644441522	181.618118920076	-832.842537670213	-1069.55991037466
stderr.of.mean	0.533016688936566	0.164414428723195	0.515174457407469	0.00066653989920787	0.000551279431576247	0.000526479428238767	0.000742394978326028	0.000628756252913936	0.000558829883918901	0.000282442619754844	0.000225957036714642	0.0142302414007554	0.0167851282731025	0.00287517224613489	0.00143758612306744	4.07415552812205e-06	0.017452338852754	0.0287056361960515	0.358242971994622	0.124716904074592	0.120650884928893
stdev	17.2344965304153	6.73206958025593	16.2844730068625	0.0279554282220583	0.0233888018543899	0.0223366269847598	0.0291303739244312	0.0224988002074932	0.0220624484021698	0.011849124538496	0.00958654369565923	0.554486205846264	0.66184827089262	0.121983208714707	0.0609916043573534	0.000144145776832461	0.59245853980782	1.19697751419719	11.4488007926474	5.00731064886894	4.98976426080681
variance	297.027870656896	45.3207608334072	265.184061111234	0.000781505967078652	0.000547036052183914	0.000498924905056298	0.000848578684977182	0.000506196010776697	0.000486751629498405	0.000140401752328789	9.19018200287837e-05	0.307454952473785	0.438043133683551	0.0148799032083357	0.00371997580208393	2.07780049786338e-08	0.351007121391214	1.43275516949368	131.075039589723	25.0731599342763	24.8977473784249
median	-2197.73126056651	-1902.2131784719	-294.938939161025	0.289123790635398	0.184324582016512	0.184286666735602	0.341453465273394	0.47393142152078	0.385066988352937	0.0834092464274856	0.056864156764859	2.59235373170769	2.97923109248006	1.42439995922947	0.787800020385265	0.00140521519114252	3.80709190892019	47.1879759259979	180.684498774752	-832.587458477271	-1069.51220651392
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.288266459243945	0.183309402523631	0.18299303011964	0.339980772531851	0.473527411755751	0.384251440039004	0.0828582388079564	0.0565559643646784	2.59203969957978	2.99252726124358	1.42227621070994	0.783854393203468	0.00140076227048552	3.82008737087028	47.4512234992374	181.262033608471	NaN	NaN
HPD95.lower	-2234.02511793874	-1915.7736777354	-327.087970146035	0.234207429110427	0.140481896895908	0.140132076315292	0.278488424215616	0.428707400848187	0.34347416685685	0.062694372310709	0.0385373375678614	1.59364071658521	1.87488583650118	1.207543131021	0.666781715033351	0.00112954761937339	2.74788444662581	46.0005451274642	159.87716090293	-842.695179674345	-1078.8227720534
HPD95.upper	-2167.23583909748	-1889.26839285896	-263.139538030123	0.343216676077796	0.230241384482454	0.228726242157542	0.392075380190678	0.515058322836817	0.429856794811414	0.10817967834986	0.0757887727725521	3.72522422706037	4.43602290181023	1.6664365699333	0.896228434489499	0.00168839229800125	5.04833426603973	49.7008023377324	204.607830705327	-822.940983630634	-1059.62533170848
ACT	43042.4310237906	26840.7744914619	45037.4307347312	25581.8756955409	25000	25000	29227.4086742684	35144.5749897836	28871.1584578472	25568.2093557679	25000	29638.445498288	28943.0857683498	25000	25000	35948.7456692653	39048.4433186163	25880.6243165564	44060.329486557	27916.0489978331	26309.5455747034
ESS	1046.06080393353	1677.48512675454	999.72399103305	1760.03513330527	1801	1801	1540.50605381378	1281.13656270103	1559.51483781775	1760.97588116169	1801	1519.14175129734	1555.63924179903	1801	1801	1252.47763619454	1153.05492801897	1739.71846464293	1021.89431002184	1612.87150640461	1711.35605030334
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
