trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-6169.12909731436	-5613.1596145365	-555.969482777859	0.348949630730182	0.0737141602701708	0.137782075789425	0.439554133210224	0.167578296301278	0.199233850263745	0.150230528464711	0.482957324970266	2.23139967024692	3.14889788025347	2.08432987854471	0.457835060727651	0.00236629148505566	28.8348975403366	99.0154472706019	631.106792235824	-3342.3558945915	-2270.803719945
stderr.of.mean	0.297562955706836	0.204428069151136	0.231848544519134	0.000424367369555993	0.000187010264224733	0.000257079685440142	0.000457744190559101	0.000344946501022168	0.000343420237571966	0.000336274113303976	0.000486078958967536	0.00475137567174423	0.0100799032951599	0.00125304475933427	0.000626522379667103	4.08238792991054e-06	0.0862698909511946	0.171444498665036	0.853084416893799	0.163256813195827	0.118738247573523
stdev	10.9336665089587	8.17308950457205	7.69070927811588	0.0179679813644632	0.00793417233467819	0.010810340496973	0.0194204382746033	0.0146348383426976	0.0145700844785596	0.013994912827205	0.0199787730326016	0.201583766338695	0.400876360924943	0.049180463448766	0.0245902317243829	0.000128157327348725	3.17657486587908	6.74366241189472	28.4859251139437	6.85067587375104	4.98578804865986
variance	119.545063329125	66.7993920497458	59.1470092004977	0.000322848354313696	6.29510906363728e-05	0.000116863461660494	0.000377153422777679	0.000214178493316892	0.000212287361712363	0.000195857585041067	0.000399151371888207	0.0406360148512935	0.160701856748425	0.00241871798503541	0.000604679496258846	1.64243005531683e-08	10.0906278785347	45.4769827256018	811.447929597209	46.9317599271946	24.8580824661595
median	-6168.77673714704	-5612.71535042427	-556.050579155991	0.348829520448787	0.0733344681381855	0.137487448302097	0.439699197000757	0.166868188316663	0.199491965932014	0.150475192693228	0.483321574861579	2.21683001152613	3.13045785214051	2.0837172268196	0.458141386590207	0.0023586045207297	28.6307733473877	98.6512960629832	630.578499937959	-3342.08554741635	-2270.55219025322
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.348486186866642	0.0732895794266591	0.137358468366004	0.439123767351323	0.166939507841993	0.198699188422978	0.149576487961873	0.482543421621504	2.22239526391672	3.12365568983188	2.08375062750106	0.457170024604434	0.00236282494300989	28.663594185393	98.7879885397361	630.467220507796	NaN	NaN
HPD95.lower	-6191.26637674702	-5629.62321882421	-571.180101332401	0.316123088638957	0.0589850073365957	0.116017192313139	0.401981212138049	0.140601645379578	0.172416741450998	0.122471051510359	0.445164871383153	1.86271056546365	2.43861677032754	1.99390158772492	0.408020971729088	0.00213166651038109	23.2087379871152	84.9773125679183	574.935661191875	-3355.5273065274	-2279.84449123912
HPD95.upper	-6147.69874975546	-5597.47988087591	-541.383098845914	0.38706566823778	0.0900075961637307	0.158413487406438	0.478161994248802	0.196089375043401	0.229208899327711	0.176737801665851	0.521785230604947	2.62413286837473	3.91827087270977	2.18395805654186	0.50304920613755	0.00262530591169837	35.2383221223568	111.443017374407	687.165965224958	-3328.63727872311	-2261.05634651575
ACT	33330.241556365	28152.7564461967	40896.7068313515	25101.3898196381	25000	25448.9080658419	25000	25000	25000	25981.1791098132	26637.1893297793	25000	28451.4376568446	29211.9342685607	29211.934268558	45661.9063054826	33190.4153513939	29084.9180838246	40358.5673256838	25555.7228016074	25522.6653023151
ESS	1350.87529815402	1599.31053593449	1100.9443910893	1793.72538028849	1801	1769.23111528049	1801	1801	1801	1732.98524326765	1690.30596443837	1801	1582.52108533322	1541.32210438588	1541.32210438602	986.051692602985	1356.5663316747	1548.05318241691	1115.62433910647	1761.83629590661	1764.11826377381
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
